1059187860	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR								MNCUSA	DISNEY	USA					MNC			1	046	046	04	1	7.0	2	1	2	-1.67158308751229	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818173000	https://bleedingcool.com/tv/loki-season-2-owen-wilson-isnt-playing-when-it-comes-to-spoilers/
1059187861	20220719	202207	2022	2022.5452	GOVHLH	MINIST FOR HEALTH						GOV	HLH												1	012	012	01	1	-0.4	10	1	10	-0.95846645367412	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20220818173000	https://carlow-nationalist.ie/2022/08/18/advisory-group-on-monkeypox-will-bring-additional-governance-cmo/
1059187862	20220719	202207	2022	2022.5452	MNCUSA	DISNEY	USA					MNC													1	046	046	04	1	7.0	3	1	3	-1.67158308751229	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818173000	https://bleedingcool.com/tv/loki-season-2-owen-wilson-isnt-playing-when-it-comes-to-spoilers/
1059187863	20220719	202207	2022	2022.5452	MNCUSA	DISNEY	USA					MNC			GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	2	1	2	-1.67158308751229	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818173000	https://bleedingcool.com/tv/loki-season-2-owen-wilson-isnt-playing-when-it-comes-to-spoilers/
1059187864	20220719	202207	2022	2022.5452	NLD	DUTCH	NLD																		1	062	062	06	2	7.4	10	1	10	2.63157894736842	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220818173000	https://www.agriland.ie/farming-news/joined-up-thinking-leads-to-nitrogen-reducing-pilot-on-dutch-dairy-farms/
1059187865	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	1	1	1	1.22295390404515	3	Waconia, Minnesota, United States	US	USMN	MN019	44.8508	-93.7869	653704	0								3	Waconia, Minnesota, United States	US	USMN	MN019	44.8508	-93.7869	653704	20220818173000	https://www.hometownsource.com/sun_patriot/community/market-with-growth/article_2d6b2554-1ef4-11ed-9a17-cf71057746d3.html
1059187866	20220811	202208	2022	2022.6055											GOV	CHIEF MINISTER						GOV			0	040	040	04	1	1.0	4	1	4	-4.05405405405406	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187867	20220811	202208	2022	2022.6055	BUS	COMPANY						BUS			LAB	WORKER						LAB			1	138	138	13	3	-7.0	10	1	10	-2.29885057471265	0								0								0								20220818173000	https://600wmtradio.iheart.com/content/2022-08-18-cedar-rapids-bctgm-union-negotiating-contract-with-ingredion/
1059187868	20220811	202208	2022	2022.6055	GOV	CHIEF MINISTER						GOV													0	040	040	04	1	1.0	4	1	4	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187869	20220811	202208	2022	2022.6055	GOV	CHIEF MINISTER						GOV			GOVMIL	DEFENCE MINIST						GOV	MIL		0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187870	20220811	202208	2022	2022.6055	GOV	CHIEF MINISTER						GOV			GOVMIL	DEFENCE MINIST						GOV	MIL		0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187871	20220811	202208	2022	2022.6055	GOV	CHIEF MINISTER						GOV			IND	UTTAR PRADESH	IND								0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187872	20220811	202208	2022	2022.6055	GOV	CHIEF MINISTER						GOV			IND	UTTAR PRADESH	IND								0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187873	20220811	202208	2022	2022.6055	GOVBUS	CENTRAL BANK						GOV	BUS												1	010	010	01	1	0.0	10	1	10	0	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20220818173000	https://propakistani.pk/2022/08/18/sbp-reserves-up-67-million-to-7-89-billion/
1059187874	20220811	202208	2022	2022.6055	GOVMIL	DEFENCE MINIST						GOV	MIL		GOV	CHIEF MINISTER						GOV			0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187875	20220811	202208	2022	2022.6055	GOVMIL	DEFENCE MINIST						GOV	MIL		GOV	CHIEF MINISTER						GOV			0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187876	20220811	202208	2022	2022.6055	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USA	WASHINGTON	USA								0	036	036	03	1	4.0	2	1	2	-0.59101654846335	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220818173000	https://www.timesofisrael.com/iran-nuclear-talks-must-end-lapid-tells-western-leaders/
1059187877	20220811	202208	2022	2022.6055	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USA	WASHINGTON	USA								0	036	036	03	1	4.0	8	1	8	-0.59101654846335	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818173000	https://www.timesofisrael.com/iran-nuclear-talks-must-end-lapid-tells-western-leaders/
1059187878	20220811	202208	2022	2022.6055	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USA	WASHINGTON	USA								1	040	040	04	1	1.0	8	1	8	-3.50467289719626	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818173000	https://www.jpost.com/middle-east/iran-news/article-715032
1059187879	20220811	202208	2022	2022.6055	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USAGOV	US OFFICIAL	USA					GOV			0	040	040	04	1	1.0	8	1	8	-0.59101654846335	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818173000	https://www.timesofisrael.com/iran-nuclear-talks-must-end-lapid-tells-western-leaders/
1059187880	20220811	202208	2022	2022.6055	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		USAGOV	US OFFICIAL	USA					GOV			0	040	040	04	1	1.0	2	1	2	-0.59101654846335	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818173000	https://www.timesofisrael.com/iran-nuclear-talks-must-end-lapid-tells-western-leaders/
1059187881	20220811	202208	2022	2022.6055	IND	UTTAR PRADESH	IND								GOV	CHIEF MINISTER						GOV			0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187882	20220811	202208	2022	2022.6055	IND	UTTAR PRADESH	IND								GOV	CHIEF MINISTER						GOV			0	040	040	04	1	1.0	1	1	1	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187883	20220811	202208	2022	2022.6055	IND	UTTAR PRADESH	IND								INDGOV	UTTAR PRADESH	IND					GOV			0	040	040	04	1	1.0	2	1	2	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187884	20220811	202208	2022	2022.6055	INDGOV	UTTAR PRADESH	IND					GOV			IND	UTTAR PRADESH	IND								0	040	040	04	1	1.0	2	1	2	-4.05405405405406	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20220818173000	https://www.newsx.com/headlines/raju-srivastavas-condition-worsens-he-is-almost-brain-dead.html
1059187885	20220811	202208	2022	2022.6055	IRLLEG	IRELAND	IRL					LEG			IRL	IRELAND	IRL								1	012	012	01	1	-0.4	2	1	2	-2.08333333333334	4	Barryroe, Cork, Ireland	EI	EI04	18286	51.6097	-8.75083	339659	4	Barryroe, Cork, Ireland	EI	EI04	18286	51.6097	-8.75083	339659	4	Barryroe, Cork, Ireland	EI	EI04	18286	51.6097	-8.75083	339659	20220818173000	https://www.agriland.ie/farming-news/lombard-we-need-to-consider-our-domestic-gas-prospects/
1059187886	20220811	202208	2022	2022.6055	LEG	SENATOR						LEG			IRL	IRELAND	IRL								1	012	012	01	1	-0.4	8	1	8	-2.08333333333334	4	Barryroe, Cork, Ireland	EI	EI04	18286	51.6097	-8.75083	339659	4	Barryroe, Cork, Ireland	EI	EI04	18286	51.6097	-8.75083	339659	4	Barryroe, Cork, Ireland	EI	EI04	18286	51.6097	-8.75083	339659	20220818173000	https://www.agriland.ie/farming-news/lombard-we-need-to-consider-our-domestic-gas-prospects/
1059187887	20220811	202208	2022	2022.6055	USA	WASHINGTON	USA								GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		1	040	040	04	1	1.0	1	1	1	-3.50467289719626	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818173000	https://www.jpost.com/middle-east/iran-news/article-715032
1059187888	20220811	202208	2022	2022.6055	USA	WASHINGTON	USA								GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		1	040	040	04	1	1.0	7	1	7	-3.50467289719626	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818173000	https://www.jpost.com/middle-east/iran-news/article-715032
1059187889	20220811	202208	2022	2022.6055	USAGOV	US OFFICIAL	USA					GOV			GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		0	040	040	04	1	1.0	8	1	8	-0.59101654846335	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818173000	https://www.timesofisrael.com/iran-nuclear-talks-must-end-lapid-tells-western-leaders/
1059187890	20220811	202208	2022	2022.6055	USAGOV	US OFFICIAL	USA					GOV			GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		0	040	040	04	1	1.0	2	1	2	-0.59101654846335	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818173000	https://www.timesofisrael.com/iran-nuclear-talks-must-end-lapid-tells-western-leaders/
1059187891	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	10	1	10	-0.65420560747664	0								4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20220818173000	https://www.telegraph.co.uk/travel/comment/students-need-gap-year-now-ever/
1059187892	20220818	202208	2022	2022.6247											BEL	BRUSSELS	BEL								1	164	164	16	4	-7.0	8	1	8	-3.05676855895196	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220818173000	https://english.ahram.org.eg/NewsContent/2/9/473438/World/International/EUmediated-talks-fail-to-quell-KosovoSerbia-tensio.aspx
1059187893	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	1.1214953271028	0								3	Pascoag, Rhode Island, United States	US	USRI	RI007	41.9557	-71.7023	1218912	3	Pascoag, Rhode Island, United States	US	USRI	RI007	41.9557	-71.7023	1218912	20220818173000	https://www.energy-storage.news/duke-energy-agilitas-turn-utility-scale-bess-projects-online-in-florida-and-rhode-island/
1059187894	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	0353	035	03	1	7.0	10	1	10	3.29861111111112	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818173000	https://www.briefingwire.com/pr/web-design-north-offers-oustanding-local-seo-service
1059187895	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	1	1	1	1.5625	0								4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20220818173000	https://propakistani.pk/2022/08/18/china-to-send-trainers-for-gwadar-technical-institute/
1059187896	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	5	1	5	-0.22075055187638	0								4	Ezhou, Hubei, China	CH	CH12	13126	30.3961	114.887	10005831	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220818173000	https://www.globaltimes.cn/page/202208/1273357.shtml
1059187897	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	6	1	6	0.92879256965944	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20220818173000	https://www.thehindu.com/news/national/doval-discusses-high-tech-cooperation-outer-space-in-moscow/article65784916.ece
1059187898	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	130	130	13	3	-4.4	10	1	10	-5.96590909090909	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818173000	https://wrrv.com/central-hudson-scam-hudson-valley-ny/
1059187899	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	020	020	02	1	3.0	1	1	1	-3.24400564174894	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818173000	https://ottawa.ctvnews.ca/freedom-convoy-affiliated-group-alleges-attempted-eviction-from-ottawa-church-1.6032319
1059187900	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	043	043	04	1	2.8	4	1	4	1.39771283354511	0								4	Stillwater, British Columbia, Canada	CA	CA02	190729	49.7667	-124.317	-574186	4	Stillwater, British Columbia, Canada	CA	CA02	190729	49.7667	-124.317	-574186	20220818173000	https://www.hometownsource.com/stillwater_gazette/community/the-zephyr-announces-new-season/article_3340f270-1a52-11ed-be8f-53c4e7718823.html
1059187901	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	084	084	08	2	7.0	2	1	2	-7.8125	0								4	Stony Mountain, Manitoba, Canada	CA	CA03	12580	50.0667	-97.2167	-574218	4	Stony Mountain, Manitoba, Canada	CA	CA03	12580	50.0667	-97.2167	-574218	20220818173000	https://www.cbc.ca/news/canada/manitoba/stony-mountain-institution-inmate-death-1.6555013
1059187902	20220818	202208	2022	2022.6247											CAN	ONTARIO	CAN								1	173	173	17	4	-5.0	10	1	5	-6.72645739910314	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818173000	https://www.quintenews.com/2022/08/18/belleville-police-executive-project-renewal/
1059187903	20220818	202208	2022	2022.6247											CHN	SHANDONG	CHN								1	046	046	04	1	7.0	2	1	2	1.5625	0								4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	20220818173000	https://propakistani.pk/2022/08/18/china-to-send-trainers-for-gwadar-technical-institute/
1059187904	20220818	202208	2022	2022.6247											COP	DEPUTY						COP			0	040	040	04	1	1.0	6	1	6	0.92879256965944	0								4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	1	Ukraine	UP	UP		49	32	UP	20220818173000	https://www.thehindu.com/news/national/doval-discusses-high-tech-cooperation-outer-space-in-moscow/article65784916.ece
1059187905	20220818	202208	2022	2022.6247											COP	DEPUTY						COP			0	051	051	05	1	3.4	6	1	6	0.92879256965944	0								4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	20220818173000	https://www.thehindu.com/news/national/doval-discusses-high-tech-cooperation-outer-space-in-moscow/article65784916.ece
1059187906	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	0841	084	08	2	7.0	10	1	10	-4.41988950276243	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220818173000	https://www.thehindu.com/news/national/tamil-nadu/bus-conductors-can-hand-over-misbehaving-passengers-to-police/article65784939.ece
1059187907	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	0841	084	08	2	7.0	13	1	10	-4.41988950276243	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20220818173000	https://www.thehindu.com/news/national/tamil-nadu/bus-conductors-can-hand-over-misbehaving-passengers-to-police/article65784939.ece
1059187908	20220818	202208	2022	2022.6247											COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	16	1	10	-8.30258302583026	0								1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20220818173000	https://www.news24.com/news24/southafrica/news/free-state-cop-on-bail-for-allegedly-accusing-man-of-rape-then-extorting-money-to-drop-case-20220818
1059187909	20220818	202208	2022	2022.6247											COPCOP	CONSTABLE						COP	COP		1	043	043	04	1	2.8	10	1	10	-8.03571428571429	0								0								0								20220818173000	https://www.fox26houston.com/news/harris-county-suspect-shot-north-freeway
1059187910	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	2	1	2	-5.90909090909091	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818173000	https://apnews.com/article/floods-storms-minnesota-minneapolis-thunderstorms-df76ffbeb0a24c71e56b23730e4f8c9b
