1059209646	20210818	202108	2021	2021.6247	USACOP	PORTLAND	USA					COP													1	193	193	19	4	-10.0	10	2	10	-6.98701575138357	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220818201500	https://kobi5.com/news/14-year-old-boy-12-year-old-girl-injured-in-portland-shooting-193881/
1059209647	20220719	202207	2022	2022.5452											IGOCOPITP	INTERPOL		ITP				IGO	COP		1	043	043	04	1	2.8	5	1	5	0.717703349282299	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220818201500	https://www.brooklynvegan.com/interpol-add-the-black-ep-to-streaming-share-rare-2002-doc-to-celebrate-turn-on-the-bright-lights-anniversary/
1059209648	20220719	202207	2022	2022.5452	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	6	1	6	1.28755364806867	3	Howard Beach, New York, United States	US	USNY	NY081	40.6579	-73.8362	953302	0								3	Howard Beach, New York, United States	US	USNY		40.6579	-73.8362	953302	20220818201500	https://www.qchron.com/editions/queenswide/party-nominations-on-the-line-in-primaries/article_e7a94297-a823-59b5-9c5b-640dcbd02f60.html
1059209649	20220719	202207	2022	2022.5452	CVL	COMMUNITY						CVL			BHS	BAHAMA	BHS								1	051	051	05	1	3.4	3	1	3	1.28755364806867	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	3	Long Island City, New York, United States	US	USNY		40.7448	-73.9487	955863	20220818201500	https://www.qchron.com/editions/queenswide/party-nominations-on-the-line-in-primaries/article_e7a94297-a823-59b5-9c5b-640dcbd02f60.html
1059209650	20220719	202207	2022	2022.5452	GBRGOV	FRANCIS MAUDE	GBR					GOV			GOV	CIVIL SERVICE						GOV			1	090	090	09	2	-2.0	2	1	2	-0.57251908396947	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220818201500	https://www.opendemocracy.net/en/tory-peer-francis-maude-saudi-arabia-trip-pitch-business/
1059209651	20220719	202207	2022	2022.5452	GBRGOV	FRANCIS MAUDE	GBR					GOV			GOV	CIVIL SERVICE						GOV			1	090	090	09	2	-2.0	8	1	8	-0.57251908396947	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220818201500	https://www.opendemocracy.net/en/tory-peer-francis-maude-saudi-arabia-trip-pitch-business/
1059209652	20220719	202207	2022	2022.5452	IGOCOPITP	INTERPOL		ITP				IGO	COP												1	042	042	04	1	1.9	5	1	5	0.717703349282299	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220818201500	https://www.brooklynvegan.com/interpol-add-the-black-ep-to-streaming-share-rare-2002-doc-to-celebrate-turn-on-the-bright-lights-anniversary/
1059209653	20220719	202207	2022	2022.5452	IGOCOPITP	INTERPOL		ITP				IGO	COP												1	084	084	08	2	7.0	5	1	5	0.717703349282299	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220818201500	https://www.brooklynvegan.com/interpol-add-the-black-ep-to-streaming-share-rare-2002-doc-to-celebrate-turn-on-the-bright-lights-anniversary/
1059209654	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								1	051	051	05	1	3.4	3	1	3	1.28755364806867	3	Howard Beach, New York, United States	US	USNY	NY081	40.6579	-73.8362	953302	3	Howard Beach, New York, United States	US	USNY		40.6579	-73.8362	953302	3	Howard Beach, New York, United States	US	USNY		40.6579	-73.8362	953302	20220818201500	https://www.qchron.com/editions/queenswide/party-nominations-on-the-line-in-primaries/article_e7a94297-a823-59b5-9c5b-640dcbd02f60.html
1059209655	20220719	202207	2022	2022.5452	USAGOV	THE WHITE HOUSE	USA					GOV			GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	1	1	1	-5.71847507331379	1	Japan	JA	JA		36	138	JA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818201500	http://www.msn.com/en-us/news/crime/family-of-us-naval-officer-jailed-in-japan-pleads-with-biden-to-intervene-step-in-and-bring-him-home/ar-AA10OpPO
1059209656	20220811	202208	2022	2022.6055											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-4.22794117647059	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220818201500	https://www.bignewsnetwork.com/news/272658576/taiwan-calls-china-latest-sabre-rattling-exaggerated-tricks
1059209657	20220811	202208	2022	2022.6055											USA	SAN ANTONIO	USA								0	040	040	04	1	1.0	6	1	6	-1.59118727050183	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220818201500	https://www.expressnews.com/business/local/article/chris-pettit-tiffanys-jewelry-bill-17382265.php
1059209658	20220811	202208	2022	2022.6055	CHN	CHINA	CHN																		0	043	043	04	1	2.8	2	1	2	-4.22794117647059	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220818201500	https://www.bignewsnetwork.com/news/272658576/taiwan-calls-china-latest-sabre-rattling-exaggerated-tricks
1059209659	20220811	202208	2022	2022.6055	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH		CVL	SCIENTIST						CVL			1	020	020	02	1	3.0	10	1	10	-5.55555555555555	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220818201500	https://www.towleroad.com/2022/08/mpox-poxy-mcpoxface-and-trump-22-public-sends-who-suggestions-to-rename-monkeypox/
1059209660	20220811	202208	2022	2022.6055	ISRGOVMIL	ISRAEL	ISR					GOV	MIL		USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	0	1	Germany	GM	GM		51.5	10.5	GM	1	Israel	IS	IS		31.5	34.75	IS	1	United States	US	US		39.828175	-98.5795	US	20220818201500	https://www.ynetnews.com/article/rjmyfz2rc
1059209661	20220811	202208	2022	2022.6055	ISRGOVMIL	ISRAEL	ISR					GOV	MIL		USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	0	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220818201500	https://www.ynetnews.com/article/rjmyfz2rc
1059209662	20220811	202208	2022	2022.6055	ISRGOVMIL	ISRAEL	ISR					GOV	MIL		USA	UNITED STATES	USA								1	036	036	03	1	4.0	7	1	7	0	1	Iran	IR	IR		32	53	IR	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818201500	https://www.ynetnews.com/article/rjmyfz2rc
1059209663	20220811	202208	2022	2022.6055	UKR	UKRAINE	UKR																		0	192	192	19	4	-9.5	2	1	2	-8.46286701208981	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818201500	https://www.courthousenews.com/fears-of-escalation-grow-as-ukraine-war-grinds-on/
1059209664	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	0253	025	02	1	-0.3	4	4	4	-1.60696404922639	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818201500	https://www.smdailyjournal.com/news/national/judge-appears-willing-to-unveil-some-of-mar-a-lago-affidavit/article_433a8659-636b-5980-9986-57d9cefeca34.html
1059209665	20220811	202208	2022	2022.6055	USA	SAN ANTONIO	USA																		0	040	040	04	1	1.0	6	1	6	-1.59118727050183	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220818201500	https://www.expressnews.com/business/local/article/chris-pettit-tiffanys-jewelry-bill-17382265.php
1059209666	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	4	1	4	1	3	Bell County, Texas, United States	US	USTX	TX027	31.0502	-97.4669	1383799	0								3	Bell County, Texas, United States	US	USTX		31.0502	-97.4669	1383799	20220818201500	https://www.tdtnews.com/news/central_texas_news/article_ba6238ec-1f23-11ed-963c-bbc86db8ef1a.html
1059209667	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								MED	NEWS ORGANIZATION						MED			1	112	112	11	3	-2.0	6	1	6	-3.0338389731622	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20220818201500	https://www.investing.com/news/world-news/fbis-sealed-evidence-that-led-to-search-of-trumps-home-focus-of-court-hearing-2875547
1059209668	20220811	202208	2022	2022.6055	USAMED	REUTERS	USA					MED			USA	FLORIDA	USA								1	112	112	11	3	-2.0	2	1	2	-3.0338389731622	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20220818201500	https://www.investing.com/news/world-news/fbis-sealed-evidence-that-led-to-search-of-trumps-home-focus-of-court-hearing-2875547
1059209669	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	115	115	11	3	-2.0	2	1	2	-7.14285714285714	3	Hillsborough County, Florida, United States	US	USFL	FL057	27.917	-82.3498	295757	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818201500	https://abovethelaw.com/2022/08/suspended-prosecutor-takes-fight-against-desantis-to-court/
1059209670	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	3.10734463276837	0								4	Cronje, Northern Cape, South Africa	SF	SF08	77360	-27.248	22.0764	-1218968	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818201500	https://www.joburg.org.za/media_/Newsroom/Pages/2022%20News%20Articles/August/Women-urged-to-collaborate-and-empower-each-other-in-the-workplace.aspx
1059209671	20220818	202208	2022	2022.6247											AUS	MURRAY	AUS								1	040	040	04	1	1.0	6	1	6	1.19047619047619	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220818201500	https://www.kcaw.org/2022/08/18/disaster-relief-network-team-rubicon-hopes-to-start-branch-in-sitka/
1059209672	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	6	1	6	-2.6595744680851	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220818201500	https://www.cbc.ca/news/canada/british-columbia/covid-19-weak-spot-discovered-by-researchers-ubc-says-1.6554890
1059209673	20220818	202208	2022	2022.6247											BUS	EMPLOYER						BUS			0	020	020	02	1	3.0	5	1	5	-1.42517814726841	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220818201500	https://www.radioiowa.com/2022/08/18/iowa-unemployment-rate-drops-for-7th-consecutive-month/
1059209674	20220818	202208	2022	2022.6247											BUS	COMPANY OWNER						BUS			1	042	042	04	1	1.9	3	1	3	-6.64206642066421	0								4	Tauranga Harbour, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.6333	176.083	-1519105	4	Tauranga Harbour, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.6333	176.083	-1519105	20220818201500	https://www.newstalkzb.co.nz/news/crime/mt-maunganui-boat-crash-skipper-who-fell-asleep-at-the-wheel-fined-7k/
1059209675	20220818	202208	2022	2022.6247											CHN	TIBET	CHN								1	051	051	05	1	3.4	10	1	10	5.20833333333334	0								4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	4	Wang Yang, Anhui, China	CH	CH01	12998	31.0781	118.037	10555137	20220818201500	https://www.beijingbulletin.com/news/272658438/conference-held-on-enhancing-pairing-up-support-for-tibet
1059209676	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	014	014	01	1	0.0	4	1	4	-1.82584269662922	0								4	Manurewa, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0333	174.9	-1513330	4	Manurewa, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.0333	174.9	-1513330	20220818201500	https://www.newstalkzb.co.nz/news/crime/horrific-case-human-remains-found-in-abandoned-bags-from-auckland-auction-are-school-aged-children/
1059209677	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	014	014	01	1	0.0	6	1	6	-1.82584269662922	0								4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	4	Papatoetoe, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.9667	174.867	-1515836	20220818201500	https://www.newstalkzb.co.nz/news/crime/horrific-case-human-remains-found-in-abandoned-bags-from-auckland-auction-are-school-aged-children/
1059209678	20220818	202208	2022	2022.6247											COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	18	1	10	-9.5890410958904	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818201500	https://patch.com/north-carolina/charlotte/how-dangerous-law-enforcement-jobs-are-north-carolina
1059209679	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			1	033	033	03	1	5.2	2	1	2	-0.61919504643963	0								4	Poolewe, Highland, United Kingdom	UK	UKV3	40172	57.75	-5.61667	-2605545	4	Poolewe, Highland, United Kingdom	UK	UKV3	40172	57.75	-5.61667	-2605545	20220818201500	https://avondhupress.ie/fundraiser-to-repatriate-kilworth-lady-home/
1059209680	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			1	033	033	03	1	5.2	8	1	8	-0.61919504643963	0								4	Curraghagalla, Cork, Ireland	EI	EI04	18305	52.2056	-8.31778	350910	4	Curraghagalla, Cork, Ireland	EI	EI04	18305	52.2056	-8.31778	350910	20220818201500	https://avondhupress.ie/fundraiser-to-repatriate-kilworth-lady-home/
1059209681	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	020	020	02	1	3.0	5	1	5	-5.19877675840979	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818201500	https://www.freepressjournal.in/mumbai/mumbai-fir-under-atrocities-act-against-principal-of-secondary-training-college
1059209682	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	1	1	1	3.69393139841688	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20220818201500	https://www.herald-dispatch.com/news/wayne-elementary-to-welcome-therapy-dog-this-fall/article_23e8da10-0e1b-5063-b971-1c869ce794b2.html
1059209683	20220818	202208	2022	2022.6247											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	1.52838427947598	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220818201500	https://www.dualshockers.com/rent-a-girlfriend-season-2-episode-8-release-date-and-time/
1059209684	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	052	052	05	1	3.5	10	1	10	-4.88599348534201	0								3	Mccracken County, Kentucky, United States	US	USKY		37.0501	-88.7001	516925	3	Mccracken County, Kentucky, United States	US	USKY		37.0501	-88.7001	516925	20220818201500	https://www.westkentuckystar.com/News/Local-Regional/McCracken-Sheriff-s-deputies-investigating-inciden
1059209685	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	0841	084	08	2	7.0	4	1	4	-5.19877675840979	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220818201500	https://www.freepressjournal.in/mumbai/mumbai-fir-under-atrocities-act-against-principal-of-secondary-training-college
1059209686	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	10	1	10	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818201500	https://www.cambodiantimes.com/news/272658534/the-uk-education-system-preserves-inequality---new-report
1059209687	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	6	1	6	-2.58064516129032	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220818201500	https://www.freepressjournal.in/legal/mumbai-my-daughter-murdered-not-a-suicide-case-says-jiah-khans-mother
1059209688	20220818	202208	2022	2022.6247											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	4	1	4	-2.58064516129032	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220818201500	https://www.freepressjournal.in/legal/mumbai-my-daughter-murdered-not-a-suicide-case-says-jiah-khans-mother
1059209689	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	8	1	8	2.50201775625505	0								5	Hsinchu County, Xinzhu Xian, Taiwan	TW	TW09	13277	24.6742	121.161	-2631085	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220818201500	https://www.theepochtimes.com/taiwan-piggybacking-on-the-4th-industrial-revolution-for-new-military-prowess_4668871.html
1059209690	20220818	202208	2022	2022.6247											GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	2	1	2	2.50201775625505	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220818201500	https://www.theepochtimes.com/taiwan-piggybacking-on-the-4th-industrial-revolution-for-new-military-prowess_4668871.html
1059209691	20220818	202208	2022	2022.6247											GOV	MAYOR						GOV			1	030	030	03	1	4.0	10	1	10	-0.99009900990099	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220818201500	https://www.modernghana.com/news/1178073/12-year-old-boy-dies-in-fire-at-chorkor.html
1059209692	20220818	202208	2022	2022.6247											GOV	MAYOR						GOV			1	042	042	04	1	1.9	10	1	10	-0.99009900990099	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220818201500	https://www.modernghana.com/news/1178073/12-year-old-boy-dies-in-fire-at-chorkor.html
1059209693	20220818	202208	2022	2022.6247											GOV	ADMINISTRATION						GOV			0	190	190	19	4	-10.0	3	1	3	-7.76699029126214	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818201500	https://www.thedetroitbureau.com/2022/08/nhtsa-reports-highest-number-of-q1-traffic-fatalities-since-2002/
1059209694	20220818	202208	2022	2022.6247											GOVHLH	HEALTH DEPARTMENT						GOV	HLH		0	036	036	03	1	4.0	10	1	10	-2.65120132560066	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220818201500	https://www.phillyvoice.com/monkeypox-philly-cases-vaccine-race-equity-covid-19-pandemic/
1059209695	20220818	202208	2022	2022.6247											GOVHLH	HEALTH OFFICIAL						GOV	HLH		1	040	040	04	1	1.0	5	1	5	2.86783042394015	0								3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20220818201500	https://wvmetronews.com/2022/08/18/gupta-state-and-local-health-officials-discuss-opioid-epidemic-during-roundtable/
1059209696	20220818	202208	2022	2022.6247											HIN	HINDU				HIN					1	190	190	19	4	-10.0	5	1	5	-4.85436893203883	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220818201500	https://bdnews24.com/bangladesh/04incjx330
1059209697	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	5	1	5	-5.49450549450549	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220818201500	https://www.cbc.ca/news/canada/montreal/femicide-conjugal-ste-marthe-1.6554963
1059209698	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	6	-3.75782881002087	0								3	Cunningham Park, New York, United States	US	USNY		40.7359	-73.7687	947939	3	Cunningham Park, New York, United States	US	USNY		40.7359	-73.7687	947939	20220818201500	https://www.qchron.com/editions/queenswide/solace-for-family-of-slain-highway-officer/article_7903b950-1724-5e68-af35-173c99b453c1.html
1059209699	20220818	202208	2022	2022.6247											IGONAMDEV	INTER AMERICAN DEVELOPMENT BANK	NAM					IGO	DEV		1	046	046	04	1	7.0	2	1	2	1.35869565217392	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818201500	https://www.cgdev.org/expert/nancy-birdsall
1059209700	20220818	202208	2022	2022.6247											IND	BIHAR	IND								1	046	046	04	1	7.0	10	1	10	3.85852090032154	0								0								0								20220818201500	https://www.bignewsnetwork.com/news/272658597/nitish-kumar-is-like-foreign-women-who-change-boyfriends-anytime-vijayvargiya
1059209701	20220818	202208	2022	2022.6247											IRL	IRELAND	IRL								0	040	040	04	1	1.0	2	1	2	-1.66453265044814	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220818201500	https://www.irishmirror.ie/news/world-news/employee-fired-crying-ceo-inundated-27777806
