1059217803	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	0.11494252873564	3	Gambrills, Maryland, United States	US	USMD	MD003	39.0671	-76.6652	590274	0								3	Gambrills, Maryland, United States	US	USMD	MD003	39.0671	-76.6652	590274	20220818213000	http://www.baltimoresun.com/politics/ac-cn-petition-public-campaign-finance-fails-20220818-sos7zpss2ng75g2jxuhz5uurye-story.html
1059217804	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	020	020	02	1	3.0	2	1	2	-1.80180180180181	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818213000	https://www.washingtonexaminer.com/policy/courts/liberal-advocates-sue-over-arizona-law-alleging-voter-suppression
1059217805	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	051	051	05	1	3.4	2	1	2	-1.80180180180181	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818213000	https://www.washingtonexaminer.com/policy/courts/liberal-advocates-sue-over-arizona-law-alleging-voter-suppression
1059217806	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			0	115	115	11	3	-2.0	2	1	2	-1.80180180180181	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818213000	https://www.washingtonexaminer.com/policy/courts/liberal-advocates-sue-over-arizona-law-alleging-voter-suppression
1059217807	20220811	202208	2022	2022.6055											AFGINSTALREL	TALIBAN	AFG	TAL				INS			1	015	015	01	1	0.0	10	1	10	-9.14454277286132	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818213000	https://www.deseret.com/u-s-world/2022/8/18/23311549/kabul-mosque-bombing-another-explosion-marks-the-deadliest-month-this-year
1059217808	20220811	202208	2022	2022.6055											IRNGOV	IRAN	IRN					GOV			0	043	043	04	1	2.8	2	1	2	-5.67823343848581	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818213000	https://www.breitbart.com:443/politics/2022/08/18/exclusive-iranian-regime-critics-demand-biden-deny-visa-to-butcher-of-tehran-president-raisi/
1059217809	20220811	202208	2022	2022.6055											USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-1.21951219512195	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220818213000	https://www.newsweek.com/gas-stations-battle-over-lowest-price-city-delighting-drivers-1735006
1059217810	20220811	202208	2022	2022.6055	COP	PRISON						COP			JUD	ATTORNEY						JUD			1	172	172	17	4	-5.0	1	1	1	-10.204081632653	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	20220818213000	https://ktar.com/story/5204788/georgia-man-sentenced-to-decade-in-prison-by-judge-in-arizona-in-romance-scam-case/
1059217811	20220811	202208	2022	2022.6055	COP	PRISON						COP			JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	1	1	1	-10.204081632653	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	20220818213000	https://ktar.com/story/5204788/georgia-man-sentenced-to-decade-in-prison-by-judge-in-arizona-in-romance-scam-case/
1059217812	20220811	202208	2022	2022.6055	COP	PRISON						COP			USA	ARIZONA	USA								1	1053	105	10	3	-5.0	1	1	1	-10.204081632653	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818213000	https://ktar.com/story/5204788/georgia-man-sentenced-to-decade-in-prison-by-judge-in-arizona-in-romance-scam-case/
1059217813	20220811	202208	2022	2022.6055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	0.44642857142857	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818213000	https://www.sfchronicle.com/sf/article/Another-lawsuit-for-SFUSD-Vote-to-close-schools-17382340.php
1059217814	20220811	202208	2022	2022.6055	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	046	046	04	1	7.0	4	1	4	0.44642857142857	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818213000	https://www.sfchronicle.com/sf/article/Another-lawsuit-for-SFUSD-Vote-to-close-schools-17382340.php
1059217815	20220811	202208	2022	2022.6055	IRNGOV	IRAN	IRN					GOV													0	042	042	04	1	1.9	2	1	2	-5.67823343848581	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818213000	https://www.breitbart.com:443/politics/2022/08/18/exclusive-iranian-regime-critics-demand-biden-deny-visa-to-butcher-of-tehran-president-raisi/
1059217816	20220811	202208	2022	2022.6055	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	2	1	2	-10.204081632653	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	20220818213000	https://ktar.com/story/5204788/georgia-man-sentenced-to-decade-in-prison-by-judge-in-arizona-in-romance-scam-case/
1059217817	20220811	202208	2022	2022.6055	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-10.204081632653	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	20220818213000	https://ktar.com/story/5204788/georgia-man-sentenced-to-decade-in-prison-by-judge-in-arizona-in-romance-scam-case/
1059217818	20220811	202208	2022	2022.6055	SYRGOV	SYRIA	SYR					GOV			GOV	ADMINISTRATION						GOV			0	173	173	17	4	-5.0	3	1	3	-6.83371298405467	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220818213000	https://www.tasnimnews.com/en/news/2022/08/18/2759854/no-american-citizens-being-held-captive-by-syria-damascus-says
1059217819	20220811	202208	2022	2022.6055	SYRGOV	SYRIA	SYR					GOV			SYR	DAMASCUS	SYR								0	173	173	17	4	-5.0	2	1	2	-6.83371298405467	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220818213000	https://www.tasnimnews.com/en/news/2022/08/18/2759854/no-american-citizens-being-held-captive-by-syria-damascus-says
1059217820	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	1	1	1	-7.79816513761468	3	Bayview, California, United States	US	USCA	CA023	40.7726	-124.184	1655816	0								3	Bayview, California, United States	US	USCA	CA023	40.7726	-124.184	1655816	20220818213000	https://sfist.com/2022/08/18/54-year-old-suspect-in-potrero-homicide-arrested-in-yolo-county/
1059217821	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	1	1	1	-7.79816513761468	3	Bayview, California, United States	US	USCA	CA023	40.7726	-124.184	1655816	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818213000	https://sfist.com/2022/08/18/54-year-old-suspect-in-potrero-homicide-arrested-in-yolo-county/
1059217822	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	4	1	4	-7.79816513761468	3	Visitacion Valley, California, United States	US	USCA	CA081	37.6935	-122.399	255201	0								3	Visitacion Valley, California, United States	US	USCA		37.6935	-122.399	255201	20220818213000	https://sfist.com/2022/08/18/54-year-old-suspect-in-potrero-homicide-arrested-in-yolo-county/
1059217823	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	036	036	03	1	4.0	4	1	4	0.44642857142857	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818213000	https://www.sfchronicle.com/sf/article/Another-lawsuit-for-SFUSD-Vote-to-close-schools-17382340.php
1059217824	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	040	040	04	1	1.0	4	1	4	0.44642857142857	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818213000	https://www.sfchronicle.com/sf/article/Another-lawsuit-for-SFUSD-Vote-to-close-schools-17382340.php
1059217825	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	046	046	04	1	7.0	4	1	4	0.44642857142857	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220818213000	https://www.sfchronicle.com/sf/article/Another-lawsuit-for-SFUSD-Vote-to-close-schools-17382340.php
1059217826	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	1053	105	10	3	-5.0	2	1	2	-10.204081632653	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818213000	https://ktar.com/story/5204788/georgia-man-sentenced-to-decade-in-prison-by-judge-in-arizona-in-romance-scam-case/
1059217827	20220817	202208	2022	2022.6219											NGA	NIGERIA	NGA								1	100	100	10	3	-5.0	2	1	2	1.61681487469685	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217828	20220817	202208	2022	2022.6219	GOV	STATE GOVERNOR						GOV													0	013	013	01	1	0.4	2	1	2	1.61681487469685	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217829	20220817	202208	2022	2022.6219	GOV	STATE GOVERNOR						GOV			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	2	1	2	1.61681487469685	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217830	20220817	202208	2022	2022.6219	GOV	STATE GOVERNOR						GOV			NGA	NIGERIA	NGA								1	100	100	10	3	-5.0	2	1	2	1.61681487469685	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217831	20220817	202208	2022	2022.6219	NGA	NIGERIA	NGA																		0	013	013	01	1	0.4	2	1	2	1.61681487469685	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217832	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV													0	013	013	01	1	0.4	4	1	4	1.61681487469685	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217833	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								0	013	013	01	1	0.4	2	1	2	1.61681487469685	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217834	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	4	1	4	1.61681487469685	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217835	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	2	1	2	1.61681487469685	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217836	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	100	100	10	3	-5.0	1	1	1	1.61681487469685	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217837	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	100	100	10	3	-5.0	1	1	1	1.61681487469685	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217838	20220817	202208	2022	2022.6219	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								1	100	100	10	3	-5.0	4	1	4	1.61681487469685	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220818213000	https://www.thisdaylive.com/index.php/2022/08/18/ortom-where-nigeria-is-today-requires-all-hands-on-deck/
1059217839	20220817	202208	2022	2022.6219	TWN	TAIWAN	TWN								USAMED	THE ASSOCIATED PRESS	USA					MED			0	194	194	19	4	-10.0	8	1	8	-4.68085106382979	1	Taiwan	TW	TW		24	121	TW	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818213000	https://www.nytimes.com/2022/08/18/briefing/heat-climate-china-taiwan-asia.html
1059217840	20220818	202208	2022	2022.6247											AFG	AFGHANISTAN	AFG								0	050	050	05	1	3.5	4	1	4	-4.68085106382979	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220818213000	https://www.nytimes.com/2022/08/18/briefing/heat-climate-china-taiwan-asia.html
1059217841	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	050	050	05	1	3.5	2	1	2	-8.84520884520884	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20220818213000	https://www.thesouthafrican.com/news/thulsie-twins-terrorists-released-parole-18-august-2022/
1059217842	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	050	050	05	1	3.5	2	1	2	-8.84520884520884	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818213000	https://www.thesouthafrican.com/news/thulsie-twins-terrorists-released-parole-18-august-2022/
1059217843	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	172	172	17	4	-5.0	4	1	4	-8.84520884520884	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220818213000	https://www.thesouthafrican.com/news/thulsie-twins-terrorists-released-parole-18-august-2022/
1059217844	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	036	036	03	1	4.0	6	1	6	1.2448132780083	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220818213000	https://www.nbcphiladelphia.com/news/business/money-report/starbucks-operating-chief-to-depart-as-company-eliminates-role-under-reinvention/3339419/
1059217845	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	036	036	03	1	4.0	6	1	6	1.24740124740124	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220818213000	https://www.nbcchicago.com/news/business/money-report/starbucks-operating-chief-to-depart-as-company-eliminates-role-under-reinvention/2918468/
1059217846	20220818	202208	2022	2022.6247											BUS	LANDLORD						BUS			0	040	040	04	1	1.0	6	1	6	0.90322580645162	0								4	Wavertree, Liverpool, United Kingdom	UK	UKH8	40121	53.4	-2.91667	-2611023	4	Wavertree, Liverpool, United Kingdom	UK	UKH8	40121	53.4	-2.91667	-2611023	20220818213000	https://www.liverpoolecho.co.uk/news/nostalgia/lost-no-frills-pub-chain-24791446
1059217847	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-1.42487046632124	0								3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20220818213000	https://www.globenewswire.com/news-release/2022/08/18/2501279/0/en/Badger-Infrastructure-Solutions-Ltd-Announces-CEO-Transition.html
1059217848	20220818	202208	2022	2022.6247											BUS	CORPORATION						BUS			1	057	057	05	1	8.0	10	1	10	1.74672489082969	0								4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20220818213000	https://www.rigzone.com/news/jera_invests_in_major_vietnamese_renewables_firm-18-aug-2022-170022-article/
1059217849	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	-2.13333333333333	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818213000	https://blogs.timesofisrael.com/lchaim-2/
1059217850	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	050	050	05	1	3.5	10	1	10	-2.63157894736842	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220818213000	https://www.9news.com/article/news/local/aurora-prison-escapee-swat/73-6e03c997-38bf-480f-adac-1b6f61bd827f
1059217851	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	0841	084	08	2	7.0	5	1	5	-7.98429319371728	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20220818213000	https://www.news24.com/news24/SouthAfrica/News/he-keeps-us-safe-supporters-of-extortion-accused-and-suspected-mass-murderer-want-him-released-20220818
1059217852	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-13.4920634920635	0								3	North Platte Police Department, Nebraska, United States	US	USNE		41.1422	-100.762	1838720	3	North Platte Police Department, Nebraska, United States	US	USNE		41.1422	-100.762	1838720	20220818213000	http://www.huskeradio.com/2022/08/18/np-man-faces-sexual-assault-of-minor-incest-charges/
1059217853	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-13.4920634920635	0								3	North Platte Police Department, Nebraska, United States	US	USNE		41.1422	-100.762	1838720	3	Lincoln County, Nebraska, United States	US	USNE		41.05	-100.767	835877	20220818213000	http://www.huskeradio.com/2022/08/18/np-man-faces-sexual-assault-of-minor-incest-charges/
1059217854	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-13.4920634920635	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220818213000	http://www.huskeradio.com/2022/08/18/np-man-faces-sexual-assault-of-minor-incest-charges/
