1059130557	20220818	202208	2022	2022.6247											CRM	PIRATE						CRM			0	010	010	01	1	0.0	3	1	3	-0.31796502384738	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220818103000	https://www.massachusettssun.com/news/272656557/back-in-majors-pirates-roansy-contreras-aims-to-slow-red-sox
1059130558	20220818	202208	2022	2022.6247											CRM	PIRATE						CRM			0	042	042	04	1	1.9	3	1	3	-0.31796502384738	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220818103000	https://www.massachusettssun.com/news/272656557/back-in-majors-pirates-roansy-contreras-aims-to-slow-red-sox
1059130559	20220818	202208	2022	2022.6247											CVL	VOTER						CVL			0	020	020	02	1	3.0	10	1	10	-1.40252454417952	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220818103000	https://www.fosters.com/story/opinion/columns/guest/2022/08/18/nh-election-2022-tim-horrigan-announces-candidacy-durham-state-rep/10347494002/
1059130560	20220818	202208	2022	2022.6247											CVL	ENGINEER						CVL			0	036	036	03	1	4.0	10	1	10	-0.9512485136742	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818103000	https://www.investegate.co.uk/ondo-insurtech-plc--ondo-/rns/portsmouth-water-sign-deal/202208181113004915W/
1059130561	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	5	1	5	-1.68776371308016	0								4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220818103000	https://www.belgrade-news.com/opinion/rep-hinkle-always-a-dollar-short-and-a-day-late/article_bdf21552-3f29-5061-b423-7c85ecd32e0a.html
1059130562	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			0	036	036	03	1	4.0	10	1	10	-0.57803468208093	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220818103000	https://dchieftain.com/water-and-streets-on-village-icip/
1059130563	20220818	202208	2022	2022.6247											CVL	HIKER						CVL			1	043	043	04	1	2.8	1	1	1	-1.25720272393924	0								3	Mount Katahdin, Maine, United States	US	USME		45.9043	-68.9213	579940	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818103000	https://www.valleybreeze.com/lifestyle/pushing-thru/article_33cd4748-19ee-11ed-9e4f-dfa0541cb3d1.html
1059130564	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			0	046	046	04	1	7.0	10	1	10	-0.57803468208093	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220818103000	https://dchieftain.com/water-and-streets-on-village-icip/
1059130565	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	0.38277511961723	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220818103000	https://www.rte.ie/news/ireland/2022/0818/1316425-student-accommodation/
1059130566	20220818	202208	2022	2022.6247											EDU	PROFESSOR						EDU			1	051	051	05	1	3.4	3	1	3	0	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220818103000	https://www.theadvocate.com/baton_rouge/entertainment_life/article_6d527a46-1a67-11ed-b13a-93edd5786ac7.html
1059130567	20220818	202208	2022	2022.6247											EUR	EUROPE	EUR								1	130	130	13	3	-4.4	4	1	4	-5.64635958395245	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220818103000	https://www.downtoearth.org.in/news/climate-change/carved-in-stone-what-are-these-warning-signs-that-europe-s-drought-has-revealed-84384
1059130568	20220818	202208	2022	2022.6247											EUR	EUROPE	EUR								1	130	130	13	3	-4.4	1	1	1	-5.64635958395245	0								1	United Kingdom	UK	UK		54	-4	UK	1	Italy	IT	IT		42.833333	12.833333	IT	20220818103000	https://www.downtoearth.org.in/news/climate-change/carved-in-stone-what-are-these-warning-signs-that-europe-s-drought-has-revealed-84384
1059130569	20220818	202208	2022	2022.6247											FRA	FRENCH	FRA								1	043	043	04	1	2.8	4	1	4	0.571428571428569	0								1	France	FR	FR		46	2	FR	1	India	IN	IN		20	77	IN	20220818103000	https://www.bucyrustelegraphforum.com/story/news/2022/08/18/today-is-helium-discovery-day/65400010007/
1059130570	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	5	1	5	-1.3215859030837	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20220818103000	https://www.oldham-chronicle.co.uk/news-features/139/main-news/147545/fourth-victim-of-derker-mill-fire-confirmed
1059130571	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	5.29801324503311	0								4	Wirral, Wirral, United Kingdom	UK	UKQ1	40179	53.3333	-3.08333	-2611899	4	Wirral, Wirral, United Kingdom	UK	UKQ1	40179	53.3333	-3.08333	-2611899	20220818103000	https://www.wirralglobe.co.uk/news/national/uk-today/20670483.university-challenge-bbc-announces-amol-rajan-will-replace-jeremy-paxman-host/
1059130572	20220818	202208	2022	2022.6247											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	2	1	2	-1.85589519650655	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818103000	https://www.dailymail.co.uk/femail/article-11123103/Dame-Deborah-James-joked-Rachael-Bland-taken-Grim-Reaper.html
1059130573	20220818	202208	2022	2022.6247											GOV	PRINCE						GOV			0	043	043	04	1	2.8	6	1	6	-1.85589519650655	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818103000	https://www.dailymail.co.uk/femail/article-11123103/Dame-Deborah-James-joked-Rachael-Bland-taken-Grim-Reaper.html
1059130574	20220818	202208	2022	2022.6247											GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	10	1	10	4.45205479452055	0								4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	20220818103000	https://www.thestar.com.my/news/nation/2022/08/18/improvements-in-the-works-for-ncer-to-attract-more-investors-says-pm
1059130575	20220818	202208	2022	2022.6247											GOV	EMBASSY						GOV			1	046	046	04	1	7.0	3	1	3	6.79611650485437	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220818103000	https://www.sis.gov.eg/Story/170751/Egypt%2c-UAE-discuss-boosting-relations
1059130576	20220818	202208	2022	2022.6247											GOV	FIREFIGHTER						GOV			0	190	190	19	4	-10.0	10	1	10	-5.41516245487365	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220818103000	https://www.rnz.co.nz/news/national/473112/no-regulatory-breaches-found-at-site-of-major-fire-after-prior-complaints-council-says
1059130577	20220818	202208	2022	2022.6247											GOV	BUREAUCRACY						GOV			0	192	192	19	4	-9.5	10	1	10	-1.92678227360308	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220818103000	https://www.americanthinker.com/blog/2022/08/does_trump_have_the_political_savvy_to_succeed_in_a_second_term.html
1059130578	20220818	202208	2022	2022.6247											HLH	DOCTOR						HLH			1	014	014	01	1	0.0	2	1	2	-1.25720272393924	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818103000	https://www.valleybreeze.com/lifestyle/pushing-thru/article_33cd4748-19ee-11ed-9e4f-dfa0541cb3d1.html
1059130579	20220818	202208	2022	2022.6247											HLH	DOCTOR						HLH			1	014	014	01	1	0.0	3	1	3	-1.25720272393924	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818103000	https://www.valleybreeze.com/lifestyle/pushing-thru/article_33cd4748-19ee-11ed-9e4f-dfa0541cb3d1.html
1059130580	20220818	202208	2022	2022.6247											HLH	DOCTOR						HLH			0	014	014	01	1	0.0	2	1	2	-4.78229835831549	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220818103000	https://www.sheltonherald.com/news/article/Disqualified-for-disabilities-railroad-workers-17381432.php
1059130581	20220818	202208	2022	2022.6247											HLH	DOCTOR						HLH			0	014	014	01	1	0.0	8	1	8	-4.78229835831549	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220818103000	https://www.sheltonherald.com/news/article/Disqualified-for-disabilities-railroad-workers-17381432.php
1059130582	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			1	040	040	04	1	1.0	2	1	2	-0.65061808718282	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220818103000	https://www.thehindu.com/incoming/joko-widodo-and-the-power-of-balance/article65761155.ece
1059130583	20220818	202208	2022	2022.6247											HLH	NURSE						HLH			0	040	040	04	1	1.0	2	1	2	-0.85714285714286	0								3	Frisbie Memorial Hospital, New Hampshire, United States	US	USNH		43.2977	-70.96	1914764	3	Frisbie Memorial Hospital, New Hampshire, United States	US	USNH		43.2977	-70.96	1914764	20220818103000	https://www.fosters.com/story/news/2022/08/18/frisbie-ceo-nh-explains-why-hospital-ceasing-maternity-services/10347012002/
1059130584	20220818	202208	2022	2022.6247											HLH	SOCIAL WORKER						HLH			1	040	040	04	1	1.0	1	1	1	-4.57627118644068	0								3	Orchard Park, New York, United States	US	USNY		42.7676	-78.7439	959440	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818103000	https://www.influencive.com/5-signs-of-technology-addiction-according-to-amy-pfeffer/
1059130585	20220818	202208	2022	2022.6247											HLH	NURSE						HLH			0	040	040	04	1	1.0	6	1	6	-0.85714285714286	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220818103000	https://www.fosters.com/story/news/2022/08/18/frisbie-ceo-nh-explains-why-hospital-ceasing-maternity-services/10347012002/
1059130586	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			0	043	043	04	1	2.8	10	1	10	-3.76432078559738	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818103000	https://www.dailymail.co.uk/tvshowbiz/article-11123301/Kate-Garraway-shares-update-husband-Derek-Draper-contracted-sepsis-Covid-recovery.html
1059130587	20220818	202208	2022	2022.6247											HLH	DOCTOR						HLH			0	130	130	13	3	-4.4	6	1	6	-3.76432078559738	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818103000	https://www.dailymail.co.uk/tvshowbiz/article-11123301/Kate-Garraway-shares-update-husband-Derek-Draper-contracted-sepsis-Covid-recovery.html
1059130588	20220818	202208	2022	2022.6247											HLH	HOSPITAL						HLH			0	190	190	19	4	-10.0	10	1	10	-3.76432078559738	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818103000	https://www.dailymail.co.uk/tvshowbiz/article-11123301/Kate-Garraway-shares-update-husband-Derek-Draper-contracted-sepsis-Covid-recovery.html
1059130589	20220818	202208	2022	2022.6247											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	2	1	2	-0.65061808718282	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20220818103000	https://www.thehindu.com/incoming/joko-widodo-and-the-power-of-balance/article65761155.ece
1059130590	20220818	202208	2022	2022.6247											IGOUNO	UNITED NATIONS		UNO				IGO			1	130	130	13	3	-4.4	10	1	10	-1.59045725646123	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818103000	https://www.duncanbanner.com/community/comanche-language-critically-endangered/article_3fc89eba-1e7d-11ed-959f-2700ca922e14.html
1059130591	20220818	202208	2022	2022.6247											IND	HIMACHAL PRADESH	IND								0	043	043	04	1	2.8	4	1	4	-4.76190476190476	0								5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20220818103000	https://news.webindia123.com/news/Articles/India/20220818/3974330.html
1059130592	20220818	202208	2022	2022.6247											IND	HIMACHAL PRADESH	IND								0	043	043	04	1	2.8	2	1	2	-4.76190476190476	0								5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	5	Himachal Pradesh, Himachal Pradesh, India	IN	IN11	17673	31.9167	77.25	-2097441	20220818103000	https://news.webindia123.com/news/Articles/India/20220818/3974330.html
1059130593	20220818	202208	2022	2022.6247											IRL	IRELAND	IRL								1	051	051	05	1	3.4	10	1	10	0	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818103000	https://www.longfordleader.ie/news/home/887062/plaque-unveiled-to-sir-henry-wilson-in-north-longford.html
1059130594	20220818	202208	2022	2022.6247											JEW	JEWISH				JEW					0	040	040	04	1	1.0	2	1	2	-3.54808590102708	0								3	New Paltz, New York, United States	US	USNY		41.7476	-74.0868	958443	3	New Paltz, New York, United States	US	USNY		41.7476	-74.0868	958443	20220818103000	https://jewishinsider.com/2022/08/state-university-new-york-new-paltz-antisemitism-office-of-civil-rights/
1059130595	20220818	202208	2022	2022.6247											JEW	JEWISH				JEW					0	040	040	04	1	1.0	3	1	3	-3.54808590102708	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818103000	https://jewishinsider.com/2022/08/state-university-new-york-new-paltz-antisemitism-office-of-civil-rights/
1059130596	20220818	202208	2022	2022.6247											JUD	LAWYER						JUD			0	042	042	04	1	1.9	3	1	3	-5.950991831972	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818103000	https://www.americanthinker.com/blog/2022/08/the_left_is_making_it_impossible_for_trump_to_find_a_lawyer.html
1059130597	20220818	202208	2022	2022.6247											KEN	MOMBASA	KEN								1	043	043	04	1	2.8	10	1	10	-5.37190082644628	0								4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	20220818103000	https://www.capitalfm.co.ke/news/2022/08/odm-mombasa-gubernatorial-candidate-abdulswamad-heading-to-court-over-iebc-suspension-of-mini-poll/
1059130598	20220818	202208	2022	2022.6247											MED	GAZETTE						MED			1	042	042	04	1	1.9	2	1	2	5.26315789473684	0								4	Frinton, Essex, United Kingdom	UK	UKE4	40108	51.8333	1.25	-2596568	4	Frinton, Essex, United Kingdom	UK	UKE4	40108	51.8333	1.25	-2596568	20220818103000	https://www.clactonandfrintongazette.co.uk/news/national/uk-today/20670483.university-challenge-bbc-announces-amol-rajan-will-replace-jeremy-paxman-host/
1059130599	20220818	202208	2022	2022.6247											MED	MEDIA						MED			1	112	112	11	3	-2.0	20	2	20	0.87719298245614	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220818103000	https://www.sheltonherald.com/opinion/article/Opinion-Don-t-count-out-Leora-Levy-17371604.php
1059130600	20220818	202208	2022	2022.6247											MIL	BRIGADIER GENERAL						MIL			0	043	043	04	1	2.8	10	1	10	3.98671096345515	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818103000	https://www.jewishpress.com/news/israel/idf/mossad-makes-history-two-women-in-key-senior-positions-as-director-of-intelligence-authority-and-head-of-iran-desk/2022/08/18/
1059130601	20220818	202208	2022	2022.6247											NZL	CHRISTCHURCH	NZL								1	042	042	04	1	1.9	20	1	10	-5.41516245487365	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220818103000	https://www.rnz.co.nz/news/national/473112/no-regulatory-breaches-found-at-site-of-major-fire-after-prior-complaints-council-says
1059130602	20220818	202208	2022	2022.6247											NZL	CHRISTCHURCH	NZL								1	190	190	19	4	-10.0	10	1	5	-5.41516245487365	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220818103000	https://www.rnz.co.nz/news/national/473112/no-regulatory-breaches-found-at-site-of-major-fire-after-prior-complaints-council-says
1059130603	20220818	202208	2022	2022.6247											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	3	1	3	3.58620689655172	0								4	Hijri, Punjab, Pakistan	PK	PK04	23652	33.2775	72.0492	-2762118	4	Hijri, Punjab, Pakistan	PK	PK04	23652	33.2775	72.0492	-2762118	20220818103000	https://news.webindia123.com/news/Articles/India/20211018/3839707.html
1059130604	20220818	202208	2022	2022.6247											RUSCVL	RUSSIAN	RUS					CVL			1	084	084	08	2	7.0	6	1	6	-5.22088353413655	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818103000	https://tass.com/society/1495215
1059130605	20220818	202208	2022	2022.6247											RUSCVL	RUSSIAN	RUS					CVL			1	112	112	11	3	-2.0	6	1	6	-5.22088353413655	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220818103000	https://tass.com/society/1495215
1059130606	20220818	202208	2022	2022.6247											UKR	UKRAINE	UKR								1	040	040	04	1	1.0	2	1	2	-2.93685756240822	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220818103000	https://www.europesun.com/news/272657495/live-un-chief-guterres-to-meet-zelensky-erdogan-in-lviv
1059130607	20220818	202208	2022	2022.6247											UKR	UKRAINE	UKR								1	080	080	08	2	5.0	8	1	8	0.60975609756097	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818103000	https://thetab.com/uk/2022/08/18/ukrainian-a-level-student-lands-durham-uni-place-as-his-dad-fights-on-the-front-line-268848
1059130608	20220818	202208	2022	2022.6247											UKR	UKRAINE	UKR								1	080	080	08	2	5.0	2	1	2	0.60975609756097	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ukraine	UP	UP		49	32	UP	20220818103000	https://thetab.com/uk/2022/08/18/ukrainian-a-level-student-lands-durham-uni-place-as-his-dad-fights-on-the-front-line-268848
1059130609	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	3.97350993377483	0								3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	20220818103000	https://www.cullmantimes.com/news/parsons-recognized-for-work-in-mental-health/article_cfe9a0d4-1e73-11ed-a0c2-2f81555a574c.html
1059130610	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	3.97350993377483	0								3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	3	Cullman County, Alabama, United States	US	USAL		34.1334	-86.8667	161547	20220818103000	https://www.cullmantimes.com/news/parsons-recognized-for-work-in-mental-health/article_cfe9a0d4-1e73-11ed-a0c2-2f81555a574c.html
1059130611	20220818	202208	2022	2022.6247											USA	UNITED STATES	USA								0	042	042	04	1	1.9	8	1	8	-3.17640385706183	0								3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	20220818103000	https://www.texastribune.org/2022/08/18/lubbock-abortion-emergency-contraception/
1059130612	20220818	202208	2022	2022.6247											USA	WASHINGTON	USA								1	042	042	04	1	1.9	2	1	2	-4.64684014869888	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Taiwan	TW	TW		24	121	TW	20220818103000	https://english.news.cn/20220818/df4a95216a1b49f88d1369909d334776/c.html
1059130613	20220818	202208	2022	2022.6247											USA	SAN ANTONIO	USA								0	042	042	04	1	1.9	11	1	8	0.96308186195827	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220818103000	https://www.jsonline.com/story/news/local/milwaukee/2022/08/17/obituary-kilbourn-avenue-bridge-victim-milwaukee-richard-dujardin-father-retired-religion-reporter/10347905002/
