1059214969	20210818	202108	2021	2021.6247	DZA	ALGERIA	DZA																		1	190	190	19	4	-10.0	1	1	1	-4.56431535269709	4	Tizi Ouzou, Tizi Ouzou, Algeria	AG	AG14	39114	36.7118	4.04591	-490233	0								4	El Tarf, El Tarf, Algeria	AG	AG44	38246	36.7672	8.31377	-468561	20220818210000	https://africatimes.com/2022/08/18/algeria-mourns-dozens-lost-to-fast-moving-wildfires/
1059214970	20210818	202108	2021	2021.6247	DZA	ALGERIA	DZA																		1	190	190	19	4	-10.0	5	1	5	-4.56431535269709	4	Tizi Ouzou, Tizi Ouzou, Algeria	AG	AG14	39114	36.7118	4.04591	-490233	0								4	Tizi Ouzou, Tizi Ouzou, Algeria	AG	AG14	39114	36.7118	4.04591	-490233	20220818210000	https://africatimes.com/2022/08/18/algeria-mourns-dozens-lost-to-fast-moving-wildfires/
1059214971	20210818	202108	2021	2021.6247	LEG	CONGRESS						LEG			GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	3	1	3	-5.9006211180124	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220818210000	https://www.columbiamissourian.com/news/st-louis-files-counterclaim-against-missouri-ag-in-lawsuit-over-abortion-access/article_3136d56c-1f34-11ed-91a0-571f17338029.html
1059214972	20210818	202108	2021	2021.6247	SAU	SAUDI	SAU								SAUMED	SAUDI	SAU					MED			0	061	061	06	2	6.4	8	1	8	1.93370165745856	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20220818210000	https://www.al-monitor.com/originals/2022/08/saudi-arabia-strengthens-ties-uzbekistan-wind-power-investment-deals
1059214973	20210818	202108	2021	2021.6247	SAU	SAUDI	SAU								SAUMED	SAUDI ARABIA	SAU					MED			0	061	061	06	2	6.4	2	1	2	1.93370165745856	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20220818210000	https://www.al-monitor.com/originals/2022/08/saudi-arabia-strengthens-ties-uzbekistan-wind-power-investment-deals
1059214974	20220719	202207	2022	2022.5452											USA	UNITED STATES	USA								1	084	084	08	2	7.0	4	1	4	0.27472527472527	0								3	Huntington County, Indiana, United States	US	USIN		40.8831	-85.4975	450361	3	Purdue University, Indiana, United States	US	USIN		40.4281	-86.9225	441652	20220818210000	https://www.journalgazette.net/local/invasive-spotted-lanternfly-hits-northern-indiana/article_5f0c2d34-1f11-11ed-9ac4-9716681adb5f.html
1059214975	20220719	202207	2022	2022.5452	COP	LAW ENFORCEMENT AGENCY						COP			CRM	DRUG TRAFFICKER						CRM			1	173	173	17	4	-5.0	5	1	5	-5.81039755351682	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220818210000	https://punchng.com/ndlea-arrested-18940-traffickers-in-18-months-marwa/
1059214976	20220719	202207	2022	2022.5452	EDU	UNIVERSITY						EDU													1	084	084	08	2	7.0	1	1	1	0.27472527472527	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818210000	https://www.journalgazette.net/local/invasive-spotted-lanternfly-hits-northern-indiana/article_5f0c2d34-1f11-11ed-9ac4-9716681adb5f.html
1059214977	20220719	202207	2022	2022.5452	EDU	UNIVERSITY						EDU			CHE	SWITZERLAND	CHE								1	084	084	08	2	7.0	1	1	1	0.27472527472527	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818210000	https://www.journalgazette.net/local/invasive-spotted-lanternfly-hits-northern-indiana/article_5f0c2d34-1f11-11ed-9ac4-9716681adb5f.html
1059214978	20220719	202207	2022	2022.5452	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	084	084	08	2	7.0	4	1	4	0.27472527472527	3	Purdue University, Indiana, United States	US	USIN	IN157	40.4281	-86.9225	441652	3	Huntington County, Indiana, United States	US	USIN		40.8831	-85.4975	450361	3	Huntington County, Indiana, United States	US	USIN		40.8831	-85.4975	450361	20220818210000	https://www.journalgazette.net/local/invasive-spotted-lanternfly-hits-northern-indiana/article_5f0c2d34-1f11-11ed-9ac4-9716681adb5f.html
1059214979	20220719	202207	2022	2022.5452	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	0841	084	08	2	7.0	4	1	4	0.27472527472527	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818210000	https://www.journalgazette.net/local/invasive-spotted-lanternfly-hits-northern-indiana/article_5f0c2d34-1f11-11ed-9ac4-9716681adb5f.html
1059214980	20220719	202207	2022	2022.5452	USA	UNITED STATES	USA																		0	084	084	08	2	7.0	4	1	4	-7.47663551401869	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20220818210000	https://www.dailymail.co.uk/news/article-11124797/Smith-Wessons-CEO-slammed-refusing-appear-House-hearing-assault-rifles.html
1059214981	20220811	202208	2022	2022.6055											RWA	RWANDA	RWA								0	042	042	04	1	1.9	2	1	2	-1.57687253613667	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20220818210000	https://www.newsy.com/stories/sen-coons-urges-kenyan-president-to-aid-peaceful-transition/
1059214982	20220811	202208	2022	2022.6055	BUS	COMPANY						BUS													1	010	010	01	1	0.0	2	1	2	-1.93423597678917	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220818210000	https://www.ctpost.com/business/article/Report-WWE-board-finds-5-million-in-Vince-17382489.php
1059214983	20220811	202208	2022	2022.6055	RWA	RWANDA	RWA																		0	043	043	04	1	2.8	2	1	2	-1.57687253613667	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20220818210000	https://www.newsy.com/stories/sen-coons-urges-kenyan-president-to-aid-peaceful-transition/
1059214984	20220817	202208	2022	2022.6219	OPP	ACTIVIST						OPP			SDN	SUDAN	SDN								1	014	014	01	1	0.0	1	1	1	-10.9550561797753	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	20220818210000	https://allafrica.com/stories/202208180473.html
1059214985	20220817	202208	2022	2022.6219	SDN	SUDAN	SDN								OPP	ACTIVIST						OPP			1	014	014	01	1	0.0	1	1	1	-10.9550561797753	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	20220818210000	https://allafrica.com/stories/202208180473.html
1059214986	20220818	202208	2022	2022.6247											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	190	190	19	4	-10.0	10	1	10	-7.95660036166365	0								4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20220818210000	https://www.journalgazette.net/news/police-death-toll-in-afghan-capital-mosque-bombing-now-21/article_36ca3098-5319-54a3-a60f-794332c397e3.html
1059214987	20220818	202208	2022	2022.6247											BGD	BANGLADESH	BGD								1	020	020	02	1	3.0	10	1	10	-13.425925925926	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220818210000	https://www.asiabulletin.com/news/272658578/bachelet-asks-bangladesh-to-probe-enforced-disappearance-allegations
1059214988	20220818	202208	2022	2022.6247											BUS	BANK						BUS			0	036	036	03	1	4.0	3	1	3	-0.36181463957696	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20220818210000	https://www.texasmonthly.com/news-politics/against-grain-oil-bust/
1059214989	20220818	202208	2022	2022.6247											BUS	BANK						BUS			0	036	036	03	1	4.0	2	1	2	-0.36181463957696	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818210000	https://www.texasmonthly.com/news-politics/against-grain-oil-bust/
1059214990	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	-6.27450980392157	0								3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	20220818210000	https://news.wjct.org/state-news/2022-08-18/judge-blocks-part-of-stop-woke-act
1059214991	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	4	2	4	-3.32480818414322	0								4	Peking, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818210000	https://www.theage.com.au/business/the-economy/chinese-homeowners-boycotting-mortgage-payments-as-economy-sinks-20220818-p5baqk.html
1059214992	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	6	2	6	-3.32480818414322	0								4	Henan, Henan, China	CH	CH09	13111	33.415	112.422	10521711	4	Henan, Henan, China	CH	CH09	13111	33.415	112.422	10521711	20220818210000	https://www.theage.com.au/business/the-economy/chinese-homeowners-boycotting-mortgage-payments-as-economy-sinks-20220818-p5baqk.html
1059214993	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								0	014	014	01	1	0.0	4	1	4	-0.48780487804878	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220818210000	https://dailyhive.com/vancouver/lisa-laflamme-ctv-bell-media-internal-memo
1059214994	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	100	100	10	3	-5.0	6	1	6	-3.43007915567282	0								4	Miramichi River, New Brunswick, Canada	CA	CA04	12600	47.0833	-65.3667	-569386	4	Miramichi River, New Brunswick, Canada	CA	CA04	12600	47.0833	-65.3667	-569386	20220818210000	https://www.cbc.ca/news/canada/new-brunswick/miramichi-lake-wolastoqey-1.6554991
1059214995	20220818	202208	2022	2022.6247											CAN	CANADIAN	CAN								0	112	112	11	3	-2.0	7	1	7	-0.48780487804878	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220818210000	https://dailyhive.com/vancouver/lisa-laflamme-ctv-bell-media-internal-memo
1059214996	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	160	160	16	4	-4.0	6	1	6	-3.43007915567282	0								4	Miramichi, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.1833	-569384	4	Miramichi, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.1833	-569384	20220818210000	https://www.cbc.ca/news/canada/new-brunswick/miramichi-lake-wolastoqey-1.6554991
1059214997	20220818	202208	2022	2022.6247											CANGOV	CANADA	CAN					GOV			0	040	040	04	1	1.0	5	1	5	-3.43007915567282	0								4	Miramichi River, New Brunswick, Canada	CA	CA04	12600	47.0833	-65.3667	-569386	4	Miramichi River, New Brunswick, Canada	CA	CA04	12600	47.0833	-65.3667	-569386	20220818210000	https://www.cbc.ca/news/canada/new-brunswick/miramichi-lake-wolastoqey-1.6554991
1059214998	20220818	202208	2022	2022.6247											CHE	BALE	CHE								1	084	084	08	2	7.0	8	1	8	-9.92907801418439	0								3	Huron County, Michigan, United States	US	USMI		43.8667	-83.0333	1622974	3	Huron County, Michigan, United States	US	USMI		43.8667	-83.0333	1622974	20220818210000	https://www.abc12.com/news/crime/two-men-arrested-after-child-sex-predator-sting-in-huron-county/article_cff0087a-1f31-11ed-8253-d33b9892a63d.html
1059214999	20220818	202208	2022	2022.6247											CHE	BALE	CHE								1	084	084	08	2	7.0	2	1	2	-9.92907801418439	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Huron County, Michigan, United States	US	USMI		43.8667	-83.0333	1622974	20220818210000	https://www.abc12.com/news/crime/two-men-arrested-after-child-sex-predator-sting-in-huron-county/article_cff0087a-1f31-11ed-8253-d33b9892a63d.html
1059215000	20220818	202208	2022	2022.6247											CHE	BALE	CHE								0	1243	124	12	3	-4.0	4	1	4	-9.92907801418439	0								3	Huron County, Michigan, United States	US	USMI		43.8667	-83.0333	1622974	3	Huron County, Michigan, United States	US	USMI		43.8667	-83.0333	1622974	20220818210000	https://www.abc12.com/news/crime/two-men-arrested-after-child-sex-predator-sting-in-huron-county/article_cff0087a-1f31-11ed-8253-d33b9892a63d.html
1059215001	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	0.429184549356223	0								4	Wuling, Hunan, China	CH	CH11	13138	29.0194	111.68	10009286	5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	20220818210000	https://www.autonews.com/china/gms-wuling-venture-markets-micro-ev-indonesia
1059215002	20220818	202208	2022	2022.6247											CHN	CHINA	CHN								1	111	111	11	3	-2.0	6	1	6	0.429184549356223	0								4	Wuling, Hunan, China	CH	CH11	13138	29.0194	111.68	10009286	4	Wuling, Hunan, China	CH	CH11	13138	29.0194	111.68	10009286	20220818210000	https://www.autonews.com/china/gms-wuling-venture-markets-micro-ev-indonesia
1059215003	20220818	202208	2022	2022.6247											COP	POLICE						COP			0	020	020	02	1	3.0	3	1	3	-6.74418604651163	0								4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20220818210000	https://eng.lsm.lv/article/society/crime/police-accused-of-negligence-in-possible-violent-hate-crime-in-latvia.a469841/
1059215004	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	080	080	08	2	5.0	2	1	2	-3.33333333333333	0								3	Park Ridge, Illinois, United States	US	USIL		42.0111	-87.8406	415386	3	Park Ridge, Illinois, United States	US	USIL		42.0111	-87.8406	415386	20220818210000	https://patch.com/illinois/skokie/cpd-charged-7-weeks-after-kneeling-teen-park-ridge-starbucks
1059215005	20220818	202208	2022	2022.6247											COP	PRISON						COP			1	100	100	10	3	-5.0	6	1	6	-10.2473498233215	0								3	Glen Carbon, Illinois, United States	US	USIL		38.7484	-89.9832	409053	3	Glen Carbon, Illinois, United States	US	USIL		38.7484	-89.9832	409053	20220818210000	https://mymixfm.com/2022/08/18/2nd-woman-tied-to-felony-lane-gang-sentenced-in-illinois-for-bank-fraud/
1059215006	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	112	112	11	3	-2.0	4	1	4	-6.74418604651163	0								4	Andrejosta, Riga, Latvia	LG	LG25	18784	56.9603	24.0961	-3206758	4	Andrejosta, Riga, Latvia	LG	LG25	18784	56.9603	24.0961	-3206758	20220818210000	https://eng.lsm.lv/article/society/crime/police-accused-of-negligence-in-possible-violent-hate-crime-in-latvia.a469841/
1059215007	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	112	112	11	3	-2.0	6	1	6	-6.74418604651163	0								4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20220818210000	https://eng.lsm.lv/article/society/crime/police-accused-of-negligence-in-possible-violent-hate-crime-in-latvia.a469841/
1059215008	20220818	202208	2022	2022.6247											CVL	VOTER						CVL			1	020	020	02	1	3.0	1	1	1	-1.82926829268293	0								3	Weakley County, Tennessee, United States	US	USTN		36.3001	-88.8334	1639799	3	Weakley County, Tennessee, United States	US	USTN		36.3001	-88.8334	1639799	20220818210000	https://www.dresdenenterprise.com/2022/08/18/state-candidates-move-on-to-november-election/
1059215009	20220818	202208	2022	2022.6247											CVL	VOTER						CVL			1	020	020	02	1	3.0	7	1	7	-1.82926829268293	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220818210000	https://www.dresdenenterprise.com/2022/08/18/state-candidates-move-on-to-november-election/
1059215010	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	0353	035	03	1	7.0	2	1	2	1.75879396984924	0								4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	20220818210000	https://www.afr.com/wealth/personal-finance/stumped-for-good-strata-advice-where-you-can-find-it-20220817-p5bak8
1059215011	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	4	1	4	-10.9550561797753	0								4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	4	Kutum, Shamal Darfur, Sudan	SU	SU55	37083	14.2	24.6667	-9550	20220818210000	https://allafrica.com/stories/202208180473.html
1059215012	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	4	1	4	-2.03644158628081	0								3	Cleveland County, Oklahoma, United States	US	USOK		35.2001	-97.3003	1101801	3	Cleveland County, Oklahoma, United States	US	USOK		35.2001	-97.3003	1101801	20220818210000	https://www.normantranscript.com/news/city-of-norman-to-sue-ota/article_70d83b72-1f28-11ed-af9e-2fedea02b0e8.html
1059215013	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			0	130	130	13	3	-4.4	10	1	10	-6.25	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20220818210000	https://english.news.cn/africa/20220819/432dc51ee7c04821bb6184f4087534e9/c.html
1059215014	20220818	202208	2022	2022.6247											DNKGOV	DENMARK	DNK					GOV			1	042	042	04	1	1.9	2	1	2	2.42914979757085	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20220818210000	https://thetandd.com/news/local/government-and-politics/denmark-city-council-council-accepts-bid-to-convert-old-city-hall-to-new-police-department/article_9fa62268-b696-5fda-85af-13c33a301be5.html
1059215015	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	020	020	02	1	3.0	10	1	10	-2.66159695817491	0								3	Gwinnett County, Georgia, United States	US	USGA		33.9501	-84.0499	1688166	3	Gwinnett County, Georgia, United States	US	USGA		33.9501	-84.0499	1688166	20220818210000	https://pjmedia.com/news-and-politics/chris-queen/2022/08/18/metro-atlanta-school-district-sneakily-includes-gender-propaganda-on-school-issued-devices-n1622132
1059215016	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	3	1	3	2.38450074515648	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20220818210000	https://ny.chalkbeat.org/2022/8/18/23312021/ny-tuition-assistance-tap-suny-cuny-college-part-time-kathy-hochul
1059215017	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	1	1	1	2.38450074515648	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20220818210000	https://ny.chalkbeat.org/2022/8/18/23312021/ny-tuition-assistance-tap-suny-cuny-college-part-time-kathy-hochul
1059215018	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	3	1	3	2.38450074515648	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20220818210000	https://ny.chalkbeat.org/2022/8/18/23312021/ny-tuition-assistance-tap-suny-cuny-college-part-time-kathy-hochul
1059215019	20220818	202208	2022	2022.6247											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	4.21686746987952	0								1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20220818210000	https://www.theboltonnews.co.uk/news/20672161.bolton-school-student-launches-rocket-week-level-results/
1059215020	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								1	040	040	04	1	1.0	8	1	8	3.31125827814569	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220818210000	https://www.royalgazette.com/environment/news/article/20220818/roban-meets-caribbean-leaders-to-prepare-for-cop-27-climate-conference-in-egypt/
1059215021	20220818	202208	2022	2022.6247											EGY	EGYPT	EGY								1	040	040	04	1	1.0	2	1	2	3.31125827814569	0								1	Egypt	EG	EG		27	30	EG	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220818210000	https://www.royalgazette.com/environment/news/article/20220818/roban-meets-caribbean-leaders-to-prepare-for-cop-27-climate-conference-in-egypt/
1059215022	20220818	202208	2022	2022.6247											EURCVL	EUROPE	EUR					CVL			1	130	130	13	3	-4.4	10	1	10	-3.78378378378379	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220818210000	https://news.am/eng/news/716570.html
1059215023	20220818	202208	2022	2022.6247											GBR	CARDIFF	GBR								0	042	042	04	1	1.9	6	1	6	-0.78125	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818210000	https://www.ewrestlingnews.com/news/wwe-changing-strategy-for-hosting-premium-live-events
1059215024	20220818	202208	2022	2022.6247											GBRGOV	UNITED KINGDOM	GBR					GOV			0	110	110	11	3	-2.0	5	1	5	-3.3195020746888	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818210000	https://www.itv.com/news/2022-08-18/afghan-families-separated-those-left-behind-face-the-death-penalty
1059215025	20220818	202208	2022	2022.6247											GOV	FIRE COMPANY						GOV			1	042	042	04	1	1.9	1	1	1	-4.89510489510489	0								3	Radnor, Pennsylvania, United States	US	USPA	PA045	40.0462	-75.3599	1184590	3	Radnor, Pennsylvania, United States	US	USPA	PA045	40.0462	-75.3599	1184590	20220818210000	https://www.thetrucker.com/trucking-news/the-nation/driver-killed-in-chain-reaction-crash-on-i-476
