1059116595	20210818	202108	2021	2021.6247	EDU	ECONOMIST						EDU			DNK	DENMARK	DNK								0	010	010	01	1	0.0	3	1	3	-2.64084507042254	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20220818084500	https://www.thelocal.dk/20220818/today-in-denmark-a-roundup-of-the-news-on-thursday-47/
1059116596	20210818	202108	2021	2021.6247	EGY	EGYPT	EGY								REF	REFUGEE						REF			0	010	010	01	1	0.0	4	1	4	-7.57220921155347	4	Ministry Of Justice, Al Qahirah, Egypt	EG	EG11	65350	30.0395	31.2399	11230790	4	Ministry Of Justice, Al Qahirah, Egypt	EG	EG11	65350	30.0395	31.2399	11230790	4	Ministry Of Justice, Al Qahirah, Egypt	EG	EG11	65350	30.0395	31.2399	11230790	20220818084500	https://www.middleeasteye.net/news/south-korea-egypt-asylum-seekers-demand-recognition-years-waiting
1059116597	20210818	202108	2021	2021.6247	JUD	LAWYER						JUD			REF	REFUGEE						REF			0	010	010	01	1	0.0	6	1	6	-7.57220921155347	4	Ministry Of Justice, Al Qahirah, Egypt	EG	EG11	65350	30.0395	31.2399	11230790	4	Ministry Of Justice, Al Qahirah, Egypt	EG	EG11	65350	30.0395	31.2399	11230790	4	Ministry Of Justice, Al Qahirah, Egypt	EG	EG11	65350	30.0395	31.2399	11230790	20220818084500	https://www.middleeasteye.net/news/south-korea-egypt-asylum-seekers-demand-recognition-years-waiting
1059116598	20210818	202108	2021	2021.6247	MIL	MILITARY						MIL			GOV	RULER						GOV			1	190	190	19	4	-10.0	5	1	5	-4.97382198952879	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220818084500	https://www.modernghana.com/news/1177845/chad-dialogue-overshadowed-by-rebels-boycott.html
1059116599	20210818	202108	2021	2021.6247	TCD	CHAD	TCD								UAF	FIGHTER						UAF			0	163	163	16	4	-8.0	8	1	8	-4.97382198952879	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220818084500	https://www.modernghana.com/news/1177845/chad-dialogue-overshadowed-by-rebels-boycott.html
1059116600	20220719	202207	2022	2022.5452											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	0.9009009009009	0								4	Frogmore, Windsor and Maidenhead, United Kingdom	UK	UKP9	40133	51.4667	-0.6	-2596592	4	Frogmore, Windsor and Maidenhead, United Kingdom	UK	UKP9	40133	51.4667	-0.6	-2596592	20220818084500	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-meghan-markle-trying-24786610
1059116601	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	10	1	10	0.9009009009009	4	Frogmore, Windsor and Maidenhead, United Kingdom	UK	UKP9	40133	51.4667	-0.6	-2596592	0								4	Frogmore, Windsor and Maidenhead, United Kingdom	UK	UKP9	40133	51.4667	-0.6	-2596592	20220818084500	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-meghan-markle-trying-24786610
1059116602	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR								ZAF	NORTH WEST	ZAF								1	043	043	04	1	2.8	4	1	4	0.9009009009009	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220818084500	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-meghan-markle-trying-24786610
1059116603	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR								ZAF	NORTH WEST	ZAF								1	043	043	04	1	2.8	6	1	6	0.9009009009009	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	2	California, United States	US	USCA		36.17	-119.746	CA	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220818084500	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-meghan-markle-trying-24786610
1059116604	20220719	202207	2022	2022.5452	ZAF	NORTH WEST	ZAF								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	0.9009009009009	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20220818084500	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-meghan-markle-trying-24786610
1059116605	20220811	202208	2022	2022.6055											TCD	CHAD	TCD								1	036	036	03	1	4.0	2	1	2	-4.97382198952879	0								4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220818084500	https://www.modernghana.com/news/1177845/chad-dialogue-overshadowed-by-rebels-boycott.html
1059116606	20220811	202208	2022	2022.6055	REL	CLERIC									AFGINSTAL	TALIBAN	AFG	TAL				INS			0	190	190	19	4	-10.0	7	1	7	-7.12328767123287	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818084500	https://www.washingtonpost.com/world/2022/08/18/afghanistan-kabul-mosque-blast/
1059116607	20220811	202208	2022	2022.6055	TCD	CHAD	TCD																		1	036	036	03	1	4.0	2	1	2	-4.97382198952879	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	0								4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220818084500	https://www.modernghana.com/news/1177845/chad-dialogue-overshadowed-by-rebels-boycott.html
1059116608	20220817	202208	2022	2022.6219	COD	DEMOCRATIC REPUBLIC OF CONGO	COD								ZWEGOVELI	ROBERT MUGABE	ZWE					GOV	ELI		1	040	040	04	1	1.0	10	1	10	4.82758620689655	1	Congo	CF	CF		-1	15	CF	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Congo	CF	CF		-1	15	CF	20220818084500	https://www.zimbabwesituation.com/news/sadc-honours-mugabe/
1059116609	20220817	202208	2022	2022.6219	IRL	GALWAY	IRL								IRLJUD	GALWAY	IRL					JUD			1	180	180	18	4	-9.0	10	1	10	-7.14285714285714	0								0								0								20220818084500	https://galwaybayfm.ie/galway-bay-fm-news-desk/court-mervue/
1059116610	20220817	202208	2022	2022.6219	IRLJUD	GALWAY	IRL					JUD			IRL	GALWAY	IRL								1	173	173	17	4	-5.0	10	1	10	-7.14285714285714	0								0								0								20220818084500	https://galwaybayfm.ie/galway-bay-fm-news-desk/court-mervue/
1059116611	20220817	202208	2022	2022.6219	ZWEGOVELI	ROBERT MUGABE	ZWE					GOV	ELI		AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	4.82758620689655	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20220818084500	https://www.zimbabwesituation.com/news/sadc-honours-mugabe/
1059116612	20220817	202208	2022	2022.6219	ZWEGOVELI	ROBERT MUGABE	ZWE					GOV	ELI		COD	DEMOCRATIC REPUBLIC OF CONGO	COD								1	040	040	04	1	1.0	10	1	10	4.82758620689655	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220818084500	https://www.zimbabwesituation.com/news/sadc-honours-mugabe/
1059116613	20220818	202208	2022	2022.6247											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	2.50447227191413	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220818084500	https://www.cbn.co.za/industry-news/international-trade/diversity-innovation-and-tenacity/
1059116614	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	010	010	01	1	0.0	5	1	5	2.08092485549133	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220818084500	https://www.businessworld.in/article/NIXI-The-Future-Of-Multilingual-Internet/18-08-2022-442741/
1059116615	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	060	060	06	2	6.0	5	1	5	2.08092485549133	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220818084500	https://www.businessworld.in/article/NIXI-The-Future-Of-Multilingual-Internet/18-08-2022-442741/
1059116616	20220818	202208	2022	2022.6247											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	5.35211267605634	0								4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	20220818084500	https://www.miragenews.com/nightquip-huge-hit-with-families-839132/
1059116617	20220818	202208	2022	2022.6247											BGD	BANGLADESH	BGD								1	173	173	17	4	-5.0	2	1	2	-5.26315789473684	0								4	Uttara, Rangpur, Bangladesh	BG	BG87	5818	25.5694	89.0408	11281553	4	Uttara, Rangpur, Bangladesh	BG	BG87	5818	25.5694	89.0408	11281553	20220818084500	https://www.jagonews24.com/en/national/news/63329
1059116618	20220818	202208	2022	2022.6247											BGD	BANGLADESH	BGD								1	190	190	19	4	-10.0	4	1	4	-5.26315789473684	0								4	Uttara, Rangpur, Bangladesh	BG	BG87	5818	25.5694	89.0408	11281553	4	Uttara, Rangpur, Bangladesh	BG	BG87	5818	25.5694	89.0408	11281553	20220818084500	https://www.jagonews24.com/en/national/news/63329
1059116619	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	010	010	01	1	0.0	10	1	10	8.16326530612245	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20220818084500	https://www.meed.com/acwa-power-discloses-24bn-uzbek-wind-timeline
1059116620	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			0	046	046	04	1	7.0	1	1	1	3.97350993377483	0								3	Middletown, Delaware, United States	US	USDE	DE003	39.4496	-75.7163	214304	4	Wuxi, Jiangsu, China	CH	CH04	13148	31.5772	120.294	-1931162	20220818084500	https://www.pharmaceuticalonline.com/doc/wuxi-sta-breaks-ground-pharmaceutical-manufacturing-facility-middletown-delaware-0001
1059116621	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	2	1	2	3.97350993377483	0								4	Wuxi, Jiangsu, China	CH	CH04	13148	31.5772	120.294	-1931162	4	Wuxi, Jiangsu, China	CH	CH04	13148	31.5772	120.294	-1931162	20220818084500	https://www.pharmaceuticalonline.com/doc/wuxi-sta-breaks-ground-pharmaceutical-manufacturing-facility-middletown-delaware-0001
1059116622	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	5	1	5	2.57380772142317	0								4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	20220818084500	https://www.news24.com/news24/columnists/guestcolumn/melinda-french-gates-for-a-prosperous-future-look-to-the-women-20220818
1059116623	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	2.73597811217511	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818084500	https://harbourtimes.com/2022/08/17/seafood-expo-asia-brings-the-seafood-industry-back-together-in-singapore/
1059116624	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	8.16326530612245	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20220818084500	https://www.meed.com/acwa-power-discloses-24bn-uzbek-wind-timeline
1059116625	20220818	202208	2022	2022.6247											BUS	COMPANY						BUS			1	172	172	17	4	-5.0	10	1	10	-2.64900662251655	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220818084500	https://www.indiatoday.in/technology/news/story/vlc-media-player-blocked-in-india-and-here-s-what-the-govt-said-on-the-ban-1989459-2022-08-18
1059116626	20220818	202208	2022	2022.6247											COP	POLICE OFFICER						COP			1	014	014	01	1	0.0	5	1	5	-3.80267214799589	0								0								0								20220818084500	https://www.decaturdaily.com/news/morgan_county/decatur/police-man-intentionally-drove-jeep-into-off-duty-officer/article_b662aecd-bfa6-5b14-bb9c-700f7fdbcae4.html
1059116627	20220818	202208	2022	2022.6247											COP	FEDERAL POLICE						COP			0	190	190	19	4	-10.0	1	1	1	-7.85388127853882	0								4	Shewa, Oromiya, Ethiopia	ET	ET51	47692	9	39	-619569	4	Shewa, Oromiya, Ethiopia	ET	ET51	47692	9	39	-619569	20220818084500	https://allafrica.com/stories/202208180088.html
1059116628	20220818	202208	2022	2022.6247											COP	FEDERAL POLICE						COP			0	190	190	19	4	-10.0	4	1	4	-7.85388127853882	0								5	Oromia Regional State, Oromiya, Ethiopia	ET	ET51	149289	8	39	9087451	5	Oromia Regional State, Oromiya, Ethiopia	ET	ET51	149289	8	39	9087451	20220818084500	https://allafrica.com/stories/202208180088.html
1059116629	20220818	202208	2022	2022.6247											CRM	GANG						CRM			1	080	080	08	2	5.0	5	1	5	-2.46406570841889	0								0								0								20220818084500	https://www.forbes.com/sites/daveywinder/2022/08/18/google-confirms-chrome-zero-day-5-as-attacks-begin-update-now/
1059116630	20220818	202208	2022	2022.6247											CRM	BANDIT						CRM			1	190	190	19	4	-10.0	3	1	3	-2.29007633587786	0								5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	20220818084500	https://thenationonlineng.net/troops-destroy-bandit-camps-rescue-six-victims-in-kaduna/
1059116631	20220818	202208	2022	2022.6247											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	6	1	6	-0.92165898617511	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220818084500	https://www.eastvalleytribune.com/cusd-defends-its-record-on-teen-mental-health/article_4c1ea746-4ac9-5dba-b067-edbc3b5f9c0c.html
1059116632	20220818	202208	2022	2022.6247											CVL	SCIENTIST						CVL			0	1123	112	11	3	-2.0	2	1	2	-4.52079566003616	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Plettenberg Bay, Western Cape, South Africa	SF	SF11	77349	-34.0527	23.3716	-1273101	20220818084500	https://www.natureworldnews.com/articles/52608/20220818/shark-attack-florida-keys-leaves-10-year-old-boy-lose.htm
1059116633	20220818	202208	2022	2022.6247											CVL	SCIENTIST						CVL			0	1123	112	11	3	-2.0	8	1	8	-4.52079566003616	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818084500	https://www.natureworldnews.com/articles/52608/20220818/shark-attack-florida-keys-leaves-10-year-old-boy-lose.htm
1059116634	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			0	181	181	18	4	-9.0	10	1	10	-2.29007633587786	0								5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	20220818084500	https://thenationonlineng.net/troops-destroy-bandit-camps-rescue-six-victims-in-kaduna/
1059116635	20220818	202208	2022	2022.6247											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	10	1	10	-8.42490842490843	0								4	Krasnohrad, Kharkivs'ka Oblast', Ukraine	UP	UP07	28559	49.3814	35.4402	-1043421	4	Krasnohrad, Kharkivs'ka Oblast', Ukraine	UP	UP07	28559	49.3814	35.4402	-1043421	20220818084500	https://www.ukrinform.net/rubric-ato/3552896-nine-civilians-killed-35-injured-in-russias-shelling-of-kharkiv.html
1059116636	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								1	043	043	04	1	2.8	4	1	4	-2.85714285714285	0								4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	20220818084500	https://www.teamtalk.com/liverpool/naby-keita-decision-leaves-open-repeating-embarrassing-man-utd-mistake-paul-pogba
