1059184237	20210818	202108	2021	2021.6247	KHM	CAMBODIA	KHM								JPN	JAPAN	JPN								0	061	061	06	2	6.4	5	1	5	2.58620689655173	1	Cambodia	CB	CB		13	105	CB	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220818170000	https://www.phnompenhpost.com/business/jan-jul-japan-exports-tick-12
1059184238	20210818	202108	2021	2021.6247	MIL	MARINES						MIL			AFG	AFGHANISTAN	AFG								0	046	046	04	1	7.0	2	1	2	-2.67892842862855	3	Burlington, California, United States	US	USCA	CA023	40.3085	-123.909	1658175	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818170000	https://kesq.com/news/national-world/cnn-national/2022/08/18/a-year-ago-they-escaped-a-crisis-in-afghanistan-now-theyre-living-through-another-one-in-the-us/
1059184239	20210818	202108	2021	2021.6247	MIL	MARINES						MIL			AFG	AFGHAN	AFG								0	046	046	04	1	7.0	1	1	1	-2.67892842862855	3	Burlington, California, United States	US	USCA	CA023	40.3085	-123.909	1658175	3	Burlington, California, United States	US	USCA	CA023	40.3085	-123.909	1658175	3	Burlington, California, United States	US	USCA	CA023	40.3085	-123.909	1658175	20220818170000	https://kesq.com/news/national-world/cnn-national/2022/08/18/a-year-ago-they-escaped-a-crisis-in-afghanistan-now-theyre-living-through-another-one-in-the-us/
1059184240	20210818	202108	2021	2021.6247	TUR	TURKEY	TUR																		0	120	120	12	3	-4.0	1	1	1	0.49771878888428	3	Bohemia, New York, United States	US	USNY	NY103	40.7693	-73.1151	944396	0								4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	20220818170000	https://www.boston.com/culture/books/2022/08/18/bohemia-beach-is-having-another-day-in-the-sun/
1059184241	20210818	202108	2021	2021.6247	TUR	TURKEY	TUR																		0	120	120	12	3	-4.0	1	1	1	0.49771878888428	1	Turkey	TU	TU		39.059012	34.911546	TU	0								3	Bohemia, New York, United States	US	USNY	NY103	40.7693	-73.1151	944396	20220818170000	https://www.boston.com/culture/books/2022/08/18/bohemia-beach-is-having-another-day-in-the-sun/
1059184242	20210818	202108	2021	2021.6247	USA	UNITED STATES OF AMERICA	USA								AFG	AFGHANISTAN	AFG								0	080	080	08	2	5.0	2	1	2	-2.67892842862855	2	California, United States	US	USCA		36.17	-119.746	CA	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220818170000	https://kesq.com/news/national-world/cnn-national/2022/08/18/a-year-ago-they-escaped-a-crisis-in-afghanistan-now-theyre-living-through-another-one-in-the-us/
1059184243	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								TUR	TURKEY	TUR								0	120	120	12	3	-4.0	2	1	2	0.49771878888428	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	3	Bohemia, New York, United States	US	USNY	NY103	40.7693	-73.1151	944396	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	20220818170000	https://www.boston.com/culture/books/2022/08/18/bohemia-beach-is-having-another-day-in-the-sun/
1059184244	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								TUR	TURKEY	TUR								0	120	120	12	3	-4.0	3	1	3	0.49771878888428	3	Bohemia, New York, United States	US	USNY	NY103	40.7693	-73.1151	944396	1	Turkey	TU	TU		39.059012	34.911546	TU	3	Bohemia, New York, United States	US	USNY	NY103	40.7693	-73.1151	944396	20220818170000	https://www.boston.com/culture/books/2022/08/18/bohemia-beach-is-having-another-day-in-the-sun/
1059184245	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								TUR	TURKEY	TUR								0	120	120	12	3	-4.0	1	1	1	0.49771878888428	3	Bohemia, New York, United States	US	USNY	NY103	40.7693	-73.1151	944396	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20220818170000	https://www.boston.com/culture/books/2022/08/18/bohemia-beach-is-having-another-day-in-the-sun/
1059184246	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								USAHLH	NORTH CAROLINA	USA					HLH			1	012	012	01	1	-0.4	2	1	2	-4.49521002210759	3	University Of Washington, Washington, United States	US	USWA	WA033	47.6561	-122.311	1509187	3	University Of Washington, Washington, United States	US	USWA		47.6561	-122.311	1509187	3	University Of Washington, Washington, United States	US	USWA		47.6561	-122.311	1509187	20220818170000	https://www.nytimes.com/2022/08/16/well/pain-management-children-race.html
1059184247	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								USAHLH	NORTH CAROLINA	USA					HLH			1	110	110	11	3	-2.0	1	1	1	-4.49521002210759	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20220818170000	https://www.nytimes.com/2022/08/16/well/pain-management-children-race.html
1059184248	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA								USAHLH	NORTH CAROLINA	USA					HLH			1	110	110	11	3	-2.0	1	1	1	-4.49521002210759	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818170000	https://www.nytimes.com/2022/08/16/well/pain-management-children-race.html
1059184249	20220719	202207	2022	2022.5452											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	3.11418685121107	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Vilanculos, Inhambane, Mozambique	MZ	MZ03	21870	-22.5964	35.1125	380413	20220818170000	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-takes-solo-trip-24794875
1059184250	20220719	202207	2022	2022.5452											LEG	CHAMBER						LEG			1	042	042	04	1	1.9	10	1	10	-0.63559322033899	0								3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	20220818170000	https://www.yakimaherald.com/news/local/elections/internal-emails-show-wa-republicans-fell-far-short-of-legislative-primary-targets/article_dca51e56-45fc-555d-b6a6-1b3245abaec4.html
1059184251	20220719	202207	2022	2022.5452	CAN	CANADA	CAN								CHRCTH	THE POPE				CHR	CTH				0	043	043	04	1	2.8	10	1	10	-2.99625468164794	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818170000	https://www.rte.ie/news/world/2022/0818/1316545-pope-ouellet-investigation/
1059184252	20220719	202207	2022	2022.5452	CHRCTH	THE POPE				CHR	CTH				CAN	CANADA	CAN								0	042	042	04	1	1.9	10	1	10	-2.99625468164794	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220818170000	https://www.rte.ie/news/world/2022/0818/1316545-pope-ouellet-investigation/
1059184253	20220719	202207	2022	2022.5452	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	2	1	2	3.11418685121107	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Vilanculos, Inhambane, Mozambique	MZ	MZ03	21870	-22.5964	35.1125	380413	20220818170000	https://www.birminghammail.co.uk/news/midlands-news/prince-harry-takes-solo-trip-24794875
1059184254	20220719	202207	2022	2022.5452	GOV	ADMINISTRATION						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	042	042	04	1	1.9	2	1	2	-3.27868852459017	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184255	20220719	202207	2022	2022.5452	GOV	ADMINISTRATION						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	042	042	04	1	1.9	8	1	8	-3.27868852459017	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184256	20220719	202207	2022	2022.5452	GOV	ADMINISTRATION						GOV			IRN	IRANIAN	IRN								1	060	060	06	2	6.0	2	1	2	-3.27868852459017	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184257	20220719	202207	2022	2022.5452	GOV	ADMINISTRATION						GOV			IRN	IRANIAN	IRN								1	060	060	06	2	6.0	2	1	2	-3.27868852459017	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184258	20220719	202207	2022	2022.5452	GOV	ADMINISTRATION						GOV			IRNGOV	IRANIAN	IRN					GOV			1	060	060	06	2	6.0	6	1	6	-3.27868852459017	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184259	20220719	202207	2022	2022.5452	GOV	MINIST OF STATE						GOV			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	10	1	10	2.46913580246913	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220818170000	https://inc42.com/buzz/npci-partners-payxpert-for-acceptance-of-upi-rupay-cards-in-uk/
1059184260	20220719	202207	2022	2022.5452	IGOUNO	UNITED NATIONS		UNO				IGO			GOV	ADMINISTRATION						GOV			1	043	043	04	1	2.8	2	1	2	-3.27868852459017	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184261	20220719	202207	2022	2022.5452	IGOUNO	UNITED NATIONS		UNO				IGO			GOV	ADMINISTRATION						GOV			1	043	043	04	1	2.8	8	1	8	-3.27868852459017	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818170000	https://www.powerlineblog.com/archives/2022/08/pompeos-modest-proposal.php
1059184262	20220719	202207	2022	2022.5452	LEG	CHAMBER						LEG													1	043	043	04	1	2.8	10	1	10	-0.63559322033899	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220818170000	https://www.yakimaherald.com/news/local/elections/internal-emails-show-wa-republicans-fell-far-short-of-legislative-primary-targets/article_dca51e56-45fc-555d-b6a6-1b3245abaec4.html
1059184263	20220719	202207	2022	2022.5452	LKA	SRI LANKA	LKA								MDV	MALDIVE	MDV								0	080	080	08	2	5.0	2	1	2	1.0752688172043	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Maldives	MV	MV		3.2	73	MV	1	Maldives	MV	MV		3.2	73	MV	20220818170000	https://www.business-standard.com/article/international/gotabaya-rajapaksa-applies-for-green-card-to-settle-in-us-report-122081801305_1.html
1059184264	20220811	202208	2022	2022.6055											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	1.2987012987013	0								3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	20220818170000	https://www.bloomberg.com/news/articles/2022-08-18/principal-s-shah-tells-powell-to-end-stock-market-s-optimism
1059184265	20220811	202208	2022	2022.6055	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								1	130	130	13	3	-4.4	1	1	1	-3.94736842105263	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818170000	https://www.jns.org/report-china-cautions-israel-against-allowing-us-pressure-to-dictate-relations/
1059184266	20220811	202208	2022	2022.6055	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								1	130	130	13	3	-4.4	1	1	1	-3.94736842105263	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220818170000	https://www.jns.org/report-china-cautions-israel-against-allowing-us-pressure-to-dictate-relations/
1059184267	20220811	202208	2022	2022.6055	ISRGOV	ISRAEL	ISR					GOV			USA	AMERICAN	USA								1	120	120	12	3	-4.0	2	1	2	-3.94736842105263	1	Israel	IS	IS		31.5	34.75	IS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818170000	https://www.jns.org/report-china-cautions-israel-against-allowing-us-pressure-to-dictate-relations/
1059184268	20220811	202208	2022	2022.6055	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	112	112	11	3	-2.0	2	1	2	-5.80985915492958	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	1	Ukraine	UP	UP		49	32	UP	20220818170000	https://www.nytimes.com/2022/08/18/world/europe/estonia-cyber-attack-russia.html
1059184269	20220811	202208	2022	2022.6055	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	112	112	11	3	-2.0	2	1	2	-5.80985915492958	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	20220818170000	https://www.nytimes.com/2022/08/18/world/europe/estonia-cyber-attack-russia.html
1059184270	20220811	202208	2022	2022.6055	RUSGOV	RUSSIAN	RUS					GOV			EST	ESTONIA	EST								0	112	112	11	3	-2.0	3	1	3	-5.80985915492958	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	1	Ukraine	UP	UP		49	32	UP	20220818170000	https://www.nytimes.com/2022/08/18/world/europe/estonia-cyber-attack-russia.html
1059184271	20220811	202208	2022	2022.6055	RUSGOV	RUSSIAN	RUS					GOV			RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	3	1	3	-5.80985915492958	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	4	Kaliningrad, Kaliningradskaya Oblast', Russia	RS	RS23	25050	54.7065	20.511	-2918852	1	Ukraine	UP	UP		49	32	UP	20220818170000	https://www.nytimes.com/2022/08/18/world/europe/estonia-cyber-attack-russia.html
1059184272	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-3.75494071146245	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20220818170000	https://www.huffpost.com/entry/carl-paladino-merrick-garland-executed_n_62fe499ae4b063894830e640
1059184273	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	1.2987012987013	3	Jackson Hole, Wyoming, United States	US	USWY	WY039	43.6844	-110.69	1609109	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220818170000	https://www.bloomberg.com/news/articles/2022-08-18/principal-s-shah-tells-powell-to-end-stock-market-s-optimism
