1060155288	20210825	202108	2021	2021.6438	GOV	PRESIDENT						GOV			BRA	BRAZILIAN	BRA								0	044	044	04	1	2.5	5	1	5	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155289	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		0	040	040	04	1	1.0	1	1	1	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155290	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		0	046	046	04	1	7.0	1	1	1	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155291	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	046	046	04	1	7.0	2	1	2	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155292	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			USAGOVMIL	UNITED STATES	USA					GOV	MIL		0	040	040	04	1	1.0	1	1	1	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155293	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			USAGOVMIL	UNITED STATES	USA					GOV	MIL		0	040	040	04	1	1.0	2	1	2	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155294	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			USAGOVMIL	UNITED STATES	USA					GOV	MIL		0	040	040	04	1	1.0	1	1	1	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155295	20210825	202108	2021	2021.6438	GOV	GOVERNOR						GOV			USAGOVMIL	UNITED STATES	USA					GOV	MIL		0	046	046	04	1	7.0	2	1	2	-2.15827338129496	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155296	20210825	202108	2021	2021.6438	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	1	1	1	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155297	20210825	202108	2021	2021.6438	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	1	1	1	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155298	20210825	202108	2021	2021.6438	JPN	JAPANESE	JPN																		0	111	111	11	3	-2.0	3	1	3	0.35460992907801	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/business/2022/08/25/a-tidal-wave-of-returns-hits-the-e-commerce-industry
1060155299	20210825	202108	2021	2021.6438	USA	MISSOURI	USA								CVL	SETTLEMENT						CVL			1	043	043	04	1	2.8	8	1	8	-9.30232558139535	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220825144500	https://minnlawyer.com/2022/08/25/pending-t-mobile-settlement-is-2nd-largest-for-data-breach/
1060155300	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	2	1	2	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155301	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								USAREL	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-0.34364261168385	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825144500	https://www.nbcnews.com/meet-the-press/meetthepressblog/orourke-launches-texas-ad-campaign-gov-abbott-spends-millions-rcna44779
1060155302	20210825	202108	2021	2021.6438	USAGOVMIL	UNITED STATES	USA					GOV	MIL		GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	1	1	1	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155303	20210825	202108	2021	2021.6438	USAGOVMIL	UNITED STATES	USA					GOV	MIL		GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	2	1	2	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155304	20210825	202108	2021	2021.6438	USAGOVMIL	UNITED STATES	USA					GOV	MIL		GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	1	1	1	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155305	20210825	202108	2021	2021.6438	USAGOVMIL	UNITED STATES	USA					GOV	MIL		GOV	GOVERNOR						GOV			0	046	046	04	1	7.0	2	1	2	-2.15827338129496	1	United States	US	US		39.828175	-98.5795	US	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.economist.com/the-americas/2022/08/25/brazils-governors-have-been-emboldened-under-jair-bolsonaro
1060155306	20220726	202207	2022	2022.5644											CVL	IMMIGRANT						CVL			1	190	190	19	4	-10.0	6	1	6	-3.78787878787879	0								3	Sonoma County, California, United States	US	USCA		38.55	-122.901	1657246	3	Petaluma, California, United States	US	USCA	CA097	38.2324	-122.637	277575	20220825144500	https://www.petaluma360.com/article/opinion/community-matters-petaluma-leads-when-it-comes-to-police-reform/
1060155307	20220726	202207	2022	2022.5644											CVL	IMMIGRANT						CVL			1	190	190	19	4	-10.0	4	1	4	-3.78787878787879	0								3	Petaluma, California, United States	US	USCA	CA097	38.2324	-122.637	277575	3	Petaluma, California, United States	US	USCA	CA097	38.2324	-122.637	277575	20220825144500	https://www.petaluma360.com/article/opinion/community-matters-petaluma-leads-when-it-comes-to-police-reform/
1060155308	20220726	202207	2022	2022.5644	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	5	1	5	0.51546391752578	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825144500	https://www.smh.com.au/business/entrepreneurship/local-boss-defends-kraken-s-culture-after-ceo-comments-on-women-s-intelligence-20220825-p5bcm0.html
1060155309	20220726	202207	2022	2022.5644	AUS	AUSTRALIA	AUS								GOV	CHIEF EXECUTIVE						GOV			1	040	040	04	1	1.0	5	1	5	0.51546391752578	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825144500	https://www.smh.com.au/business/entrepreneurship/local-boss-defends-kraken-s-culture-after-ceo-comments-on-women-s-intelligence-20220825-p5bcm0.html
1060155310	20220726	202207	2022	2022.5644	AUS	AUSTRALIA	AUS								GOV	CHIEF EXECUTIVE						GOV			1	110	110	11	3	-2.0	5	1	5	0.51546391752578	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825144500	https://www.smh.com.au/business/entrepreneurship/local-boss-defends-kraken-s-culture-after-ceo-comments-on-women-s-intelligence-20220825-p5bcm0.html
1060155311	20220818	202208	2022	2022.6247	CAN	CANADIAN	CAN								MNCGBR	RIO TINTO	GBR					MNC			1	020	020	02	1	3.0	8	1	8	3.23741007194245	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825144500	https://www.mining-technology.com/news/rio-tinto-turquoise-3-1bn/
1060155312	20220818	202208	2022	2022.6247	CAN	CANADIAN	CAN								MNCGBR	RIO TINTO	GBR					MNC			1	120	120	12	3	-4.0	8	1	8	3.23741007194245	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	4	Ulaanbaatar, Ulaanbaatar, Mongolia	MG	MG20	123600	47.9167	106.917	-2353539	20220825144500	https://www.mining-technology.com/news/rio-tinto-turquoise-3-1bn/
1060155313	20220818	202208	2022	2022.6247	CAN	CANADA	CAN								MNCGBR	RIO TINTO	GBR					MNC			1	120	120	12	3	-4.0	2	1	2	3.23741007194245	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825144500	https://www.mining-technology.com/news/rio-tinto-turquoise-3-1bn/
1060155314	20220818	202208	2022	2022.6247	ISR	ISRAEL	ISR								EUR	EUROPEAN	EUR								1	190	190	19	4	-10.0	1	1	1	-1.59509202453987	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825144500	https://www.jpost.com/opinion/article-715587
1060155315	20220818	202208	2022	2022.6247	MED	NEWS ORGANIZATION						MED			JUDJUD	MAGISTRATE						JUD	JUD		0	084	084	08	2	7.0	8	1	8	-2.3502653525398	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825144500	https://www.nytimes.com/2022/08/25/us/politics/trump-justice-dept-affidavit.html
1060155316	20220818	202208	2022	2022.6247	PSE	PALESTINIAN	PSE								EUR	EUROPEAN	EUR								1	190	190	19	4	-10.0	4	1	4	-1.59509202453987	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825144500	https://www.jpost.com/opinion/article-715587
1060155317	20220818	202208	2022	2022.6247	USA	AMERICAN	USA								EUR	EUROPEAN	EUR								1	090	090	09	2	-2.0	5	1	5	-1.59509202453987	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825144500	https://www.jpost.com/opinion/article-715587
1060155318	20220824	202208	2022	2022.6411	BUS	PRODUCER						BUS			POLBUS	POLAND	POL					BUS			0	040	040	04	1	1.0	5	1	5	-2.45810055865922	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220825144500	https://freerepublic.com/focus/f-bloggers/4088219/posts
1060155319	20220824	202208	2022	2022.6411	POLBUS	POLAND	POL					BUS			BUS	PRODUCER						BUS			0	040	040	04	1	1.0	5	1	5	-2.45810055865922	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220825144500	https://freerepublic.com/focus/f-bloggers/4088219/posts
1060155320	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	8	1	8	-6.08899297423887	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825144500	https://www.foxnews.com/media/afghan-translator-warns-mass-starvation-humanitarian-crisis-back-started-2001
1060155321	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	2	1	2	-6.08899297423887	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825144500	https://www.foxnews.com/media/afghan-translator-warns-mass-starvation-humanitarian-crisis-back-started-2001
1060155322	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	8	0.75093867334168	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20220825144500	https://www.jpost.com/opinion/article-715586
1060155323	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	051	051	05	1	3.4	2	1	2	3.98613518197574	0								4	Paarl, Western Cape, South Africa	SF	SF11	77338	-33.7338	18.9752	-1270835	4	Paarl, Western Cape, South Africa	SF	SF11	77338	-33.7338	18.9752	-1270835	20220825144500	https://www.iol.co.za/education/energy-saving-project-could-save-schools-over-r30k-a-year-on-electricity-costs-in-western-cape-ff7ceb6d-5cb9-451c-ad65-14c60f3ad663
1060155324	20220825	202208	2022	2022.6438											AUS	VICTORIA	AUS								0	130	130	13	3	-4.4	10	1	10	-3.9906103286385	0								0								0								20220825144500	https://www.celebdirtylaundry.com/2022/the-young-and-the-restless-spoilers-victorias-gamble-brings-disaster-to-newman-enterprises-failure-disappoints-victor/
1060155325	20220825	202208	2022	2022.6438											BEN	BENIN	BEN								1	130	130	13	3	-4.4	2	1	2	-0.15360983102919	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20220825144500	https://tribuneonlineng.com/oba-of-benin-warns-against-attempt-to-divert-benin-artefacts/
1060155326	20220825	202208	2022	2022.6438											BEN	BENIN	BEN								1	130	130	13	3	-4.4	8	1	8	-0.15360983102919	0								1	United Kingdom	UK	UK		54	-4	UK	1	Benin	BN	BN		9.5	2.25	BN	20220825144500	https://tribuneonlineng.com/oba-of-benin-warns-against-attempt-to-divert-benin-artefacts/
1060155327	20220825	202208	2022	2022.6438											BGDGOV	BANGLADESH	BGD					GOV			1	043	043	04	1	2.8	2	1	2	3.91566265060241	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825144500	https://www.bssnews.net/business/78948
1060155328	20220825	202208	2022	2022.6438											BOL	SANTA CRUZ	BOL								1	031	031	03	1	5.2	5	1	5	-3.80952380952381	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20220825144500	http://www.latinamericanpost.com/41832-will-mximo-kirchner-take-the-reins-of-kirchnerism
1060155329	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			1	013	013	01	1	0.4	10	1	10	6.02055800293685	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220825144500	https://www.suasnews.com/2022/08/altitude-angel-product-owner/
1060155330	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	3.71389270976617	0								1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20220825144500	https://tribuneonlineng.com/sky-capital-appoints-md-non-eds-for-skye-bank-sierra-leone/
1060155331	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	5	1	5	2.40963855421687	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825144500	https://markets.financialcontent.com/stocks/article/icrowdnewswire-2022-8-25-plethora-businesses-advises-on-the-recapitalization-of-leading-smt-mfg-co
1060155332	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			1	0841	084	08	2	7.0	10	1	10	-1.01744186046512	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825144500	https://www.indiatvnews.com/news/india/akali-dal-alleges-rs-500-crore-aap-liquor-scam-in-punjab-2022-08-25-803000
1060155333	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	036	036	03	1	4.0	4	1	4	-2.16836734693878	0								4	Alder Lake, Quebec, Canada	CA	CA10	154724	53.6333	-77.2833	-560008	4	Alder Lake, Quebec, Canada	CA	CA10	154724	53.6333	-77.2833	-560008	20220825144500	https://www.techradar.com/news/intel-raptor-lake-cpus-spotted-with-price-tags-that-could-leave-an-easy-win-for-amd
1060155334	20220825	202208	2022	2022.6438											CAN	TORONTO	CAN								0	043	043	04	1	2.8	6	1	6	-1.38476755687438	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	20220825144500	https://www.jpost.com/health-and-wellness/article-715588
1060155335	20220825	202208	2022	2022.6438											CAN	TORONTO	CAN								0	043	043	04	1	2.8	1	1	1	-1.38476755687438	0								4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	4	Beersheba, HaDarom, Israel	IS	IS01	18315	31.2516	34.7863	-779367	20220825144500	https://www.jpost.com/health-and-wellness/article-715588
1060155336	20220825	202208	2022	2022.6438											CHE	SWITZERLAND	CHE								0	043	043	04	1	2.8	4	1	4	-5.45112781954887	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20220825144500	https://www.walesonline.co.uk/news/uk-news/city-worker-wins-sex-discrimination-24851565
1060155337	20220825	202208	2022	2022.6438											CHN	WUHAN	CHN								0	020	020	02	1	3.0	4	1	4	-2.51004016064257	0								4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20220825144500	https://www.bizpacreview.com/2022/08/24/michelle-malkin-lie-down-with-mcchao-and-youll-get-bit-1276904/
1060155338	20220825	202208	2022	2022.6438											COP	PRISON						COP			0	043	043	04	1	2.8	3	1	3	-10.6299212598425	0								4	Aisegba, Ekiti, Nigeria	NI	NI54	191209	7.6055	5.4785	-1998184	4	Aisegba, Ekiti, Nigeria	NI	NI54	191209	7.6055	5.4785	-1998184	20220825144500	https://tribuneonlineng.com/amotekun-arrests-ex-convicts-six-others-for-armed-robbery-in-ekiti/
1060155339	20220825	202208	2022	2022.6438											COP	POLICE COMMISSIONER						COP			1	1243	124	12	3	-4.0	4	1	4	-6.16016427104722	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825144500	https://timesofindia.indiatimes.com/business/india-business/nse-phone-tapping-court-reserves-order-on-chitra-ramkrishnas-bail-plea-in-money-laundering-case/articleshow/93782337.cms
1060155340	20220825	202208	2022	2022.6438											CRM	CONVICTS						CRM			1	014	014	01	1	0.0	10	1	10	-6.97674418604651	0								4	Godhra, Gujarat, India	IN	IN09	70121	20.9167	70.9167	-2096429	4	Godhra, Gujarat, India	IN	IN09	70121	20.9167	70.9167	-2096429	20220825144500	https://ummid.com/news/2022/august/25.08.2022/never-granted-permission-for-remission-sc-on-bilkis-bano-case-convicts-release.html
1060155341	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	3	1	3	2.46433203631647	0								3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	3	Rapid City, South Dakota, United States	US	USSD		44.0805	-103.231	1265333	20220825144500	https://rapidcityjournal.com/news/local/commonbond-breaks-ground-on-affordable-housing-project/article_6999ce40-9565-5fc1-9a1c-085de6da3c30.html
1060155342	20220825	202208	2022	2022.6438											CVL	SCIENTIST						CVL			1	043	043	04	1	2.8	10	1	10	-4.6875	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825144500	https://www.dailyexcelsior.com/lumpy-skin-disease-govt-constitutes-task-forces-for-two-divisions-each-of-ut/
