1060131766	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			LEG	PARLIAMENT						LEG			0	010	010	01	1	0.0	8	1	8	-8.44444444444445	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131767	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			SIK	SIKH				SIK					0	190	190	19	4	-10.0	1	1	1	-8.44444444444445	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131768	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			SIK	SIKH				SIK					0	190	190	19	4	-10.0	3	1	3	-8.44444444444445	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131769	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			SIK	SIKH				SIK					0	190	190	19	4	-10.0	2	1	2	-8.44444444444445	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131770	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			kas	KASHMIRI			kas						0	190	190	19	4	-10.0	1	1	1	-8.44444444444445	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131771	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			kas	KASHMIRI			kas						0	190	190	19	4	-10.0	1	1	1	-8.44444444444445	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131772	20220726	202207	2022	2022.5644	IND	JAMMU AND KASHMIR	IND								SIK	SIKH				SIK					0	190	190	19	4	-10.0	2	1	2	-8.44444444444445	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825114500	https://timesofindia.indiatimes.com/india/home-minister-amit-shah-reviews-situation-in-jk/articleshow/93777482.cms
1060131773	20220726	202207	2022	2022.5644	JUD	COUNSEL						JUD			COP	PRISON						COP			1	081	081	08	2	5.0	10	1	10	-4.82456140350877	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220825114500	https://www.malaymail.com/news/malaysia/2022/08/25/hows-najib-doing-behind-bars-lawyer-shafee-tells-press-to-go-and-find-out-yourselves/24703
1060131774	20220726	202207	2022	2022.5644	JUD	COUNSEL						JUD			COP	PRISON						COP			1	173	173	17	4	-5.0	10	1	10	-4.82456140350877	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220825114500	https://www.malaymail.com/news/malaysia/2022/08/25/hows-najib-doing-behind-bars-lawyer-shafee-tells-press-to-go-and-find-out-yourselves/24703
1060131775	20220726	202207	2022	2022.5644	JUD	LAWYER						JUD			USAJUD	PORTLAND	USA					JUD			0	043	043	04	1	2.8	5	1	5	-2.88461538461539	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825114500	https://www.cbc.ca/news/canada/manitoba/omegle-manitoba-lawsuit-1.6552554
1060131776	20220726	202207	2022	2022.5644	SAU	SAUDI ARABIA	SAU								DEU	GERMAN	DEU								0	030	030	03	1	4.0	2	1	2	-2.38500851788756	4	Riyad, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Germany	GM	GM		51.5	10.5	GM	4	Riyad, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220825114500	https://www.jns.org/opinion/why-is-germany-still-funding-the-pa-and-plo/
1060131777	20220726	202207	2022	2022.5644	SAUGOV	SAUDI ARABIA	SAU					GOV			DEUGOV	GERMANY	DEU					GOV			0	030	030	03	1	4.0	4	1	4	-2.38500851788756	4	Riyad, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Germany	GM	GM		51.5	10.5	GM	4	Riyad, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220825114500	https://www.jns.org/opinion/why-is-germany-still-funding-the-pa-and-plo/
1060131778	20220726	202207	2022	2022.5644	USAJUD	PORTLAND	USA					JUD			JUD	LAWYER						JUD			0	042	042	04	1	1.9	5	1	5	-2.88461538461539	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825114500	https://www.cbc.ca/news/canada/manitoba/omegle-manitoba-lawsuit-1.6552554
1060131779	20220818	202208	2022	2022.6247	COP	POLICE						COP			MED	JOURNALIST						MED			0	175	175	17	4	-9.0	10	1	10	-7.49646393210749	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20220825114500	http://www.journalismpakistan.com/police-probe-two-journalists-in-indian-occupied-kashmir
1060131780	20220818	202208	2022	2022.6247	EDU	SCHOOL						EDU			REL	SAINT									1	051	051	05	1	3.4	10	1	10	5.2219321148825	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825114500	https://www.yorkpress.co.uk/news/20757016.delight-saints-celebrates-best-ever-results/
1060131781	20220818	202208	2022	2022.6247	KOR	SOUTH KOREA	KOR								CVL	VILLAGE						CVL			1	036	036	03	1	4.0	6	1	6	2.63157894736842	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220825114500	http://www.koreatimes.co.kr/www/nation/2022/08/103_335028.html
1060131782	20220818	202208	2022	2022.6247	KOR	SOUTH KOREA	KOR								PRK	NORTH KOREA	PRK								1	043	043	04	1	2.8	4	1	4	2.63157894736842	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220825114500	http://www.koreatimes.co.kr/www/nation/2022/08/103_335028.html
1060131783	20220818	202208	2022	2022.6247	PRK	NORTH KOREA	PRK								CVL	VILLAGE						CVL			1	036	036	03	1	4.0	4	1	4	2.63157894736842	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220825114500	http://www.koreatimes.co.kr/www/nation/2022/08/103_335028.html
1060131784	20220818	202208	2022	2022.6247	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	4	1	4	2.63157894736842	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220825114500	http://www.koreatimes.co.kr/www/nation/2022/08/103_335028.html
1060131785	20220824	202208	2022	2022.6411	LTU	LITHUANIAN	LTU								UKR	UKRAINE	UKR								1	042	042	04	1	1.9	8	1	8	4.06504065040651	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20220825114500	https://www.timeout.com/news/this-tiny-european-country-hosted-ukraines-independence-day-celebrations-yesterday-082522
1060131786	20220824	202208	2022	2022.6411	UKR	UKRAINE	UKR								LTU	LITHUANIAN	LTU								1	043	043	04	1	2.8	8	1	8	4.06504065040651	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20220825114500	https://www.timeout.com/news/this-tiny-european-country-hosted-ukraines-independence-day-celebrations-yesterday-082522
1060131787	20220824	202208	2022	2022.6411	USA	AMERICAN	USA								ALB	ALBANIAN	ALB								1	020	020	02	1	3.0	2	1	2	-5.12143611404435	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825114500	https://www.theamericanconservative.com/civil-war-2-0-not-on-techno-totalitarians-watch/
1060131788	20220824	202208	2022	2022.6411	USA	AMERICAN	USA								ALBCVL	ALBANIAN	ALB					CVL			1	020	020	02	1	3.0	3	1	3	-5.12143611404435	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825114500	https://www.theamericanconservative.com/civil-war-2-0-not-on-techno-totalitarians-watch/
1060131789	20220825	202208	2022	2022.6438											AFG	AFGHAN	AFG								0	040	040	04	1	1.0	7	1	7	-4.67258415675766	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220825114500	https://responsiblestatecraft.org/2022/08/25/symposium-was-withdrawing-from-afghanistan-the-right-thing-to-do/
1060131790	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								0	0874	087	08	2	10.0	10	1	10	-4.67258415675766	0								4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20220825114500	https://responsiblestatecraft.org/2022/08/25/symposium-was-withdrawing-from-afghanistan-the-right-thing-to-do/
1060131791	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								1	0874	087	08	2	10.0	5	1	5	-4.67258415675766	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825114500	https://responsiblestatecraft.org/2022/08/25/symposium-was-withdrawing-from-afghanistan-the-right-thing-to-do/
1060131792	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	041	041	04	1	1.0	6	1	6	-1.52409046214356	0								5	Montserrado County, Montserrado, Liberia	LI	LI14	147263	6.5	-10.5	-2134017	5	Montserrado County, Montserrado, Liberia	LI	LI14	147263	6.5	-10.5	-2134017	20220825114500	https://frontpageafricaonline.com/news/liberia-district-16-residents-lawmaker-spar-over-cost-of-police-station-project%EF%BF%BC/
1060131793	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	1125	112	11	3	-2.0	4	1	4	-5.88235294117647	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220825114500	https://www.moneyweb.co.za/news/south-africa/zero-convictions-nine-years-after-the-gupta-waterkloof-landing/
1060131794	20220825	202208	2022	2022.6438											AGO	ANGOLA	AGO								1	051	051	05	1	3.4	40	8	40	-1.47047349748509	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825114500	https://mynorthwest.com/3607634/angola-anxiously-watches-vote-counting-in-national-election/
1060131795	20220825	202208	2022	2022.6438											AUT	AUSTRIA	AUT								1	100	100	10	3	-5.0	5	1	5	0	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220825114500	http://www.msn.com/en-us/foodanddrink/foodnews/the-difference-between-schnitzel-and-wienerschnitzel/ar-AA114MU9
1060131796	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								0	030	030	03	1	4.0	10	1	10	-6.33640552995391	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825114500	http://www.koreatimes.co.kr/www/opinion/2022/08/197_334983.html
1060131797	20220825	202208	2022	2022.6438											BGD	NETRAKONA	BGD								1	040	040	04	1	1.0	10	1	10	1.19760479041916	0								4	Netrakona, Dhaka, Bangladesh	BG	BG81	5790	24.8833	90.7167	-2737956	4	Netrakona, Dhaka, Bangladesh	BG	BG81	5790	24.8833	90.7167	-2737956	20220825114500	https://www.bssnews.net/district/78843
1060131798	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	8	1	8	0.28818443804035	0								4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825114500	https://www.bssnews.net/news-flash/78844
1060131799	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	2	1	2	0.28818443804035	0								4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	20220825114500	https://www.bssnews.net/news-flash/78844
1060131800	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								1	1123	112	11	3	-2.0	4	1	4	-6.71641791044776	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825114500	https://www.bssnews.net/news/78879
1060131801	20220825	202208	2022	2022.6438											BGD	DHAKA	BGD								1	190	190	19	4	-10.0	1	1	1	-6.48967551622419	0								4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825114500	https://timesofindia.indiatimes.com/india/sonali-phogat-death-goa-police-file-murder-case-against-two/articleshow/93777900.cms
1060131802	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	031	031	03	1	5.2	10	1	10	-1.11940298507462	0								4	Port Of Buchanan, Grand Bassa, Liberia	LI	LI11	147175	5.855	-10.0603	-2130738	4	Port Of Buchanan, Grand Bassa, Liberia	LI	LI11	147175	5.855	-10.0603	-2130738	20220825114500	https://frontpageafricaonline.com/news/liberia-hpx-jittery-over-status-of-railway-negotiations-amid-sanctions-on-mcgill-and-twehway/
1060131803	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	042	042	04	1	1.9	5	1	5	3.43671416596815	0								4	Wicklow Mountains, Wicklow, Ireland	EI	EI31	18309	53.0833	-6.33333	-1506209	4	Wicklow Mountains, Wicklow, Ireland	EI	EI31	18309	53.0833	-6.33333	-1506209	20220825114500	https://www.farmersjournal.ie/are-b-corp-businesses-the-key-to-sustainable-growth-716780
1060131804	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	0841	084	08	2	7.0	5	1	5	-4.96894409937888	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825114500	https://www.nbcnews.com/health/health-news/pfizers-rsv-vaccine-protects-severe-illness-older-adults-rcna44683
1060131805	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			1	190	190	19	4	-10.0	10	1	10	-6.75	0								4	Mipo, South Korea (general), South Korea	KS	KS00	24974	34.5	127.783	-711241	4	Mipo, South Korea (general), South Korea	KS	KS00	24974	34.5	127.783	-711241	20220825114500	http://www.koreatimes.co.kr/www/tech/2022/08/419_335029.html
1060131806	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	042	042	04	1	1.9	3	1	3	-1.05263157894737	0								4	Skeena, British Columbia, Canada	CA	CA02	154724	54.25	-129.833	-573721	4	Skeena, British Columbia, Canada	CA	CA02	154724	54.25	-129.833	-573721	20220825114500	https://www.cbc.ca/news/canada/british-columbia/sockeye-return-concerns-1.6561278
1060131807	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	-1.05263157894737	0								3	Bristol Bay, Alaska, United States	US	USAK		57.3264	-159.808	1418276	3	Bristol Bay, Alaska, United States	US	USAK		57.3264	-159.808	1418276	20220825114500	https://www.cbc.ca/news/canada/british-columbia/sockeye-return-concerns-1.6561278
1060131808	20220825	202208	2022	2022.6438											COD	THE DRC	COD								0	042	042	04	1	1.9	10	1	10	-3.24941451990632	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220825114500	https://www.crisisgroup.org/africa/great-lakes/democratic-republic-congo/east-africas-dr-congo-force-case-caution
1060131809	20220825	202208	2022	2022.6438											COD	CONGOLESE	COD								0	051	051	05	1	3.4	5	1	5	-3.24941451990632	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220825114500	https://www.crisisgroup.org/africa/great-lakes/democratic-republic-congo/east-africas-dr-congo-force-case-caution
1060131810	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-7.49646393210749	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20220825114500	http://www.journalismpakistan.com/police-probe-two-journalists-in-indian-occupied-kashmir
1060131811	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-7.49646393210749	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20220825114500	http://www.journalismpakistan.com/police-probe-two-journalists-in-indian-occupied-kashmir
1060131812	20220825	202208	2022	2022.6438											COP	TROOPER						COP			0	043	043	04	1	2.8	3	1	3	-6.88073394495417	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20220825114500	https://newjerseymonitor.com/2022/08/25/push-to-restore-jury-eligibility-for-people-with-criminal-convictions-gains-some-steam/
1060131813	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-6.48967551622419	0								4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825114500	https://timesofindia.indiatimes.com/india/sonali-phogat-death-goa-police-file-murder-case-against-two/articleshow/93777900.cms
1060131814	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	019	019	01	1	3.4	10	1	10	-1.80623973727422	0								0								0								20220825114500	https://www.dailyrecord.co.uk/news/local-news/speed-limits-cut-rural-west-27829761
1060131815	20220825	202208	2022	2022.6438											CVL	ENGINEER						CVL			0	040	040	04	1	1.0	3	1	3	0.0902527075812198	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825114500	https://www.wctrib.com/news/local/sidewalk-removal-parking-are-the-biggest-concerns-for-residents-of-second-street-southeast-in-willmar
1060131816	20220825	202208	2022	2022.6438											CVL	VOTER						CVL			0	173	173	17	4	-5.0	6	2	6	-5.25800058135237	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825114500	http://www.msn.com/en-us/news/world/floridians-charged-over-voting-believed-they-were-eligible-documents-show/ar-AA114P6a
1060131817	20220825	202208	2022	2022.6438											DEU	HAMBURG	DEU								1	036	036	03	1	4.0	5	1	5	-1.94174757281554	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220825114500	https://www.businessinsider.com/american-airlines-lost-luggage-hamburg-never-visited-aa-doesnt-fly-2022-8
1060131818	20220825	202208	2022	2022.6438											DEU	HALLE	DEU								1	042	042	04	1	1.9	2	1	2	-0.6006006006006	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825114500	https://news.yahoo.com/chloe-halle-inspired-access-hollywood-090049098.html
