1060127561	20210825	202108	2021	2021.6438	GOV	PRIME MINISTER						GOV			MIL	MILITARY						MIL			0	042	042	04	1	1.9	1	1	1	-0.80160320641282	1	Kenya	KE	KE		1	38	KE	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	1	Kenya	KE	KE		1	38	KE	20220825111500	http://moderntokyotimes.com/ethiopia-and-tigray-in-fresh-military-clashes/
1060127562	20210825	202108	2021	2021.6438	GOV	CHIEF OF STAFF						GOV			MNCUSAHLH	PFIZER	USA					MNC	HLH		0	010	010	01	1	0.0	3	1	3	-3.16205533596838	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825111500	https://www.infowars.com/posts/narrative-shift-democrats-slam-trump-for-rushing-covid-vaccine-without-enough-safety-data/
1060127563	20210825	202108	2021	2021.6438	GOVHLH	HEALTH OFFICIAL						GOV	HLH												0	193	193	19	4	-10.0	7	1	7	-5.43868650590046	3	Cornell University, New York, United States	US	USNY	NY109	42.447	-76.483	947467	0								3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	20220825111500	https://www.dailymail.co.uk/news/article-11145115/Retired-nurse-reveals-thought-eaten-alive-bitten-rabid-fox.html
1060127564	20210825	202108	2021	2021.6438	LEG	CONGRESS						LEG			AFG	AFGHANISTAN	AFG								1	160	160	16	4	-4.0	10	1	10	1.50753768844221	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220825111500	https://idahocapitalsun.com/2022/08/25/idaho-brought-hundreds-of-afghans-to-safety-will-they-be-allowed-to-stay/
1060127565	20210825	202108	2021	2021.6438	MIL	MILITARY						MIL			GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	4	1	4	-0.80160320641282	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	20220825111500	http://moderntokyotimes.com/ethiopia-and-tigray-in-fresh-military-clashes/
1060127566	20210825	202108	2021	2021.6438	MIL	MILITARY						MIL			GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	1	1	1	-0.80160320641282	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220825111500	http://moderntokyotimes.com/ethiopia-and-tigray-in-fresh-military-clashes/
1060127567	20210825	202108	2021	2021.6438	MNCCHEHLH	NOVARTIS	CHE					MNC	HLH		MNCUSAHLH	BRISTOL MYERS SQUIBB	USA					MNC	HLH		1	046	046	04	1	7.0	3	1	3	1.80412371134021	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825111500	https://www.biopharmadive.com/news/aktis-startup-series-a-radiopharmaceutical-cancer/630464/
1060127568	20210825	202108	2021	2021.6438	MNCCHEHLH	NOVARTIS	CHE					MNC	HLH		USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	1.80412371134021	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825111500	https://www.biopharmadive.com/news/aktis-startup-series-a-radiopharmaceutical-cancer/630464/
1060127569	20210825	202108	2021	2021.6438	MNCUSAHLH	BRISTOL MYERS SQUIBB	USA					MNC	HLH		MNCCHEHLH	NOVARTIS	CHE					MNC	HLH		1	046	046	04	1	7.0	3	1	3	1.80412371134021	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825111500	https://www.biopharmadive.com/news/aktis-startup-series-a-radiopharmaceutical-cancer/630464/
1060127570	20210825	202108	2021	2021.6438	MWI	MALAWI	MWI																		0	010	010	01	1	0.0	5	1	5	-3.81760339342523	4	Sapitwa, Mulanje, Malawi	MI	MI29	42176	-15.9486	35.5906	-1486887	0								4	Sapitwa, Mulanje, Malawi	MI	MI29	42176	-15.9486	35.5906	-1486887	20220825111500	https://ifex.org/major-job-losses-across-malawis-broadcasting-sector/
1060127571	20210825	202108	2021	2021.6438	MWI	MALAWI	MWI																		0	051	051	05	1	3.4	5	1	5	-3.81760339342523	4	Sapitwa, Mulanje, Malawi	MI	MI29	42176	-15.9486	35.5906	-1486887	0								4	Sapitwa, Mulanje, Malawi	MI	MI29	42176	-15.9486	35.5906	-1486887	20220825111500	https://ifex.org/major-job-losses-across-malawis-broadcasting-sector/
1060127572	20210825	202108	2021	2021.6438	USA	DENVER	USA								COP	POLICE						COP			0	0214	021	02	1	3.4	5	1	5	-7.81078107810781	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220825111500	https://coloradonewsline.com/2022/08/25/denver-police-falsehoods-cops-accountable/
1060127573	20210825	202108	2021	2021.6438	USA	DENVER	USA								COP	POLICE						COP			0	0214	021	02	1	3.4	2	1	2	-7.81078107810781	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825111500	https://coloradonewsline.com/2022/08/25/denver-police-falsehoods-cops-accountable/
1060127574	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								COP	POLICE						COP			0	0214	021	02	1	3.4	2	1	2	-7.81078107810781	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220825111500	https://coloradonewsline.com/2022/08/25/denver-police-falsehoods-cops-accountable/
1060127575	20210825	202108	2021	2021.6438	USA	DENVER	USA								COP	POLICE						COP			0	0214	021	02	1	3.4	1	1	1	-7.81078107810781	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825111500	https://coloradonewsline.com/2022/08/25/denver-police-falsehoods-cops-accountable/
1060127576	20210825	202108	2021	2021.6438	USA	DENVER	USA								COP	POLICE						COP			0	193	193	19	4	-10.0	2	1	2	-7.81078107810781	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825111500	https://coloradonewsline.com/2022/08/25/denver-police-falsehoods-cops-accountable/
1060127577	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								COP	POLICE						COP			0	193	193	19	4	-10.0	2	1	2	-7.81078107810781	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220825111500	https://coloradonewsline.com/2022/08/25/denver-police-falsehoods-cops-accountable/
1060127578	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	4	1	4	0.43103448275862	3	Uphams Corner, Massachusetts, United States	US	USMA	MA025	42.3168	-71.0606	613024	3	Uphams Corner, Massachusetts, United States	US	USMA		42.3168	-71.0606	613024	3	Uphams Corner, Massachusetts, United States	US	USMA		42.3168	-71.0606	613024	20220825111500	https://www.dotnews.com/2022/worrell-community-ties
1060127579	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								MNCCHEHLH	NOVARTIS	CHE					MNC	HLH		1	046	046	04	1	7.0	1	1	1	1.80412371134021	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825111500	https://www.biopharmadive.com/news/aktis-startup-series-a-radiopharmaceutical-cancer/630464/
1060127580	20220726	202207	2022	2022.5644	BUS	BUSINESS						BUS													0	071	071	07	2	7.4	10	1	10	0.95744680851064	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20220825111500	https://www.bizcommunity.com/Article/196/841/230898.html
1060127581	20220726	202207	2022	2022.5644	COL	COLOMBIA	COL								GBR	WALES	GBR								1	043	043	04	1	2.8	2	1	2	4.46927374301676	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	20220825111500	https://www.countytimes.co.uk/news/20756743.welsh-poet-year-awarded-powys-literary-festival-international-fellowship/
1060127582	20220726	202207	2022	2022.5644	ESP	CARTAGENA	ESP								GBR	WALES	GBR								1	043	043	04	1	2.8	3	1	3	4.46927374301676	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	20220825111500	https://www.countytimes.co.uk/news/20756743.welsh-poet-year-awarded-powys-literary-festival-international-fellowship/
1060127583	20220726	202207	2022	2022.5644	GBR	WALES	GBR								COL	COLOMBIA	COL								1	042	042	04	1	1.9	2	1	2	4.46927374301676	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825111500	https://www.countytimes.co.uk/news/20756743.welsh-poet-year-awarded-powys-literary-festival-international-fellowship/
1060127584	20220726	202207	2022	2022.5644	GBR	WALES	GBR								ESP	CARTAGENA	ESP								1	042	042	04	1	1.9	3	1	3	4.46927374301676	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825111500	https://www.countytimes.co.uk/news/20756743.welsh-poet-year-awarded-powys-literary-festival-international-fellowship/
1060127585	20220726	202207	2022	2022.5644	GOV	PRIME MINISTER						GOV			IND	HIMACHAL PRADESH	IND								1	036	036	03	1	4.0	10	1	10	0.649350649350649	0								0								0								20220825111500	https://economictimes.indiatimes.com/news/india/himachal-pradesh-pm-modi-to-inaugurate-bilaspur-aiims-next-month/articleshow/93775101.cms
1060127586	20220726	202207	2022	2022.5644	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		RUS	RUSSIA	RUS								0	111	111	11	3	-2.0	2	1	2	-8.4375	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825111500	https://www.newsweek.com/putin-critic-alexi-gorinov-plea-jail-letter-ukraine-war-1736828
1060127587	20220726	202207	2022	2022.5644	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		RUS	RUSSIA	RUS								0	111	111	11	3	-2.0	2	1	2	-8.4375	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220825111500	https://www.newsweek.com/putin-critic-alexi-gorinov-plea-jail-letter-ukraine-war-1736828
1060127588	20220818	202208	2022	2022.6247											FRA	FRANCE	FRA								1	030	030	03	1	4.0	2	1	2	0.27397260273973	0								4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127589	20220818	202208	2022	2022.6247											GBR	MANCHESTER	GBR								1	030	030	03	1	4.0	3	1	3	0.27397260273973	0								4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127590	20220818	202208	2022	2022.6247											MLTREL	MALTA	MLT								0	051	051	05	1	3.4	12	1	6	-0.1410437235543	0								4	Marsaxlokk, Marsaxlokk, Malta	MT	MT33	19448	35.8419	14.5431	-19443	4	Marsaxlokk, Marsaxlokk, Malta	MT	MT33	19448	35.8419	14.5431	-19443	20220825111500	https://timesofmalta.com/articles/view/live-blog-witnesses-testify-fr-luke-seguna-money-laundering-case.976403
1060127591	20220818	202208	2022	2022.6247											REL	PRIEST									0	051	051	05	1	3.4	4	1	2	-0.1410437235543	0								4	Marsaxlokk, Marsaxlokk, Malta	MT	MT33	19448	35.8419	14.5431	-19443	4	Marsaxlokk, Marsaxlokk, Malta	MT	MT33	19448	35.8419	14.5431	-19443	20220825111500	https://timesofmalta.com/articles/view/live-blog-witnesses-testify-fr-luke-seguna-money-laundering-case.976403
1060127592	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS			COL	COLOMBIA	COL								0	042	042	04	1	1.9	1	1	1	-1.43149284253579	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20220825111500	https://www.bnnbloomberg.ca/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade-1.1810265
1060127593	20220818	202208	2022	2022.6247	COL	COLOMBIA	COL								BUS	BUSINESS						BUS			0	043	043	04	1	2.8	1	1	1	-1.43149284253579	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20220825111500	https://www.bnnbloomberg.ca/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade-1.1810265
1060127594	20220818	202208	2022	2022.6247	COP	POLICE						COP			THA	THAILAND	THA								1	010	010	01	1	0.0	3	1	3	-6.05095541401273	4	Khok Charoen, Lop Buri, Thailand	TH	TH34	26733	15.3793	100.819	-3249336	4	Khok Charoen, Lop Buri, Thailand	TH	TH34	26733	15.3793	100.819	-3249336	4	Khok Charoen, Lop Buri, Thailand	TH	TH34	26733	15.3793	100.819	-3249336	20220825111500	https://www.ndtv.com/world-news/elephant-in-thailand-rips-handler-in-half-after-going-crazy-in-extreme-heat-says-police-3285653
1060127595	20220818	202208	2022	2022.6247	FRA	FRANCE	FRA																		1	030	030	03	1	4.0	2	1	2	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127596	20220818	202208	2022	2022.6247	FRA	FRANCE	FRA								GBR	MANCHESTER	GBR								1	030	030	03	1	4.0	1	1	1	0.27397260273973	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127597	20220818	202208	2022	2022.6247	FRA	FRANCE	FRA								ITA	NAPOLI	ITA								1	030	030	03	1	4.0	1	1	1	0.27397260273973	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127598	20220818	202208	2022	2022.6247	GBR	MANCHESTER	GBR																		1	030	030	03	1	4.0	3	1	3	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127599	20220818	202208	2022	2022.6247	GBR	MANCHESTER	GBR								FRA	FRANCE	FRA								1	030	030	03	1	4.0	1	1	1	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127600	20220818	202208	2022	2022.6247	GBR	MANCHESTER	GBR								ITA	NAPOLI	ITA								1	030	030	03	1	4.0	3	1	3	0.27397260273973	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127601	20220818	202208	2022	2022.6247	ITA	NAPOLI	ITA								FRA	FRANCE	FRA								1	030	030	03	1	4.0	1	1	1	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127602	20220818	202208	2022	2022.6247	ITA	NAPOLI	ITA								GBR	MANCHESTER	GBR								1	030	030	03	1	4.0	3	1	3	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825111500	https://barcauniversal.com/psg-send-e70-million-offer-for-barcelona-target/
1060127603	20220818	202208	2022	2022.6247	MED	GAZETTE						MED			EDU	STUDENT						EDU			1	051	051	05	1	3.4	20	1	20	5.2219321148825	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825111500	https://www.gazetteherald.co.uk/news/20757016.delight-saints-celebrates-best-ever-results/
1060127604	20220818	202208	2022	2022.6247	MOSSUN	SUNNI				MOS	SUN				IRN	IRAN	IRN								1	050	050	05	1	3.5	10	1	10	-1.60804020100502	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220825111500	https://jewishinsider.com/2022/08/yemen-houthis-iran-united-arab-emirates-israel/
1060127605	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	4	1	4	-3.16205533596838	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825111500	https://www.infowars.com/posts/narrative-shift-democrats-slam-trump-for-rushing-covid-vaccine-without-enough-safety-data/
1060127606	20220818	202208	2022	2022.6247	VNM	VIETNAM	VNM								AUS	NEW SOUTH WALES	AUS								1	010	010	01	1	0.0	2	1	2	-3.82081686429513	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825111500	https://kvia.com/entertainment/cnn-style/2022/08/25/legendary-vietnam-war-photographer-tim-page-dies-at-78/
1060127607	20220824	202208	2022	2022.6411	USAGOVSPY	BARACK OBAMA	USA					GOV	SPY		USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	-1.54494382022472	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220825111500	https://www.azcentral.com/story/news/politics/arizona/2022/08/24/arizona-ag-candidate-abe-hamadeh-may-have-committed-voter-fraud/7887866001/
1060127608	20220825	202208	2022	2022.6438											AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	20	2	20	-9.43939393939394	0								4	Parwan, Parvan, Afghanistan	AF	AF40	3717	35.1215	69.2373	-3377581	4	Parwan, Parvan, Afghanistan	AF	AF40	3717	35.1215	69.2373	-3377581	20220825111500	https://www.chron.com/news/article/Heavy-rains-set-off-flash-floods-killing-182-in-17397143.php
1060127609	20220825	202208	2022	2022.6438											ARG	BUENOS AIRES	ARG								1	046	046	04	1	7.0	10	1	10	-2.17391304347826	0								4	Santa Fe, Santa Fe, Argentina	AR	AR21	22379	-31.6295	-60.701	-1014485	4	Santa Fe, Santa Fe, Argentina	AR	AR21	22379	-31.6295	-60.701	-1014485	20220825111500	https://www.plenglish.com/news/2022/08/25/support-for-cristina-fernandez-continues/
1060127610	20220825	202208	2022	2022.6438											ARG	ARGENTINA	ARG								1	051	051	05	1	3.4	4	1	4	-2.17391304347826	0								4	Santa Fe, Santa Fe, Argentina	AR	AR21	22379	-31.6295	-60.701	-1014485	4	Santa Fe, Santa Fe, Argentina	AR	AR21	22379	-31.6295	-60.701	-1014485	20220825111500	https://www.plenglish.com/news/2022/08/25/support-for-cristina-fernandez-continues/
1060127611	20220825	202208	2022	2022.6438											ARG	ARGENTINA	ARG								1	112	112	11	3	-2.0	4	1	4	-2.17391304347826	0								4	Santa Fe, Santa Fe, Argentina	AR	AR21	22379	-31.6295	-60.701	-1014485	4	Santa Fe, Santa Fe, Argentina	AR	AR21	22379	-31.6295	-60.701	-1014485	20220825111500	https://www.plenglish.com/news/2022/08/25/support-for-cristina-fernandez-continues/
1060127612	20220825	202208	2022	2022.6438											AUS	QUEENSLAND	AUS								1	190	190	19	4	-10.0	7	1	7	-1.57232704402516	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825111500	https://www.9news.com.au/national/queensland-gold-coast--disabled-doctor-protests-fine-for-parking-on-private-street/069ad039-2e3f-4823-b1eb-ebf121458e28
