1060082181	20220726	202207	2022	2022.5644	USAGOV	UNITED STATES	USA					GOV													1	060	060	06	2	6.0	2	1	2	-0.69124423963134	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825040000	https://www.wdrb.com/news/more-than-200-million-in-eastern-kentucky-flood-relief-on-the-table-as-lawmakers-convene/article_668f4790-23bb-11ed-9a8e-477e2fd77026.html
1060082182	20220726	202207	2022	2022.5644	USAGOV	UNITED STATES	USA					GOV			LEG	LAWMAKER						LEG			1	040	040	04	1	1.0	2	1	2	-0.69124423963134	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825040000	https://www.wdrb.com/news/more-than-200-million-in-eastern-kentucky-flood-relief-on-the-table-as-lawmakers-convene/article_668f4790-23bb-11ed-9a8e-477e2fd77026.html
1060082183	20220818	202208	2022	2022.6247	AUSJUD	AUSTRALIA	AUS					JUD													1	120	120	12	3	-4.0	2	1	2	-5.8679706601467	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825040000	https://www.herald-dispatch.com/news/huntington-murder-case-to-be-retried-in-2023/article_fbfd0859-8887-5640-9bf9-33c0c324e59e.html
1060082184	20220818	202208	2022	2022.6247	AUSJUD	AUSTRALIA	AUS					JUD													1	173	173	17	4	-5.0	2	1	2	-5.8679706601467	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825040000	https://www.herald-dispatch.com/news/huntington-murder-case-to-be-retried-in-2023/article_fbfd0859-8887-5640-9bf9-33c0c324e59e.html
1060082185	20220818	202208	2022	2022.6247	JUD	JUDGE						JUD			CHL	CHILE	CHL								1	120	120	12	3	-4.0	6	1	6	-5.8679706601467	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825040000	https://www.herald-dispatch.com/news/huntington-murder-case-to-be-retried-in-2023/article_fbfd0859-8887-5640-9bf9-33c0c324e59e.html
1060082186	20220818	202208	2022	2022.6247	JUD	JUDGE						JUD			CHL	CHILE	CHL								1	173	173	17	4	-5.0	2	1	2	-5.8679706601467	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825040000	https://www.herald-dispatch.com/news/huntington-murder-case-to-be-retried-in-2023/article_fbfd0859-8887-5640-9bf9-33c0c324e59e.html
1060082187	20220818	202208	2022	2022.6247	JUD	JUDGE						JUD			CHL	CHILE	CHL								1	173	173	17	4	-5.0	6	1	6	-5.8679706601467	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825040000	https://www.herald-dispatch.com/news/huntington-murder-case-to-be-retried-in-2023/article_fbfd0859-8887-5640-9bf9-33c0c324e59e.html
1060082188	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								CZE	CZECH REPUBLIC	CZE								1	020	020	02	1	3.0	6	1	6	-5.86592178770949	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Czech Republic	EZ	EZ		49.75	15	EZ	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220825040000	https://www.chinadailyhk.com/article/287182
1060082189	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								CZE	CZECH REPUBLIC	CZE								1	020	020	02	1	3.0	4	1	4	-5.86592178770949	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Poland	PL	PL		52	20	PL	20220825040000	https://www.chinadailyhk.com/article/287182
1060082190	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								POL	POLAND	POL								1	020	020	02	1	3.0	4	1	4	-5.86592178770949	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20220825040000	https://www.chinadailyhk.com/article/287182
1060082191	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								POL	POLAND	POL								1	020	020	02	1	3.0	6	1	6	-5.86592178770949	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20220825040000	https://www.chinadailyhk.com/article/287182
1060082192	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								SVK	SLOVAKIA	SVK								1	020	020	02	1	3.0	6	1	6	-5.86592178770949	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Poland	PL	PL		52	20	PL	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220825040000	https://www.chinadailyhk.com/article/287182
1060082193	20220818	202208	2022	2022.6247	SWE	STOCKHOLM	SWE								SVK	SLOVAKIA	SVK								1	020	020	02	1	3.0	4	1	4	-5.86592178770949	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220825040000	https://www.chinadailyhk.com/article/287182
1060082194	20220824	202208	2022	2022.6411	COP	POLICE						COP													0	070	070	07	2	7.0	1	1	1	-0.95057034220532	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	0								5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20220825040000	https://guardian.ng/news/psnafsa-applauds-fight-against-terrorists-calls-for-collaboration/
1060082195	20220824	202208	2022	2022.6411	COP	POLICE						COP			GOVMIL	CHIEF OF DEFENCE STAFF						GOV	MIL		0	070	070	07	2	7.0	1	1	1	-0.95057034220532	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20220825040000	https://guardian.ng/news/psnafsa-applauds-fight-against-terrorists-calls-for-collaboration/
1060082196	20220824	202208	2022	2022.6411	GOV	CITY MANAGER						GOV			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	2.61437908496733	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825040000	https://www.wboc.com/news/special-run-off-election-for-cambridge-mayor/article_d59af986-2401-11ed-8c25-bf9ebf2c3d5f.html
1060082197	20220824	202208	2022	2022.6411	NGACOP	NIGERIA	NGA					COP													0	070	070	07	2	7.0	2	1	2	-0.95057034220532	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	0								5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20220825040000	https://guardian.ng/news/psnafsa-applauds-fight-against-terrorists-calls-for-collaboration/
1060082198	20220824	202208	2022	2022.6411	NGACOP	NIGERIA	NGA					COP			GOVMIL	CHIEF OF DEFENCE STAFF						GOV	MIL		0	070	070	07	2	7.0	4	1	4	-0.95057034220532	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20220825040000	https://guardian.ng/news/psnafsa-applauds-fight-against-terrorists-calls-for-collaboration/
1060082199	20220825	202208	2022	2022.6438											AFG	KANDAHAR	AFG								0	020	020	02	1	3.0	10	1	10	-2.61306532663316	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20220825040000	https://menafn.com/1104751976/The-Talibans-War-On-Women-And-Girls
1060082200	20220825	202208	2022	2022.6438											AGR	FISHER						AGR			1	043	043	04	1	2.8	10	1	10	-4.5662100456621	0								0								0								20220825040000	https://411mania.com/movies/warner-bros-evil-dead-rise-house-party-theatrical-releases/
1060082201	20220825	202208	2022	2022.6438											AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS		0	051	051	05	1	3.4	6	1	6	3.45211581291759	0								4	Sydney Cove, New South Wales, Australia	AS	AS02	154637	-33.8667	151.217	-1603139	4	Sydney Cove, New South Wales, Australia	AS	AS02	154637	-33.8667	151.217	-1603139	20220825040000	https://www.dailymail.co.uk/news/article-11143807/Anthony-Albaneses-lover-Jodie-Haydon-takes-fancy-job.html
1060082202	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								0	057	057	05	1	8.0	5	1	5	-0.76824583866837	0								4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	20220825040000	https://www.thedailystar.net/news/bangladesh/news/jrc-crippled-lack-political-will-3102386
1060082203	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								0	100	100	10	3	-5.0	5	1	5	-0.76824583866837	0								4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	4	Muhuri, Bangladesh (general), Bangladesh	BG	BG00	5773	22.9	91.5	-2728817	20220825040000	https://www.thedailystar.net/news/bangladesh/news/jrc-crippled-lack-political-will-3102386
1060082204	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								1	112	112	11	3	-2.0	2	1	2	-1.78571428571428	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825040000	https://www.thedailystar.net/news/bangladesh/crime-justice/news/prof-yunus-seeks-stay-labour-court-case-trial-3102731
1060082205	20220825	202208	2022	2022.6438											BRA	BRAZIL	BRA								1	061	061	06	2	6.4	10	1	10	1.620029455081	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825040000	https://economictimes.indiatimes.com/news/india/jaishankar-pitches-india-as-key-destination-for-brazilian-investments/articleshow/93766465.cms
1060082206	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	0.803212851405618	0								4	Bilga, Punjab, India	IN	IN23	17828	31.0517	75.655	-2091891	4	Bilga, Punjab, India	IN	IN23	17828	31.0517	75.655	-2091891	20220825040000	https://www.tribuneindia.com/news/ludhiana/ludhiana-mc-to-call-general-house-meeting-on-24x7-water-supply-project-soon-425134
1060082207	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	036	036	03	1	4.0	2	1	2	1.51975683890578	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220825040000	https://saskatoon.ctvnews.ca/deputy-pm-freeland-responds-to-feds-fertilizer-emissions-plan-during-sask-visit-1.6041254
1060082208	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	036	036	03	1	4.0	2	1	2	1.51975683890578	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	1	Ukraine	UP	UP		49	32	UP	20220825040000	https://saskatoon.ctvnews.ca/deputy-pm-freeland-responds-to-feds-fertilizer-emissions-plan-during-sask-visit-1.6041254
1060082209	20220825	202208	2022	2022.6438											CAN	EDMONTON	CAN								0	036	036	03	1	4.0	6	1	6	1.51975683890578	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825040000	https://saskatoon.ctvnews.ca/deputy-pm-freeland-responds-to-feds-fertilizer-emissions-plan-during-sask-visit-1.6041254
1060082210	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	-6.38569604086845	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220825040000	https://torontosun.com/opinion/columnists/lilley-government-seized-millions-from-vancouver-businessman-who-has-never-faced-a-charge
1060082211	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	1.51975683890578	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220825040000	https://saskatoon.ctvnews.ca/deputy-pm-freeland-responds-to-feds-fertilizer-emissions-plan-during-sask-visit-1.6041254
1060082212	20220825	202208	2022	2022.6438											CAN	EDMONTON	CAN								0	043	043	04	1	2.8	6	1	6	1.51975683890578	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825040000	https://saskatoon.ctvnews.ca/deputy-pm-freeland-responds-to-feds-fertilizer-emissions-plan-during-sask-visit-1.6041254
1060082213	20220825	202208	2022	2022.6438											CIV	COTE D'IVOIRE	CIV								1	036	036	03	1	4.0	1	1	1	0	0								1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20220825040000	https://www.molineux.news/transfer-news/willy-bolys-immediate-wolves-future-up-in-the-air-defender-50-50-to-leave/
1060082214	20220825	202208	2022	2022.6438											COL	COLOMBIA	COL								0	050	050	05	1	3.5	6	1	6	-3.27272727272727	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20220825040000	https://www.bssnews.net/news/78770
1060082215	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-2.81690140845071	0								4	Golden Temple, Punjab, India	IN	IN23	17821	31.6	74.8667	-2096500	4	Golden Temple, Punjab, India	IN	IN23	17821	31.6	74.8667	-2096500	20220825040000	https://www.tribuneindia.com/news/amritsar/boy-abducted-from-golden-temple-complex-rescued-425061
1060082216	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-10.6382978723404	0								3	Hiawatha, Kansas, United States	US	USKS	KS013	39.8525	-95.5358	472987	3	Hiawatha, Kansas, United States	US	USKS	KS013	39.8525	-95.5358	472987	20220825040000	https://www.myqcountry.com/2022/08/24/kansas-man-accused-of-child-sex-crimes-drug-possession/
1060082217	20220825	202208	2022	2022.6438											CRM	GANG						CRM			1	035	035	03	1	7.0	10	1	10	-17.6923076923077	0								0								0								20220825040000	https://www.dnaindia.com/india/report-up-minor-gang-rape-victim-dies-by-suicide-family-claims-was-being-pressured-for-settlement-2979308
1060082218	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	0.33557046979866	0								4	Atuabo, Western, Ghana	GH	GH09	190590	4.98056	-2.55495	-2070264	4	Atuabo, Western, Ghana	GH	GH09	190590	4.98056	-2.55495	-2070264	20220825040000	http://www.businessghana.com/site/news/business/269330/Ghana-Gas-constructs-6-unit-classroom-for-Aidoo-Suazo-D/A-primary-school
1060082219	20220825	202208	2022	2022.6438											CVL	NEIGHBORHOOD						CVL			1	040	040	04	1	1.0	10	1	10	2.61437908496733	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825040000	https://www.wboc.com/news/special-run-off-election-for-cambridge-mayor/article_d59af986-2401-11ed-8c25-bf9ebf2c3d5f.html
1060082220	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	5	1	5	-2.69396551724138	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825040000	https://www.wvgazettemail.com/opinion/columnists/ben-fields-the-lack-of-character-in-the-newsroom-opinion/article_ff1a0720-19b8-5c90-b9f0-d8e4ea946860.html
1060082221	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	052	052	05	1	3.5	10	1	10	1.45985401459854	0								0								0								20220825040000	https://www.wboc.com/news/nasa-town-of-chincoteague-collaborate-to-rid-drinking-water-of-forever-chemicals/article_f96cfb68-23ff-11ed-a211-8f223ca0088e.html
1060082222	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	071	071	07	2	7.4	4	1	4	2.46268656716418	0								3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	20220825040000	http://www.buffalobulletin.com/news/article_43c3b7ee-23e0-11ed-b26c-23bd0ca7e1bd.html
1060082223	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	071	071	07	2	7.4	1	1	1	2.46268656716418	0								3	Grand Teton National Park, Wyoming, United States	US	USWY		43.8333	-110.701	1597571	3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	20220825040000	http://www.buffalobulletin.com/news/article_43c3b7ee-23e0-11ed-b26c-23bd0ca7e1bd.html
1060082224	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	090	090	09	2	-2.0	10	1	10	0.33557046979866	0								4	Atuabo, Western, Ghana	GH	GH09	190590	4.98056	-2.55495	-2070264	4	Atuabo, Western, Ghana	GH	GH09	190590	4.98056	-2.55495	-2070264	20220825040000	http://www.businessghana.com/site/news/business/269330/Ghana-Gas-constructs-6-unit-classroom-for-Aidoo-Suazo-D/A-primary-school
1060082225	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	100	100	10	3	-5.0	10	1	10	0.33557046979866	0								4	Atuabo, Western, Ghana	GH	GH09	190590	4.98056	-2.55495	-2070264	4	Atuabo, Western, Ghana	GH	GH09	190590	4.98056	-2.55495	-2070264	20220825040000	http://www.businessghana.com/site/news/business/269330/Ghana-Gas-constructs-6-unit-classroom-for-Aidoo-Suazo-D/A-primary-school
1060082226	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	3	1	3	2.46268656716418	0								3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	20220825040000	http://www.buffalobulletin.com/news/article_43c3b7ee-23e0-11ed-b26c-23bd0ca7e1bd.html
1060082227	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	1	1	1	2.46268656716418	0								3	Grand Teton National Park, Wyoming, United States	US	USWY		43.8333	-110.701	1597571	3	Grand Teton National Park, Wyoming, United States	US	USWY		43.8333	-110.701	1597571	20220825040000	http://www.buffalobulletin.com/news/article_43c3b7ee-23e0-11ed-b26c-23bd0ca7e1bd.html
1060082228	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	1	1	1	2.46268656716418	0								3	Teton Village, Wyoming, United States	US	USWY		43.588	-110.828	1603585	3	Teton Village, Wyoming, United States	US	USWY		43.588	-110.828	1603585	20220825040000	http://www.buffalobulletin.com/news/article_43c3b7ee-23e0-11ed-b26c-23bd0ca7e1bd.html
1060082229	20220825	202208	2022	2022.6438											DEU	GERMANY	DEU								1	042	042	04	1	1.9	10	1	10	0.78740157480315	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Tarbes, Midi-Pyrées, France	FR	FRB3	16302	43.2333	0.083333	-1472095	20220825040000	https://www.thenews.com.pk/print/985210-whistle-blows-in-germany-for-world-s-first-hydrogen-train-fleet
1060082230	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	0	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825040000	https://www.wgnsradio.com/article/76371/christiana-middle-launches-steam-thursdays-in-pursuit-of-state-designation
1060082231	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	5	1	5	-2.61306532663316	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220825040000	https://menafn.com/1104751976/The-Talibans-War-On-Women-And-Girls
1060082232	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-2.61306532663316	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20220825040000	https://menafn.com/1104751976/The-Talibans-War-On-Women-And-Girls
1060082233	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-1.4018691588785	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825040000	https://www.dispatch.com/story/news/education/2022/08/24/some-columbus-students-have-hard-time-finding-food-on-first-day-of-school/65417146007/
