1060103724	20120827	201208	2012	2012.6493	CHN	CHINA	CHN								KOR	SOUTH KOREAN	KOR								0	043	043	04	1	2.8	1	1	1	0.76219512195122	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103725	20120827	201208	2012	2012.6493	CHN	CHINA	CHN								KOR	SOUTH KOREAN	KOR								0	043	043	04	1	2.8	1	1	1	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103726	20120827	201208	2012	2012.6493	CHN	CHINA	CHN								KORGOV	SOUTH KOREAN	KOR					GOV			0	043	043	04	1	2.8	3	1	3	0.76219512195122	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103727	20120827	201208	2012	2012.6493	CHN	CHINA	CHN								KORGOV	SOUTH KOREA	KOR					GOV			0	043	043	04	1	2.8	1	1	1	0.76219512195122	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103728	20120827	201208	2012	2012.6493	CHN	CHINA	CHN								KORGOV	SOUTH KOREA	KOR					GOV			0	043	043	04	1	2.8	1	1	1	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103729	20120827	201208	2012	2012.6493	KOR	SOUTH KOREAN	KOR								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103730	20120827	201208	2012	2012.6493	KOR	SOUTH KOREAN	KOR								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103731	20120827	201208	2012	2012.6493	KORGOV	SOUTH KOREAN	KOR					GOV			CHN	CHINA	CHN								0	042	042	04	1	1.9	3	1	3	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103732	20120827	201208	2012	2012.6493	KORGOV	SOUTH KOREA	KOR					GOV			CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103733	20120827	201208	2012	2012.6493	KORGOV	SOUTH KOREA	KOR					GOV			CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	0.76219512195122	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220825074500	http://www.koreatimes.co.kr/www/nation/2022/08/120_335021.html
1060103734	20210825	202108	2021	2021.6438											JUDJUD	HIGH COURT						JUD	JUD		0	0311	031	03	1	5.2	10	1	10	-0.97799511002445	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825074500	https://www.business-standard.com/article/companies/delhi-hc-dismisses-whatsapp-meta-appeals-against-cci-investigation-122082500454_1.html
1060103735	20210825	202108	2021	2021.6438											JUDJUD	HIGH COURT						JUD	JUD		0	100	100	10	3	-5.0	10	1	10	-0.97799511002445	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825074500	https://www.business-standard.com/article/companies/delhi-hc-dismisses-whatsapp-meta-appeals-against-cci-investigation-122082500454_1.html
1060103736	20210825	202108	2021	2021.6438											JUDJUD	HIGH COURT						JUD	JUD		0	1014	101	10	3	-5.0	10	1	10	-0.97799511002445	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825074500	https://www.business-standard.com/article/companies/delhi-hc-dismisses-whatsapp-meta-appeals-against-cci-investigation-122082500454_1.html
1060103737	20210825	202108	2021	2021.6438	ISR	ISRAELI	ISR								GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	10	1	10	-0.74906367041199	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825074500	https://www.business-standard.com/article/current-affairs/malware-found-in-5-out-of-29-phone-no-conclusive-evidence-of-pegasus-sc-122082500444_1.html
