1060163834	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA																		1	1821	182	18	4	-9.0	1	1	1	-2.13776722090261	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825154500	https://www.nytimes.com/2022/08/25/us/politics/ads-texas-orourke-abbott.html
1060163835	20210825	202108	2021	2021.6438	USAREL	UNITED STATES	USA																		1	1821	182	18	4	-9.0	1	1	1	-2.13776722090261	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825154500	https://www.nytimes.com/2022/08/25/us/politics/ads-texas-orourke-abbott.html
1060163836	20220726	202207	2022	2022.5644	AUS	AUSTRALIA	AUS								EUR	EUROPE	EUR								1	042	042	04	1	1.9	4	1	4	-5.51839464882943	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20220825154500	https://www.sbs.com.au/news/article/olivia-is-among-countless-frustrated-qantas-customers-will-the-airlines-reputation-recover/z8dvw8wx5
1060163837	20220726	202207	2022	2022.5644	COD	ZAIRE	COD																		1	070	070	07	2	7.0	10	1	10	6.89655172413793	0								0								0								20220825154500	https://www.wkyc.com/article/news/local/cleveland/woman-helps-save-cleveland-police-officer-sergeant-ray-oconnor-epipen-bee-stings/95-b77a4b04-c23d-494b-850c-e3863d2fc32e
1060163838	20220726	202207	2022	2022.5644	GBREDU	GLASGOW	GBR					EDU			EDU	SCHOOL						EDU			1	138	138	13	3	-7.0	10	1	10	-0.37174721189591	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220825154500	https://www.dailyrecord.co.uk/news/politics/glasgow-schools-close-three-days-27834017
1060163839	20220726	202207	2022	2022.5644	GBREDU	GLASGOW	GBR					EDU			EDU	SCHOOL						EDU			1	1721	172	17	4	-5.0	10	1	10	-0.37174721189591	5	Glasgow City, Glasgow City, United Kingdom	UK	UKV2	40176	55.8667	-4.25	6077673	5	Glasgow City, Glasgow City, United Kingdom	UK	UKV2	40176	55.8667	-4.25	6077673	5	Glasgow City, Glasgow City, United Kingdom	UK	UKV2	40176	55.8667	-4.25	6077673	20220825154500	https://www.dailyrecord.co.uk/news/politics/glasgow-schools-close-three-days-27834017
1060163840	20220726	202207	2022	2022.5644	GUY	GEORGETOWN	GUY								GUYGOVMED	FRANK ANTHONY	GUY					GOV	MED		1	010	010	01	1	0.0	10	1	10	-5.70469798657718	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20220825154500	https://www.jamaicaobserver.com/latest-news/guyana-to-secure-monkeypox-vaccine-by-end-of-september/
1060163841	20220818	202208	2022	2022.6247	KAZGOV	KAZAKHSTAN	KAZ					GOV			RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	040	040	04	1	1.0	10	1	10	-1.20805369127517	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Pakistan	PK	PK		30	70	PK	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163842	20220818	202208	2022	2022.6247	MNCUSAMED	GOOGLE	USA					MNC	MED		EUR	EUROPEAN	EUR								1	020	020	02	1	3.0	6	1	6	-4.76534296028881	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825154500	https://www.dailymail.co.uk/sciencetech/article-11142703/Google-roll-anti-disinformation-campaign-EU-countries.html
1060163843	20220818	202208	2022	2022.6247	MNCUSAMED	GOOGLE	USA					MNC	MED		POL	POLAND	POL								1	020	020	02	1	3.0	4	1	4	-4.76534296028881	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220825154500	https://www.dailymail.co.uk/sciencetech/article-11142703/Google-roll-anti-disinformation-campaign-EU-countries.html
1060163844	20220818	202208	2022	2022.6247	RUS	MOSCOW	RUS								BUS	INVESTOR						BUS			1	120	120	12	3	-4.0	10	1	10	-1.20805369127517	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163845	20220818	202208	2022	2022.6247	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	050	050	05	1	3.5	1	1	1	-5.59105431309904	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825154500	https://www.stripes.com/theaters/europe/2022-08-25/after-six-months-war-ukraine-growing-more-dangerous-7101298.html
1060163846	20220818	202208	2022	2022.6247	RUSGOV	VLADIMIR PUTIN	RUS					GOV			KAZGOV	KAZAKHSTAN	KAZ					GOV			1	040	040	04	1	1.0	10	1	10	-1.20805369127517	1	Pakistan	PK	PK		30	70	PK	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163847	20220818	202208	2022	2022.6247	RUSGOV	VLADIMIR PUTIN	RUS					GOV			TJK	TAJIKISTAN	TJK								1	041	041	04	1	1.0	8	1	8	-1.20805369127517	1	Pakistan	PK	PK		30	70	PK	1	Tajikistan	TI	TI		39	71	TI	1	Pakistan	PK	PK		30	70	PK	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163848	20220818	202208	2022	2022.6247	RUSGOV	VLADIMIR PUTIN	RUS					GOV			TJK	TAJIKISTAN	TJK								1	041	041	04	1	1.0	2	1	2	-1.20805369127517	1	Pakistan	PK	PK		30	70	PK	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Pakistan	PK	PK		30	70	PK	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163849	20220818	202208	2022	2022.6247	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UZB	UZBEKISTAN	UZB								1	041	041	04	1	1.0	10	1	10	-1.20805369127517	1	Pakistan	PK	PK		30	70	PK	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Pakistan	PK	PK		30	70	PK	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163850	20220818	202208	2022	2022.6247	TJK	TAJIKISTAN	TJK								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	041	041	04	1	1.0	8	1	8	-1.20805369127517	1	Tajikistan	TI	TI		39	71	TI	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163851	20220818	202208	2022	2022.6247	TJK	TAJIKISTAN	TJK								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	041	041	04	1	1.0	2	1	2	-1.20805369127517	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163852	20220818	202208	2022	2022.6247	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	050	050	05	1	3.5	1	1	1	-5.59105431309904	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825154500	https://www.stripes.com/theaters/europe/2022-08-25/after-six-months-war-ukraine-growing-more-dangerous-7101298.html
1060163853	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	-4.11960132890365	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220825154500	https://abc57.com/news/families-are-living-a-nightmare-as-they-plead-for-help-finding-missing-loved-ones
1060163854	20220818	202208	2022	2022.6247	UZB	UZBEKISTAN	UZB								RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	041	041	04	1	1.0	10	1	10	-1.20805369127517	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163855	20220818	202208	2022	2022.6247	UZB	UZBEKISTAN	UZB								SAU	SAUDI ARABIA	SAU								1	057	057	05	1	8.0	8	1	8	-1.20805369127517	4	Orenburg, Orenburgskaya Oblast', Russia	RS	RS55	25084	51.7727	55.0988	-2974927	4	Orenburg, Orenburgskaya Oblast', Russia	RS	RS55	25084	51.7727	55.0988	-2974927	4	Orenburg, Orenburgskaya Oblast', Russia	RS	RS55	25084	51.7727	55.0988	-2974927	20220825154500	https://www.energyintel.com/00000182-cbbc-d667-a1ab-ebbf17b70000
1060163856	20220825	202208	2022	2022.6438											ALB	ALBANIAN	ALB								0	014	014	01	1	0.0	3	1	3	-3.33988212180746	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20220825154500	https://www.politico.eu/article/uk-alerts-of-spike-in-arrivals-of-albanians-in-small-boats/
1060163857	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	4	1	4	-5.07518796992481	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220825154500	https://www.sbs.com.au/news/article/doctor-tells-aishwarya-aswath-inquest-he-regrets-not-further-investigating-her-condition/c0o3j3brh
1060163858	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	10	1	10	-1.53061224489796	0								4	Curragh, Cork, Ireland	EI	EI04	18290	51.7019	-9.65222	342312	4	Curragh, Cork, Ireland	EI	EI04	18290	51.7019	-9.65222	342312	20220825154500	https://www.racingtv.com/news/glory-daze-sold-to-continue-his-career-in-australia
1060163859	20220825	202208	2022	2022.6438											AUS	MURRAY	AUS								1	173	173	17	4	-5.0	10	1	10	-16.260162601626	0								0								0								20220825154500	https://www.ksro.com/2022/08/25/sentencing-delayed-for-former-ukiah-police-sergeant/
1060163860	20220825	202208	2022	2022.6438											AUT	AUSTRIA	AUT								0	036	036	03	1	4.0	2	1	2	0.5	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220825154500	https://www.planetf1.com/news/john-watson-doubts-daniel-ricciardo-wants-return-alpine/
1060163861	20220825	202208	2022	2022.6438											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	2	1	2	0.5	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220825154500	https://www.planetf1.com/news/john-watson-doubts-daniel-ricciardo-wants-return-alpine/
1060163862	20220825	202208	2022	2022.6438											AUT	AUSTRIA	AUT								0	057	057	05	1	8.0	4	1	4	0.5	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220825154500	https://www.planetf1.com/news/john-watson-doubts-daniel-ricciardo-wants-return-alpine/
1060163863	20220825	202208	2022	2022.6438											BGD	DHAKA	BGD								1	0841	084	08	2	7.0	2	1	2	-4.32098765432099	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825154500	https://www.bssnews.net/news/78929
1060163864	20220825	202208	2022	2022.6438											BGR	SOFIA	BGR								1	036	036	03	1	4.0	3	1	3	-0.36429872495446	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220825154500	https://www.kuwaittimes.com/british-belgian-teen-becomes-youngest-round-the-world-solo-flier/
1060163865	20220825	202208	2022	2022.6438											BUS	BOSS						BUS			0	010	010	01	1	0.0	3	1	3	0.5	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220825154500	https://www.planetf1.com/news/john-watson-doubts-daniel-ricciardo-wants-return-alpine/
1060163866	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	5	1	5	2.97339593114241	0								3	Mccormick Place, Illinois, United States	US	USIL		41.8528	-87.6117	422962	3	Mccormick Place, Illinois, United States	US	USIL		41.8528	-87.6117	422962	20220825154500	https://wingsenvironmental.com/rrd-expands-linerless-label-capacity-to-meet-demand-with-a-more-sustainable-alternative/
1060163867	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	1	1	1	1.02040816326531	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825154500	https://apnews.com/press-release/business-wire/technology-colorado-denver-whole-foods-market-inc-7b429d00a0b54c10b97ec41cb5a434fe
1060163868	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	4	1	4	1.02040816326531	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825154500	https://apnews.com/press-release/business-wire/technology-colorado-denver-whole-foods-market-inc-7b429d00a0b54c10b97ec41cb5a434fe
1060163869	20220825	202208	2022	2022.6438											BUS	BOSS						BUS			0	042	042	04	1	1.9	3	1	3	0.5	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220825154500	https://www.planetf1.com/news/john-watson-doubts-daniel-ricciardo-wants-return-alpine/
1060163870	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	-3.63321799307958	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220825154500	https://www.dailyrecord.co.uk/news/scottish-news/minutes-silence-held-skye-shooting-27832036
1060163871	20220825	202208	2022	2022.6438											BUS	LANDLORD						BUS			0	050	050	05	1	3.5	20	1	10	0.80240722166499	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825154500	https://foreignaffairs.co.nz/2022/08/25/mil-osi-global-cost-of-living-crisis-what-are-your-rights-if-your-landlord-wants-to-increase-your-rent/
1060163872	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	192	192	19	4	-9.5	10	1	10	0	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825154500	https://theweek.com/briefing/business-briefing/1016162/the-daily-business-briefing-august-25-2022
1060163873	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	100	100	10	3	-5.0	3	1	3	-0.30395136778115	0								4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	20220825154500	https://www.cbc.ca/news/canada/edmonton/fort-mcmurray-apprenticeship-program-35-per-cent-tradespeople-1.6561532
1060163874	20220825	202208	2022	2022.6438											CHN	NANJING	CHN								1	046	046	04	1	7.0	20	2	20	7.14386959603118	0								4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	20220825154500	https://foreignaffairs.co.nz/2022/08/26/mil-osi-china-chinese-premier-stresses-importance-of-agricultural-science-technology/
1060163875	20220825	202208	2022	2022.6438											CHN	CHINESE	CHN								1	192	192	19	4	-9.5	2	1	2	5.91016548463357	0								4	Tianhe, Henan, China	CH	CH09	13115	33.4828	113.206	10547001	4	Tianhe, Henan, China	CH	CH09	13115	33.4828	113.206	10547001	20220825154500	https://english.news.cn/20220825/59b068e48a024fc297ff6e4f906980be/c.html
1060163876	20220825	202208	2022	2022.6438											CHNCOP	CHINESE	CHN					COP			1	042	042	04	1	1.9	6	1	6	0.6993006993007	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825154500	https://english.news.cn/20220825/c8b1f8f8272d4ded8a81fe5bba3faee4/c.html
1060163877	20220825	202208	2022	2022.6438											COP	DETECTIVE						COP			0	042	042	04	1	1.9	5	1	5	-7.80821917808222	0								3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	20220825154500	https://www.tampafp.com/man-on-honeymoon-among-176-men-arrested-in-florida-prostitution-sex-crime-sting/
1060163878	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	1.32924335378323	0								3	Farmington, Missouri, United States	US	USMO	MO187	37.7809	-90.4218	756036	3	Farmington, Missouri, United States	US	USMO	MO187	37.7809	-90.4218	756036	20220825154500	https://www.prnewswire.com:443/news-releases/akc-reunite-reaches-2-million-in-grants-for-adopt-a-k-9-cop-program-301612500.html
1060163879	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	046	046	04	1	7.0	2	1	2	-3.34051724137931	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20220825154500	https://www.mirror.co.uk/news/uk-news/owami-davies-ex-top-cop-27831541
1060163880	20220825	202208	2022	2022.6438											COP	DETECTIVE						COP			0	046	046	04	1	7.0	2	1	2	-7.80821917808222	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20220825154500	https://www.tampafp.com/man-on-honeymoon-among-176-men-arrested-in-florida-prostitution-sex-crime-sting/
1060163881	20220825	202208	2022	2022.6438											COP	DETECTIVE						COP			0	046	046	04	1	7.0	8	1	8	-7.80821917808222	0								3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	20220825154500	https://www.tampafp.com/man-on-honeymoon-among-176-men-arrested-in-florida-prostitution-sex-crime-sting/
1060163882	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	080	080	08	2	5.0	3	1	3	-7.5098814229249	0								3	Rio Arriba County, New Mexico, United States	US	USNM		36.5333	-106.701	1702368	3	Rio Arriba County, New Mexico, United States	US	USNM		36.5333	-106.701	1702368	20220825154500	https://www.taosnews.com/news/state-police-man-turns-himself-in-after-alcalde-shooting/article_95ef033c-6c32-5be8-95ae-658c35247eb9.html
1060163883	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	112	112	11	3	-2.0	3	1	3	-7.5098814229249	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220825154500	https://www.taosnews.com/news/state-police-man-turns-himself-in-after-alcalde-shooting/article_95ef033c-6c32-5be8-95ae-658c35247eb9.html
1060163884	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	193	193	19	4	-10.0	3	1	3	-7.5098814229249	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220825154500	https://www.taosnews.com/news/state-police-man-turns-himself-in-after-alcalde-shooting/article_95ef033c-6c32-5be8-95ae-658c35247eb9.html
1060163885	20220825	202208	2022	2022.6438											CRM	PERPETRATOR						CRM			0	036	036	03	1	4.0	3	1	3	-6.98602794411178	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825154500	https://www.dabangasudan.org/en/all-news/article/icc-prosecutor-requests-access-to-ousted-sudan-dictator-al-bashir
1060163886	20220825	202208	2022	2022.6438											CRM	MAFIA						CRM			0	043	043	04	1	2.8	8	1	8	0.5	0								4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	4	Rajghat, Uttar Pradesh, India	IN	IN36	17922	24.8366	78.4326	10449211	20220825154500	https://scroll.in/latest/1031287/bjp-offered-rs-20-crore-each-to-40-aap-mlas-to-switch-sides-alleges-arvind-kejriwal
1060163887	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	10	1	10	2.39726027397261	0								3	Rittenhouse Square, Pennsylvania, United States	US	USPA		39.9493	-75.1724	1185119	3	Rittenhouse Square, Pennsylvania, United States	US	USPA		39.9493	-75.1724	1185119	20220825154500	https://www.phillymag.com/property/2022/08/25/parc-rittenhouse-new-construction-condo-for-sale/
1060163888	20220825	202208	2022	2022.6438											CVL	MIGRANT WORKER						CVL			0	051	051	05	1	3.4	5	1	5	0.19193857965451	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825154500	https://english.news.cn/20220825/7aefcf5c85ba499db66c17e83118ac31/c.html
1060163889	20220825	202208	2022	2022.6438											CVL	ETHNIC MINORITY						CVL			0	110	110	11	3	-2.0	10	1	10	-2.60972716488731	0								4	Ukhiya, Chittagong, Bangladesh	BG	BG84	5772	21.2445	92.1396	-2737007	4	Ukhiya, Chittagong, Bangladesh	BG	BG84	5772	21.2445	92.1396	-2737007	20220825154500	https://www.thaipbsworld.com/rohingya-mark-5th-anniversary-of-exodus-to-bangladesh/
1060163890	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	10	1	10	-0.12853470437018	0								5	Dagestan, Dagestan, Russia	RS	RS17	25069	43	47	-2900223	5	Dagestan, Dagestan, Russia	RS	RS17	25069	43	47	-2900223	20220825154500	https://www.bignewsnetwork.com/news/272666539/when--how-islam-came-to-russia
1060163891	20220825	202208	2022	2022.6438											DEU	FRANKFORT	DEU								0	043	043	04	1	2.8	10	1	10	1.92660550458715	0								3	Eagle Run, Ohio, United States	US	USOH		39.7351	-83.0171	1067174	3	Eagle Run, Ohio, United States	US	USOH		39.7351	-83.0171	1067174	20220825154500	https://lavendermagazine.com/our-scene/come-find-bourbon/
1060163892	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	013	013	01	1	0.4	6	1	6	2.15827338129497	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825154500	https://www.autoexpress.co.uk/news/358679/halfords-teams-andy-palmer-get-young-people-car-industry
