1060087027	20210825	202108	2021	2021.6438	IND	DHANBAD	IND								JUD	JUDGE						JUD			1	190	190	19	4	-10.0	4	1	4	-3.80047505938243	4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	20220825050000	https://timesofindia.indiatimes.com/india/petition-in-supreme-court-on-threat-to-cbi-judge-hearing-mondal-case/articleshow/93767206.cms
1060087028	20210825	202108	2021	2021.6438	INDJUD	DHANBAD	IND					JUD													1	190	190	19	4	-10.0	2	1	2	-3.80047505938243	4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	0								4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	20220825050000	https://timesofindia.indiatimes.com/india/petition-in-supreme-court-on-threat-to-cbi-judge-hearing-mondal-case/articleshow/93767206.cms
1060087029	20210825	202108	2021	2021.6438	JUD	JUDGE						JUD													1	190	190	19	4	-10.0	4	1	4	-3.80047505938243	4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	0								4	Dhanbad, Jharkhand, India	IN	IN38	70141	23.8	86.45	-2094548	20220825050000	https://timesofindia.indiatimes.com/india/petition-in-supreme-court-on-threat-to-cbi-judge-hearing-mondal-case/articleshow/93767206.cms
1060087030	20220726	202207	2022	2022.5644	IRNGOV	IRAN	IRN					GOV													1	120	120	12	3	-4.0	1	1	1	-7.88177339901477	1	Ukraine	UP	UP		49	32	UP	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825050000	https://pakobserver.net/iran-tests-drones-amid-us-concern-of-possible-supply-to-russia/
1060087031	20220726	202207	2022	2022.5644	IRNGOV	IRAN	IRN					GOV			UKR	UKRAINIAN	UKR								1	120	120	12	3	-4.0	6	1	6	-7.88177339901477	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825050000	https://pakobserver.net/iran-tests-drones-amid-us-concern-of-possible-supply-to-russia/
1060087032	20220726	202207	2022	2022.5644	IRNGOV	IRAN	IRN					GOV			UKR	UKRAINE	UKR								1	120	120	12	3	-4.0	1	1	1	-7.88177339901477	1	Ukraine	UP	UP		49	32	UP	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825050000	https://pakobserver.net/iran-tests-drones-amid-us-concern-of-possible-supply-to-russia/
1060087033	20220818	202208	2022	2022.6247	IRN	IRAN	IRN																		1	020	020	02	1	3.0	2	1	2	-3.42857142857143	1	United Kingdom	UK	UK		54	-4	UK	0								1	Germany	GM	GM		51.5	10.5	GM	20220825050000	https://www.bssnews.net/news/78791
1060087034	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	2	1	2	-5.38033395176253	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825050000	https://www.oxfordmail.co.uk/news/20743868.campaigner-cleared-criminal-damage-oxford-covid-19-recovery-trials-base/
1060087035	20220824	202208	2022	2022.6411	JUD	MAGISTRATE						JUD			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	8	1	8	-5.38033395176253	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20220825050000	https://www.oxfordmail.co.uk/news/20743868.campaigner-cleared-criminal-damage-oxford-covid-19-recovery-trials-base/
1060087036	20220824	202208	2022	2022.6411	PTY	DEMOCRATIC PARTY																			1	013	013	01	1	0.4	3	1	3	1.37299771167048	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220825050000	https://www.thisdaylive.com/index.php/2022/08/25/ayu-pdpll-win-25-states-majority-in-national-assembly-seats-despite-crisis/
1060087037	20220824	202208	2022	2022.6411	PTY	DEMOCRATIC PARTY									NGA	NIGERIA	NGA								1	013	013	01	1	0.4	2	1	2	1.37299771167048	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20220825050000	https://www.thisdaylive.com/index.php/2022/08/25/ayu-pdpll-win-25-states-majority-in-national-assembly-seats-despite-crisis/
1060087038	20220825	202208	2022	2022.6438											AUS	SOUTH AUSTRALIA	AUS								1	046	046	04	1	7.0	10	1	10	1.5625	0								4	Mount Craig, South Australia, Australia	AS	AS05	5271	-31.8831	138.646	-1567899	4	Mount Craig, South Australia, Australia	AS	AS05	5271	-31.8831	138.646	-1567899	20220825050000	https://www.proactiveinvestors.com.au/companies/news/990959/taruga-minerals-secures-new-project-acquisition-in-south-australia-990959.html
1060087039	20220825	202208	2022	2022.6438											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-10.3448275862069	0								4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825050000	https://www.9news.com.au/national/queensland-woman-charged-with-murder-over-death-of-queenslander-thor-morgan/985c4eb8-c910-41e4-bab8-24566746c491
1060087040	20220825	202208	2022	2022.6438											AUSBUS	SYDNEY	AUS					BUS			1	042	042	04	1	1.9	3	1	3	3.47826086956522	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825050000	https://neoskosmos.com/en/2022/08/25/news/ambassador-sinodinos-ao-to-provide-insights-in-online-briefing/
