1060079730	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	0.81466395112016	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825033000	https://www.bryantimes.com/news/local/stack-marijuana-can-be-dangerous/article_99e7a6e1-4285-5f57-9bf2-5d27293c0837.html
1060079731	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	-2.54706533776301	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220825033000	http://tnlivenews.in/church-and-unicef-helping-refugee-children-from-south-sudan-church-news/
1060079732	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	043	043	04	1	2.8	6	1	6	6.57276995305164	0								5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	20220825033000	https://www.nzdoctor.co.nz/article/undoctored/tertiary-health-students-spread-word-about-rural-health-careers
1060079733	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	2.14932126696833	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825033000	https://www.gpb.org/news/2022/08/24/sandra-deal-was-tireless-champion-for-literacy-colleague-says
1060079734	20220825	202208	2022	2022.6438											ELI	FIRST LADY						ELI			1	046	046	04	1	7.0	6	1	6	2.14932126696833	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825033000	https://www.gpb.org/news/2022/08/24/sandra-deal-was-tireless-champion-for-literacy-colleague-says
1060079735	20220825	202208	2022	2022.6438											GHA	GHANA	GHA								1	020	020	02	1	3.0	4	1	4	1.45985401459854	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825033000	https://www.dailymail.co.uk/tvshowbiz/article-11143953/Mikaela-Testa-shocked-fan-sent-lifelike-mould-private-parts.html
1060079736	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	030	030	03	1	4.0	2	1	2	1.44927536231884	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Sussex, Virginia, United States	US	USVA	VA710	36.9171	-76.286	1497172	20220825033000	https://www.foxla.com/news/prince-harry-meghan-markle-adopt-mom-of-abused-beagles
1060079737	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			1	030	030	03	1	4.0	3	1	3	1.44927536231884	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825033000	https://www.foxla.com/news/prince-harry-meghan-markle-adopt-mom-of-abused-beagles
1060079738	20220825	202208	2022	2022.6438											GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	10	1	10	3.07328605200945	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220825033000	https://www.djournal.com/news/local/gov-reeves-visits-lee-county-discusses-economic-development/article_efe2032f-5766-5906-9ea2-788499d2a9b5.html
1060079739	20220825	202208	2022	2022.6438											GOV	KINGDOM						GOV			0	080	080	08	2	5.0	10	1	10	-1.47510755992625	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825033000	https://www.cairnspost.com.au/entertainment/television/the-lord-of-the-rings-the-rings-of-power-trailer-explained/news-story/17c0eb6f64634b53d7f9b8c5af97b1b0?nk=4af102d18eb319bae3f2b02d128a9c77-1661397442
1060079740	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	1	1	1	-0.52910052910053	0								4	False Creek, British Columbia, Canada	CA	CA02	12552	49.2667	-123.1	-564463	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220825033000	https://www.timescolonist.com/local-news/private-medical-services-getting-bc-government-cash-despite-extra-billing-allegations-report-5737153
1060079741	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	7	1	7	-0.52910052910053	0								4	Cambie, British Columbia, Canada	CA	CA02	154724	53.8	-126.25	-570671	4	Cambie, British Columbia, Canada	CA	CA02	154724	53.8	-126.25	-570671	20220825033000	https://www.timescolonist.com/local-news/private-medical-services-getting-bc-government-cash-despite-extra-billing-allegations-report-5737153
1060079742	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	100	100	10	3	-5.0	10	1	10	-8.359133126935	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825033000	https://therightscoop.com/breaking-federal-judge-blocks-idahos-abortion-ban/
1060079743	20220825	202208	2022	2022.6438											IND	DELHI	IND								0	042	042	04	1	1.9	6	1	6	-1.25962211336599	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825033000	https://thewire.in/politics/aap-bjp-tussle-political-challenge-modi-kejriwal
1060079744	20220825	202208	2022	2022.6438											IND	BHARAT	IND								1	057	057	05	1	8.0	6	1	6	3.41614906832298	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220825033000	https://www.fortuneindia.com/investing/sensex-nifty-to-open-higher-on-fo-expiry-day-airtel-tcs-wipro-nhpc-ongc-shares-eyed/109414
1060079745	20220825	202208	2022	2022.6438											JAM	JAMAICAN	JAM								1	036	036	03	1	4.0	6	1	6	-1.18764845605701	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220825033000	https://www.localmemphis.com/article/news/politics/shelby-county-clerk-wanda-halbert-special-meeting-memphis/522-7e4c33ac-f4c6-492c-a5ef-39320a465d0f
1060079746	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			1	040	040	04	1	1.0	6	1	6	-1.08108108108108	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825033000	https://uspolitics.einnews.com/pr_news/587528965/democratic-candidate-for-u-s-house-of-rep-to-discuss-abortion-in-lubbock-tx
1060079747	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	046	046	04	1	7.0	2	1	2	2.68817204301075	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825033000	https://www.dailymail.co.uk/tvshowbiz/article-11143835/Sofia-Vergara-looks-stunning-strolling-Pasadena-set-Americas-Got-Talent.html
1060079748	20220825	202208	2022	2022.6438											LAB	WORKER						LAB			1	036	036	03	1	4.0	10	1	10	0.20576131687243	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825033000	https://www.bryantimes.com/news/local/commissioners-ok-funding-package-for-pioneer-meat-market/article_c1a8adfd-30d4-58c8-845d-b966968ec6a6.html
1060079749	20220825	202208	2022	2022.6438											MIL	ARMY						MIL			0	112	112	11	3	-2.0	10	1	10	-9.25925925925924	0								4	Naushera, Punjab, Pakistan	PK	PK04	23656	33.2164	72.2424	-2770399	4	Naushera, Punjab, Pakistan	PK	PK04	23656	33.2164	72.2424	-2770399	20220825033000	http://www.uniindia.com/~/bsf-army-foil-infiltration-bids-in-samba-jammu/States/news/2808526.html
1060079750	20220825	202208	2022	2022.6438											MNCUSAMED	GOOGLE	USA					MNC	MED		0	020	020	02	1	3.0	10	1	10	3.99429386590585	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20220825033000	https://www.marketing-interactive.com/google-cloud-eyes-new-region-in-malaysia-as-demand-grows
1060079751	20220825	202208	2022	2022.6438											MYS	MALAYSIA	MYS								1	0874	087	08	2	10.0	8	1	8	2.3049645390071	0								4	Bukit, Sabah, Malaysia	MY	MY16	18585	4.39829	118.181	10549823	4	Bukit, Sabah, Malaysia	MY	MY16	18585	4.39829	118.181	10549823	20220825033000	https://www.thestar.com.my/lifestyle/people/2022/08/25/malaysian-tailor-stitches-merdeka-outfits-inspired-by-epic-039mat-kilau039-movie
1060079752	20220825	202208	2022	2022.6438											NZL	NEW ZEALAND	NZL								0	051	051	05	1	3.4	4	1	4	0.48780487804878	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220825033000	https://www.stuff.co.nz/bay-of-plenty/300667838/whakatne-mayoral-hopeful-agendas-are-pushed-by-satans-helpers
1060079753	20220825	202208	2022	2022.6438											NZL	NEW ZEALAND	NZL								0	110	110	11	3	-2.0	2	1	2	0.48780487804878	0								4	Whare, New Zealand (general), New Zealand	NZ	NZ00	22391	-42.35	173.183	-1518237	4	Whare, New Zealand (general), New Zealand	NZ	NZ00	22391	-42.35	173.183	-1518237	20220825033000	https://www.stuff.co.nz/bay-of-plenty/300667838/whakatne-mayoral-hopeful-agendas-are-pushed-by-satans-helpers
1060079754	20220825	202208	2022	2022.6438											OPP	OPPOSITION LEADER						OPP			1	051	051	05	1	3.4	6	1	6	-6.47482014388489	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220825033000	https://www.thenews.com.pk/print/985168-haleem-adil-being-targeted-for-political-revenge-says-mpa-shahzad-qureshi
1060079755	20220825	202208	2022	2022.6438											OPP	ACTIVIST						OPP			1	081	081	08	2	5.0	10	1	10	-9.40438871473351	0								4	Kollam, Kerala, India	IN	IN13	17703	11.45	75.6833	-2101296	4	Kollam, Kerala, India	IN	IN13	17703	11.45	75.6833	-2101296	20220825033000	https://thewire.in/law/civic-chandran-bail-order-stayed
1060079756	20220825	202208	2022	2022.6438											PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	1	1	1	-4.57256461232605	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220825033000	https://www.pressenza.com/2022/08/philippine-toxic-trackers-go-store-hopping-to-stop-sale-of-mercury-cosmetics/
1060079757	20220825	202208	2022	2022.6438											REB	FREEDOM FIGHTER						REB			0	113	113	11	3	-2.0	5	1	5	-4.03225806451613	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825033000	https://www.indiagazette.com/news/272665346/shivsena-mp-shewale-urges-mos-home-ajay-kumar-to-take-action-over-actor-mona-ambegaonkar-tweet-on-savarkar
1060079758	20220825	202208	2022	2022.6438											REF	REFUGEE						REF			1	042	042	04	1	1.9	10	1	10	-1.08695652173913	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825033000	https://foreignaffairs.co.nz/2022/08/25/mil-osi-united-kingdom-rohingya-crisis-five-years-on-joint-statement-by-embassies-and-high-commissions-in-dhaka/
1060079759	20220825	202208	2022	2022.6438											SAU	JEDDAH	SAU								1	042	042	04	1	1.9	3	1	3	7.41626794258373	0								4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20220825033000	https://www.arabnews.com/node/2149691/corporate-news
1060079760	20220825	202208	2022	2022.6438											THA	THAILAND	THA								1	0312	031	03	1	5.2	14	1	14	3.84615384615385	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20220825033000	https://www.insidethegames.biz/articles/1127306/bhutan-noc-training-camp
1060079761	20220825	202208	2022	2022.6438											TWN	TAIWAN	TWN								0	080	080	08	2	5.0	2	1	2	-4.65425531914894	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220825033000	https://www.rfi.fr/en/international-news/20220825-not-ready-taiwan-reservists-stoic-but-unprepared-for-china-threat
1060079762	20220825	202208	2022	2022.6438											UGA	UGANDA	UGA								0	030	030	03	1	4.0	1	1	1	-6.89149560117302	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20220825033000	https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(22)00452-2/fulltext
1060079763	20220825	202208	2022	2022.6438											UKR	UKRAINIAN	UKR								0	052	052	05	1	3.5	10	1	10	2.44444444444444	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825033000	https://www.stuff.co.nz/manawatu-standard/news/300670439/ukrainian-independence-day-is-important-now-more-than-ever
1060079764	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-1.18764845605701	0								3	Shelby County, Tennessee, United States	US	USTN		35.2001	-89.8668	1639790	3	Shelby County, Tennessee, United States	US	USTN		35.2001	-89.8668	1639790	20220825033000	https://www.localmemphis.com/article/news/politics/shelby-county-clerk-wanda-halbert-special-meeting-memphis/522-7e4c33ac-f4c6-492c-a5ef-39320a465d0f
