1060078667	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	8	1	8	-3.90143737166324	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825031500	https://punchng.com/oro-worshippers-church-members-clash-lagos-tailor-dies/
1060078668	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	042	042	04	1	1.9	1	1	1	-5.49450549450549	0								4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Kepong, Malaysia (general), Malaysia	MY	MY00	18585	3.21667	101.633	-2377340	20220825031500	https://www.thestar.com.my/news/nation/2022/08/25/cops-seize-rm700000-worth-of-drugs-after-kepong-arrest
1060078669	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	051	051	05	1	3.4	10	1	10	-6.98412698412698	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825031500	https://www.aceshowbiz.com/news/view/00191032.html
1060078670	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-3.90143737166324	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825031500	https://punchng.com/oro-worshippers-church-members-clash-lagos-tailor-dies/
1060078671	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	036	036	03	1	4.0	8	1	8	0.88945362134689	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825031500	https://triblive.com/local/westmoreland/federal-student-loan-forgiveness-is-welcomed-locally-but-overdue-for-some/
1060078672	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	2.92887029288703	0								3	Alpine County, California, United States	US	USCA		38.5999	-119.801	1675840	3	Alpine County, California, United States	US	USCA		38.5999	-119.801	1675840	20220825031500	https://www.capradio.org/articles/2022/08/24/sacramento-agency-gets-27-million-to-support-broadband-in-rural-california-counties/
1060078673	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			0	100	100	10	3	-5.0	6	1	6	-2.17983651226158	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825031500	https://www.latimes.com/nation/la-na-scalia-race-20151210-story.html
1060078674	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	014	014	01	1	0.0	10	1	10	3.06122448979592	0								0								0								20220825031500	https://www.aceshowbiz.com/news/view/00191002.html
1060078675	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	10	1	10	-6.98412698412698	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825031500	https://www.aceshowbiz.com/news/view/00191032.html
1060078676	20220825	202208	2022	2022.6438											ELI	ACTOR						ELI			1	1821	182	18	4	-9.0	10	1	10	-6.98412698412698	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825031500	https://www.aceshowbiz.com/news/view/00191032.html
1060078677	20220825	202208	2022	2022.6438											ESP	BARCELONA	ESP								1	090	090	09	2	-2.0	10	1	10	2.9045643153527	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220825031500	https://www.dailymail.co.uk/sport/football/article-11143627/Manchester-City-boss-Pep-Guardiola-opens-door-Bernardo-Silva-join-Barcelona.html
1060078678	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	2.23277909738717	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825031500	https://www.gov.uk/government/publications/uk-andean-countries-committee-documents/21-april-2022-joint-minutes-of-the-first-uk-andean-countries-government-procurement-sub-committee
1060078679	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	2.23277909738717	0								1	Peru	PE	PE		-10	-76	PE	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825031500	https://www.gov.uk/government/publications/uk-andean-countries-committee-documents/21-april-2022-joint-minutes-of-the-first-uk-andean-countries-government-procurement-sub-committee
1060078680	20220825	202208	2022	2022.6438											GIN	GUINEA	GIN								1	060	060	06	2	6.0	10	1	10	-1.3953488372093	0								0								0								20220825031500	https://www.farmersjournal.ie/prices-down-at-local-ewe-lamb-sales-717927
1060078681	20220825	202208	2022	2022.6438											GOV	KING						GOV			1	020	020	02	1	3.0	6	1	6	-1.80360721442886	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220825031500	https://www.therakyatpost.com/news/2022/08/25/bossku-supporters-want-king-to-grant-najib-royal-pardon-but-theres-also-petition-against-it/
1060078682	20220825	202208	2022	2022.6438											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	1	6	-2.20797720797721	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825031500	https://www.fairfieldsuntimes.com/news/state/inspector-general-zinke-misled-federal-investigators/article_9d503512-c6cd-5a93-80a2-878fd2fadd02.html
1060078683	20220825	202208	2022	2022.6438											HLH	NANNY						HLH			1	042	042	04	1	1.9	6	1	6	-3.38028169014085	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220825031500	https://www.nowtolove.com.au/celebrity/celeb-news/karl-stefanovic-mocks-meghan-markle-nursery-fire-74503
1060078684	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	20	1	10	-3.90143737166324	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825031500	https://punchng.com/oro-worshippers-church-members-clash-lagos-tailor-dies/
1060078685	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	042	042	04	1	1.9	10	1	10	-5.52359033371692	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825031500	http://www.msn.com/en-us/news/politics/biden-wins-emergency-abortion-access-ruling-in-idaho/ar-AA113Wpa
1060078686	20220825	202208	2022	2022.6438											IRL	CORK	IRL								1	042	042	04	1	1.9	10	1	10	1.6260162601626	0								0								0								20220825031500	https://www.farmersjournal.ie/11ac-non-residential-land-in-east-cork-717707
1060078687	20220825	202208	2022	2022.6438											IRL	IRELAND	IRL								1	043	043	04	1	2.8	2	1	2	2.86195286195286	0								4	Tullamore, Offaly, Ireland	EI	EI23	18302	53.2739	-7.48889	-1506052	4	Tullamore, Offaly, Ireland	EI	EI23	18302	53.2739	-7.48889	-1506052	20220825031500	https://www.farmersjournal.ie/nutrition-forget-it-when-you-re-out-you-re-out-717781
1060078688	20220825	202208	2022	2022.6438											ISR	ISRAEL	ISR								1	016	016	01	1	-2.0	2	1	2	-5.88235294117647	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825031500	http://www.msn.com/en-us/news/world/palestinian-ngo-shuttered-by-israel-says-it-has-resumed-work/ar-AA114pK7
1060078689	20220825	202208	2022	2022.6438											JUD	PROSECUTOR						JUD			0	040	040	04	1	1.0	6	1	6	0.89224433768017	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220825031500	https://www.cbsnews.com/news/president-executive-privilege-national-archives-records/
1060078690	20220825	202208	2022	2022.6438											JUD	PROSECUTOR						JUD			0	040	040	04	1	1.0	4	1	4	0.89224433768017	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825031500	https://www.cbsnews.com/news/president-executive-privilege-national-archives-records/
1060078691	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	173	173	17	4	-5.0	10	1	10	-4.84522207267833	0								3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	20220825031500	https://www.fox5atlanta.com/news/ga-supreme-court-says-no-again-to-suspension-of-douglas-county-judge
1060078692	20220825	202208	2022	2022.6438											KOR	GYEONGGI	KOR								1	190	190	19	4	-10.0	3	1	3	-0.917431192660549	0								5	Gyeonggi, Kyonggi-do, South Korea	KS	KS13	24980	37.6	127.25	-710790	4	Paju, Kyonggi-do, South Korea	KS	KS13	24980	37.7611	126.775	-711507	20220825031500	http://www.koreatimes.co.kr/www/tech/2022/08/419_334990.html
1060078693	20220825	202208	2022	2022.6438											KOR	SOUTH KOREA	KOR								1	190	190	19	4	-10.0	6	1	6	-0.917431192660549	0								4	Paju, Kyonggi-do, South Korea	KS	KS13	24980	37.7611	126.775	-711507	4	Paju, Kyonggi-do, South Korea	KS	KS13	24980	37.7611	126.775	-711507	20220825031500	http://www.koreatimes.co.kr/www/tech/2022/08/419_334990.html
1060078694	20220825	202208	2022	2022.6438											KOR	GYEONGGI	KOR								1	190	190	19	4	-10.0	9	1	9	-0.917431192660549	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825031500	http://www.koreatimes.co.kr/www/tech/2022/08/419_334990.html
