1060122101	20210825	202108	2021	2021.6438	UKR	UKRAINIAN	UKR								UKRGOV	UKRAINE	UKR					GOV			1	026	026	02	1	4.0	2	1	2	2	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825103000	https://interfax.com/newsroom/top-stories/82529/
1060122102	20210825	202108	2021	2021.6438	UKR	UKRAINIAN	UKR								UKRGOV	UKRAINE	UKR					GOV			1	040	040	04	1	1.0	2	1	2	2	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825103000	https://interfax.com/newsroom/top-stories/82529/
1060122103	20210825	202108	2021	2021.6438	UKRGOV	UKRAINIAN	UKR					GOV			UKR	KYIV	UKR								1	026	026	02	1	4.0	6	1	6	2	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825103000	https://interfax.com/newsroom/top-stories/82529/
1060122104	20210825	202108	2021	2021.6438	UKRGOV	UKRAINE	UKR					GOV			UKR	UKRAINIAN	UKR								1	040	040	04	1	1.0	2	1	2	2	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220825103000	https://interfax.com/newsroom/top-stories/82529/
1060122105	20220726	202207	2022	2022.5644	MED	NEWSPAPER						MED			TWN	TAIWAN	TWN								1	042	042	04	1	1.9	5	1	5	-1.00840336134453	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825103000	https://www.newsweek.com/secretary-mike-pompeo-taiwan-visit-donald-trump-presidential-election-2024-1736765
1060122106	20220726	202207	2022	2022.5644	RUS	RUSSIAN	RUS								KAZ	KAZAKHSTAN	KAZ								0	125	125	12	3	-5.0	3	1	3	-0.36231884057971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220825103000	https://www.europeantimes.news/2022/08/the-russian-patriarch-refused-to-meet-the-pope-in-kazakhstan/
1060122107	20220726	202207	2022	2022.5644	TWN	TAIWAN	TWN								MED	NEWSPAPER						MED			1	043	043	04	1	2.8	5	1	5	-1.00840336134453	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220825103000	https://www.newsweek.com/secretary-mike-pompeo-taiwan-visit-donald-trump-presidential-election-2024-1736765
1060122108	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS			COL	COLOMBIA	COL								0	042	042	04	1	1.9	3	1	3	-0.76335877862595	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	20220825103000	http://www.msn.com/en-us/travel/news/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade/ar-AA1151ov
1060122109	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS			COL	COLOMBIA	COL								0	042	042	04	1	1.9	1	1	1	-0.76335877862595	1	Venezuela	VE	VE		8	-66	VE	4	Tachira, Departamento de Norte de Santander, Colombia	CO	CO21	14158	8.10566	-72.7919	29553	1	Venezuela	VE	VE		8	-66	VE	20220825103000	http://www.msn.com/en-us/travel/news/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade/ar-AA1151ov
1060122110	20220818	202208	2022	2022.6247	BUS	BUSINESS						BUS			VEN	VENEZUELA	VEN								0	042	042	04	1	1.9	1	1	1	-0.76335877862595	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	1	Venezuela	VE	VE		8	-66	VE	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	20220825103000	http://www.msn.com/en-us/travel/news/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade/ar-AA1151ov
1060122111	20220818	202208	2022	2022.6247	COL	COLOMBIA	COL								BUS	BUSINESS						BUS			0	043	043	04	1	2.8	3	1	3	-0.76335877862595	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	20220825103000	http://www.msn.com/en-us/travel/news/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade/ar-AA1151ov
1060122112	20220818	202208	2022	2022.6247	COL	COLOMBIA	COL								BUS	BUSINESS						BUS			0	043	043	04	1	2.8	1	1	1	-0.76335877862595	4	Tachira, Departamento de Norte de Santander, Colombia	CO	CO21	14158	8.10566	-72.7919	29553	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20220825103000	http://www.msn.com/en-us/travel/news/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade/ar-AA1151ov
1060122113	20220818	202208	2022	2022.6247	EDU	COLLEGE						EDU													1	020	020	02	1	3.0	5	1	5	2.64026402640264	3	Cumberland Police Department, Rhode Island, United States	US	USRI	RI007	41.9293	-71.4018	2475263	0								3	Cumberland Police Department, Rhode Island, United States	US	USRI		41.9293	-71.4018	2475263	20220825103000	https://www.valleybreeze.com/news/cumberland-council-agrees-to-change-expanding-police-applicant-pool/article_b91edae8-22f3-11ed-a2ae-139db306e1db.html
1060122114	20220818	202208	2022	2022.6247	IRN	IRAN	IRN								UKR	UKRAINE	UKR								1	010	010	01	1	0.0	5	1	5	0.98730606488012	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Ukraine	UP	UP		49	32	UP	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825103000	http://www.msn.com/en-us/news/world/us-response-suggests-progress-in-renewing-iran-nuclear-deal/ar-AA1153A8
1060122115	20220818	202208	2022	2022.6247	IRN	IRAN	IRN								UKR	UKRAINE	UKR								1	190	190	19	4	-10.0	5	1	5	0.98730606488012	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825103000	http://www.msn.com/en-us/news/world/us-response-suggests-progress-in-renewing-iran-nuclear-deal/ar-AA1153A8
1060122116	20220818	202208	2022	2022.6247	KEN	NAIROBI	KEN								GOV	GOVERNMENT						GOV			1	084	084	08	2	7.0	10	1	10	0.63694267515924	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220825103000	https://www.capitalfm.co.ke/news/2022/08/nms-ready-to-hand-over-from-next-week-as-badi-says-all-task-complete/
1060122117	20220818	202208	2022	2022.6247	KEN	NAIROBI	KEN								GOV	GOVERNMENT						GOV			1	0841	084	08	2	7.0	10	1	10	0.63694267515924	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220825103000	https://www.capitalfm.co.ke/news/2022/08/nms-ready-to-hand-over-from-next-week-as-badi-says-all-task-complete/
1060122118	20220818	202208	2022	2022.6247	LEG	PARLIAMENT						LEG			CVL	CIVILIAN						CVL			0	010	010	01	1	0.0	10	1	10	-8.26306913996628	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220825103000	https://www.theeastafrican.co.ke/tea/rest-of-africa/sierra-leone-appoints-team-to-investigate-deadly-protest-3925934
1060122119	20220818	202208	2022	2022.6247	LEG	PARLIAMENT						LEG			CVL	CIVILIAN						CVL			0	020	020	02	1	3.0	10	1	10	-8.26306913996628	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220825103000	https://www.theeastafrican.co.ke/tea/rest-of-africa/sierra-leone-appoints-team-to-investigate-deadly-protest-3925934
1060122120	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								TCD	CHAD	TCD								1	193	193	19	4	-10.0	1	1	1	-8.97097625329815	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	20220825103000	https://www.bigcountrynewsconnection.com/news/state/washington/columbia-county-sheriff-oregon-trooper-cleared-in-march-fatal-shooting/article_9aa73cbb-731e-5a2f-8388-8783314d4405.html
1060122121	20220818	202208	2022	2022.6247	USA	OREGON	USA								TCD	CHAD	TCD								1	193	193	19	4	-10.0	2	1	2	-8.97097625329815	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	20220825103000	https://www.bigcountrynewsconnection.com/news/state/washington/columbia-county-sheriff-oregon-trooper-cleared-in-march-fatal-shooting/article_9aa73cbb-731e-5a2f-8388-8783314d4405.html
1060122122	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								TCD	CHAD	TCD								1	193	193	19	4	-10.0	4	1	4	-8.97097625329815	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	3	Columbia County, Oregon, United States	US	USOR		45.9165	-123.085	1135847	20220825103000	https://www.bigcountrynewsconnection.com/news/state/washington/columbia-county-sheriff-oregon-trooper-cleared-in-march-fatal-shooting/article_9aa73cbb-731e-5a2f-8388-8783314d4405.html
1060122123	20220818	202208	2022	2022.6247	VEN	VENEZUELA	VEN								BUS	BUSINESS						BUS			0	043	043	04	1	2.8	1	1	1	-0.76335877862595	1	Venezuela	VE	VE		8	-66	VE	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	4	Cucuta, Departamento de Norte de Santander, Colombia	CO	CO21	14134	7.89391	-72.5078	-581667	20220825103000	http://www.msn.com/en-us/travel/news/border-reopening-stalls-as-maduro-mulls-impact-of-colombia-trade/ar-AA1151ov
1060122124	20220824	202208	2022	2022.6411	ISR	ISRAELI	ISR								JOR	JORDANIAN	JOR								1	172	172	17	4	-5.0	2	1	2	-0.36231884057971	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20220825103000	https://www.middleeastmonitor.com/20220825-israel-bans-jordanian-tribal-judge-from-entry/
1060122125	20220824	202208	2022	2022.6411	ISRGOV	ISRAELI	ISR					GOV			JOR	JORDANIAN	JOR								1	172	172	17	4	-5.0	3	1	3	-0.36231884057971	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20220825103000	https://www.middleeastmonitor.com/20220825-israel-bans-jordanian-tribal-judge-from-entry/
1060122126	20220824	202208	2022	2022.6411	USA	HAWAII	USA								COPCOP	POLICE						COP	COP		1	193	193	19	4	-10.0	10	1	10	0	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220825103000	https://www.kwxx.com/2022/08/24/
1060122127	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	040	040	04	1	1.0	4	1	4	-2.61904761904761	0								1	Mali	ML	ML		17	-4	ML	1	Mali	ML	ML		17	-4	ML	20220825103000	https://sputniknews.com/20220825/biden-pressed-on-student-loans-nato-chief-admits-eu-to-pay-price-for-ukraine-support-1099964112.html
1060122128	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	040	040	04	1	1.0	1	1	1	-2.61904761904761	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825103000	https://sputniknews.com/20220825/biden-pressed-on-student-loans-nato-chief-admits-eu-to-pay-price-for-ukraine-support-1099964112.html
1060122129	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	042	042	04	1	1.9	6	1	6	-1.03703703703704	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220825103000	https://www.newsweek.com/meghan-markle-no-alternative-continue-archie-fire-archetypes-spotify-podcast-1736740
1060122130	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	-5.26315789473684	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220825103000	https://mg.co.za/news/2022-08-25-gallery-trade-union-federations-march-to-union-buildings/
1060122131	20220825	202208	2022	2022.6438											AGO	ANGOLA	AGO								0	040	040	04	1	1.0	1	1	1	-2.61904761904761	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Iraq	IZ	IZ		33	44	IZ	20220825103000	https://sputniknews.com/20220825/biden-pressed-on-student-loans-nato-chief-admits-eu-to-pay-price-for-ukraine-support-1099964112.html
1060122132	20220825	202208	2022	2022.6438											AGO	ANGOLA	AGO								0	040	040	04	1	1.0	2	1	2	-2.61904761904761	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Venezuela	VE	VE		8	-66	VE	20220825103000	https://sputniknews.com/20220825/biden-pressed-on-student-loans-nato-chief-admits-eu-to-pay-price-for-ukraine-support-1099964112.html
1060122133	20220825	202208	2022	2022.6438											AZE	AZERBAIJAN	AZE								0	031	031	03	1	5.2	8	1	8	2.79187817258884	0								4	Aghdam, Agdam, Azerbaijan	AJ	AJ03	488	39.991	46.9274	-2704657	4	Aghdam, Agdam, Azerbaijan	AJ	AJ03	488	39.991	46.9274	-2704657	20220825103000	https://menafn.com/1104754369/Italian-PM-Upbeat-About-Azerbaijans-Importance-In-Providing-Italy-With-Natural-Gas
1060122134	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	3.36391437308869	0								3	Colorado City, Arizona, United States	US	USAZ		36.9903	-112.976	3123	3	Colorado City, Arizona, United States	US	USAZ		36.9903	-112.976	3123	20220825103000	https://www.pressreleasepoint.com/general-brnovich-announces-law-enforcement-partnership-improve-emergency-response-time-northern
1060122135	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			1	036	036	03	1	4.0	5	1	5	3.35707019328586	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825103000	https://apnews.com/press-release/globe-newswire/animals-martha-stewart-aramark-climate-and-environment-9d6a74cd3a360c11aede5a207c610025
1060122136	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	10	1	10	1.10192837465565	0								1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	20220825103000	https://www.mondaq.com/financial-services/1224418/digital-banking-in-mauritius-an-emerging-market-inspired-by-the-new-normal
1060122137	20220825	202208	2022	2022.6438											BUS	BANK						BUS			0	040	040	04	1	1.0	2	1	2	-3.04955527318932	0								1	South Africa	SF	SF		-30	26	SF	3	Stanford University, California, United States	US	USCA		37.4289	-122.17	235365	20220825103000	https://www.heraldscotland.com/politics/20757577.scientists-screwed-uk-governments-approach-lockdown-claims-sunak/
1060122138	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	6	1	6	1.45985401459854	0								4	Jetha, Rajasthan, India	IN	IN24	17848	27.0117	71.2687	11074599	4	Jetha, Rajasthan, India	IN	IN24	17848	27.0117	71.2687	11074599	20220825103000	https://www.tellychakkar.com/tv/tv-news/jethalal-all-set-go-the-us-220825
1060122139	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	046	046	04	1	7.0	5	1	5	1.08108108108108	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825103000	https://www.fieldtechnologiesonline.com/doc/in-an-industry-first-anyline-partners-with-tata-power-delhi-distribution-limited-to-deploy-ai-based-ocr-application-for-meter-reading-0001
1060122140	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	1.58730158730159	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220825103000	https://menafn.com/1104754309/Polyalkylene-Glycol-PAG-Base-Oil-Market-Expected-To-Reach-USD-787070296-Thousand-By-2029-Key-Players-And-Forecast
1060122141	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	4	1	4	1.45985401459854	0								4	Jetha, Rajasthan, India	IN	IN24	17848	27.0117	71.2687	11074599	4	Jetha, Rajasthan, India	IN	IN24	17848	27.0117	71.2687	11074599	20220825103000	https://www.tellychakkar.com/tv/tv-news/jethalal-all-set-go-the-us-220825
1060122142	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			1	060	060	06	2	6.0	1	1	1	3.35707019328586	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220825103000	https://apnews.com/press-release/globe-newswire/animals-martha-stewart-aramark-climate-and-environment-9d6a74cd3a360c11aede5a207c610025
1060122143	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			1	060	060	06	2	6.0	4	1	4	3.35707019328586	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Canada	CA	CA		60	-96	CA	20220825103000	https://apnews.com/press-release/globe-newswire/animals-martha-stewart-aramark-climate-and-environment-9d6a74cd3a360c11aede5a207c610025
1060122144	20220825	202208	2022	2022.6438											BUS	PRODUCER						BUS			0	060	060	06	2	6.0	5	1	5	3.35707019328586	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825103000	https://apnews.com/press-release/globe-newswire/animals-martha-stewart-aramark-climate-and-environment-9d6a74cd3a360c11aede5a207c610025
1060122145	20220825	202208	2022	2022.6438											BUS	LANDLORD						BUS			1	100	100	10	3	-5.0	10	1	10	0.50813008130081	0								5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20220825103000	https://menafn.com/1104754388/Saving-The-High-Street-Three-Ways-Community-Businesses-Can-Kickstart-A-Revival
1060122146	20220825	202208	2022	2022.6438											CAN	ALBERTA	CAN								0	014	014	01	1	0.0	6	1	6	0.0823723228995101	0								4	Didsbury, Alberta, Canada	CA	CA01	154724	51.6667	-114.133	-563598	4	Didsbury, Alberta, Canada	CA	CA01	154724	51.6667	-114.133	-563598	20220825103000	https://www.cbc.ca/news/canada/calgary/ucp-membership-riding-breakdown-analysis-1.6561359
1060122147	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	014	014	01	1	0.0	4	1	4	0.0823723228995101	0								4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	20220825103000	https://www.cbc.ca/news/canada/calgary/ucp-membership-riding-breakdown-analysis-1.6561359
1060122148	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								1	051	051	05	1	3.4	4	1	4	3.69127516778523	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825103000	https://www.biospace.com/article/releases/atomvie-global-radiopharma-inc-announces-its-spinout-and-series-a-financing-with-avego/
1060122149	20220825	202208	2022	2022.6438											CHL	CHILE	CHL								0	042	042	04	1	1.9	10	1	10	-3.15955766192733	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825103000	https://www.nhregister.com/news/article/UN-rights-chief-hints-report-on-Xinjiang-may-miss-17397010.php
1060122150	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	060	060	06	2	6.0	8	1	8	-0.8745247148289	0								4	Weitian, Fujian, China	CH	CH07	13329	27.7131	118.787	-1930342	4	Weitian, Fujian, China	CH	CH07	13329	27.7131	118.787	-1930342	20220825103000	https://www.prnewswire.com:443/news-releases/roan-holdings-group-co-ltd-reports-first-half-2021-financial-results-301612306.html
1060122151	20220825	202208	2022	2022.6438											COL	COLOMBIA	COL								1	124	124	12	3	-4.0	4	1	4	3.97435897435897	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20220825103000	https://www.austinchronicle.com/music/2022-08-26/improvisational-music-curator-p-g-moreno-i-feel-the-most-confident-i-ve-ever-felt-about-epistrophy-a/
1060122152	20220825	202208	2022	2022.6438											COP	POLICE OFFICER						COP			1	040	040	04	1	1.0	3	1	3	-2.20994475138121	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825103000	https://sputniknews.com/20220825/the-globalists-want-us-poor-sick-and-obedient-1099963318.html
1060122153	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	100	100	10	3	-5.0	6	1	6	-4.94791666666667	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825103000	https://www.nhregister.com/news/article/CT-troopers-fabricated-tickets-17393339.php
