1060071267	20210825	202108	2021	2021.6438	COP	POLICE						COP			MIL	COMMANDER						MIL			0	190	190	19	4	-10.0	5	1	5	-4.77707006369427	4	Hawal, Jammu and Kashmir, India	IN	IN12	72809	33.55	75.9667	-2097372	4	Hawal, Jammu and Kashmir, India	IN	IN12	72809	33.55	75.9667	-2097372	4	Hawal, Jammu and Kashmir, India	IN	IN12	72809	33.55	75.9667	-2097372	20220825020000	https://www.dailyexcelsior.com/qadri-murder-police-raids-houses-of-3-lawyers-including-qayoom/
1060071268	20210825	202108	2021	2021.6438	NLD	DUTCH	NLD																		1	012	012	01	1	-0.4	1	1	1	2.3972602739726	1	Romania	RO	RO		46	25	RO	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220825020000	https://www.hitc.com/en-gb/2022/08/24/hagi-has-just-sent-a-3-word-tweet-about-stunning-rangers-win/
1060071269	20210825	202108	2021	2021.6438	NLD	DUTCH	NLD																		1	012	012	01	1	-0.4	1	1	1	2.3972602739726	1	Romania	RO	RO		46	25	RO	0								1	Romania	RO	RO		46	25	RO	20220825020000	https://www.hitc.com/en-gb/2022/08/24/hagi-has-just-sent-a-3-word-tweet-about-stunning-rangers-win/
1060071270	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	2	1	2	-0.17857142857143	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220825020000	https://www.sandiegouniontribune.com/news/homelessness/story/2022-08-24/some-tenants-of-downtown-hotel-fear-city-eviction-will-lead-to-homelessness
1060071271	20220824	202208	2022	2022.6411	GOV	ATTORNEY GENERAL						GOV			CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	5	1	5	-3.58126721763086	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Paraguay	PA	PA		-22.993333	-57.996389	PA	1	Paraguay	PA	PA		-22.993333	-57.996389	PA	20220825020000	https://aldianews.com/en/politics/policy/paraguay-host-us
1060071272	20220824	202208	2022	2022.6411	JUD	PUBLIC PROSECUTOR						JUD			CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	5	1	5	-3.58126721763086	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Paraguay	PA	PA		-22.993333	-57.996389	PA	1	Paraguay	PA	PA		-22.993333	-57.996389	PA	20220825020000	https://aldianews.com/en/politics/policy/paraguay-host-us
1060071273	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	4	1	4	-2.5440313111546	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220825020000	https://www.thesouthafrican.com/news/load-reductions-implemented-thursday-morning-find-your-schedule-here-breaking-news-latest-eskom-25-august-2022/
1060071274	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	4	1	4	-2.5440313111546	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220825020000	https://www.thesouthafrican.com/news/load-reductions-implemented-thursday-morning-find-your-schedule-here-breaking-news-latest-eskom-25-august-2022/
1060071275	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	2	1	2	-2.5440313111546	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20220825020000	https://www.thesouthafrican.com/news/load-reductions-implemented-thursday-morning-find-your-schedule-here-breaking-news-latest-eskom-25-august-2022/
1060071276	20220825	202208	2022	2022.6438											AUS	BRISBANE	AUS								1	043	043	04	1	2.8	11	1	9	-5.26315789473684	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20220825020000	https://www.9news.com.au/national/brisbane-man-bag-destroyed-by-qantas-still-waiting-for-airline-to-resolve-his-2000-dollar-claim/2fdf9865-7350-4735-bc1a-b02201a3a7eb
1060071277	20220825	202208	2022	2022.6438											BGR	BULGARIAN	BGR								1	042	042	04	1	1.9	10	1	10	0.26455026455026	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825020000	http://www.nydailynews.com/news/national/ny-youngest-solo-flight-around-world-mack-rutherford-20220824-e7cwfcu3rrcqvkal5zt4uk26ym-story.html
1060071278	20220825	202208	2022	2022.6438											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	6	1	6	-1.2531328320802	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825020000	https://www.politico.com/newsletters/california-playbook-pm/2022/08/24/how-cities-could-get-around-newsoms-injection-sites-veto-00053631
1060071279	20220825	202208	2022	2022.6438											BUS	AIRLINE						BUS			0	020	020	02	1	3.0	3	1	3	-1.35685210312076	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20220825020000	https://guardian.ng/apo-press-releases/implement-business-plan-to-save-uganda-airlines-ex-chief-executive-officer-ceo-muleya/
1060071280	20220825	202208	2022	2022.6438											BUS	BANK						BUS			0	036	036	03	1	4.0	5	1	5	-2.015503875969	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825020000	https://www.americanbanker.com/news/progressive-groups-urge-regulators-to-reject-td-first-horizon-deal
1060071281	20220825	202208	2022	2022.6438											BUS	BOSS						BUS			0	090	090	09	2	-2.0	10	1	10	-3.08710033076075	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220825020000	https://tribuneonlineng.com/nsitf-and-its-termites/
1060071282	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	112	112	11	3	-2.0	6	1	6	-1.54525386313465	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825020000	https://wnbf.com/oil-company-fined-2-million-threat-southern-tier-water/
1060071283	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	174	174	17	4	-5.0	2	1	2	-6.11285266457681	0								4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	4	Allahabad, Uttar Pradesh, India	IN	IN36	70270	25.45	81.85	-2088510	20220825020000	https://www.indiatvnews.com/news/india/supertech-twin-towers-demolition-arrangements-complete-noida-twin-towers-location-residents-evacuation-explosives-supertech-emerald-court-2022-08-25-802775
1060071284	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	192	192	19	4	-9.5	5	1	5	-2.66836086404067	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825020000	https://simplywall.st/stocks/nz/telecom/nzx-spk/spark-new-zealand-shares/news/does-spark-new-zealand-nzsespk-have-a-healthy-balance-sheet-2
1060071285	20220825	202208	2022	2022.6438											CAN	TORONTO	CAN								1	042	042	04	1	1.9	8	1	8	3.16622691292876	0								4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	20220825020000	https://menafn.com/1104751675/Om-Birla-Meets-Indian-Diaspora-In-Toronto-Ahead-Of-Commonwealth-Parliamentary-Conference
1060071286	20220825	202208	2022	2022.6438											CAN	TORONTO	CAN								1	042	042	04	1	1.9	2	1	2	3.16622691292876	0								4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	1	Netherlands	NL	NL		52.5	5.75	NL	20220825020000	https://menafn.com/1104751675/Om-Birla-Meets-Indian-Diaspora-In-Toronto-Ahead-Of-Commonwealth-Parliamentary-Conference
1060071287	20220825	202208	2022	2022.6438											CHE	GENEVA	CHE								1	036	036	03	1	4.0	5	1	5	2.53164556962025	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220825020000	https://menafn.com/1104751676/Blinken-Appoints-Advisor-For-Caucasus-Negotiations
1060071288	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	042	042	04	1	1.9	5	1	5	-0.29850746268657	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825020000	http://en.people.cn/n3/2022/0825/c90000-10139419.html
1060071289	20220825	202208	2022	2022.6438											CHN	CHINA	CHN								0	042	042	04	1	1.9	10	1	10	-0.29850746268657	0								4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220825020000	http://en.people.cn/n3/2022/0825/c90000-10139419.html
1060071290	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	1	1	1	-2.59965337954939	0								3	Menifee Police Department, Arkansas, United States	US	USAR		35.1465	-92.547	2118800	3	Menifee Police Department, Arkansas, United States	US	USAR		35.1465	-92.547	2118800	20220825020000	https://www.thv11.com/article/traffic/menifee-police-banned-writing-speeding-tickets-for-year/91-62b435ab-82bc-4704-a370-24a420b297e3
1060071291	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	1	1	1	-2.59965337954939	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220825020000	https://www.thv11.com/article/traffic/menifee-police-banned-writing-speeding-tickets-for-year/91-62b435ab-82bc-4704-a370-24a420b297e3
1060071292	20220825	202208	2022	2022.6438											COP	POLICE CHIEF						COP			0	036	036	03	1	4.0	4	1	4	-4.03422982885085	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825020000	http://www.msn.com/en-us/news/us/uvalde-school-board-fires-police-chief-after-mass-shooting/ar-AA1143vD
1060071293	20220825	202208	2022	2022.6438											COP	POLICE OFFICER						COP			0	036	036	03	1	4.0	5	1	5	-4.85232067510548	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825020000	https://townhall.com/columnists/anncoulter/2022/08/24/fight-racism-lock-up-criminals-even-black-ones-n2612210
1060071294	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	173	173	17	4	-5.0	4	1	4	-3.06122448979592	0								4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	20220825020000	https://timesofindia.indiatimes.com/city/ranchi/ed-raids-ranchi-businessmans-house-finds-2-ak-47s/articleshow/93762773.cms
1060071295	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-3.97727272727273	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220825020000	https://dailyvoice.com/connecticut/darien/police-fire/ct-high-school-student-killed-in-crash/841261/
1060071296	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	022	022	02	1	3.2	1	1	1	-3.45323741007194	0								3	Frederick County, Virginia, United States	US	USVA		39.2168	-78.2497	1480124	3	Frederick County, Virginia, United States	US	USVA		39.2168	-78.2497	1480124	20220825020000	https://www.winchesterstar.com/winchester_star/school-board-member-declines-to-comment-on-1-6-allegations/article_f7403db8-30f8-540d-88ad-3138b22d88eb.html
1060071297	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	022	022	02	1	3.2	3	1	3	-3.45323741007194	0								3	Shawnee District, Virginia, United States	US	USVA		39.1231	-78.1537	1927496	3	Shawnee District, Virginia, United States	US	USVA		39.1231	-78.1537	1927496	20220825020000	https://www.winchesterstar.com/winchester_star/school-board-member-declines-to-comment-on-1-6-allegations/article_f7403db8-30f8-540d-88ad-3138b22d88eb.html
1060071298	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	2	1	2	4.86409155937053	0								3	Marion County, West Virginia, United States	US	USWV		39.5168	-80.2498	1718173	3	Marion County, West Virginia, United States	US	USWV		39.5168	-80.2498	1718173	20220825020000	https://www.wvnews.com/marion-co-west-virginia-chamber-of-commerce-sees-second-largest-crowd-in-decade-annual-dinner/article_ca72a4d0-2219-11ed-b0a1-f3d092539cac.html
1060071299	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	100	100	10	3	-5.0	6	1	6	-5.38277511961723	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220825020000	https://news.yahoo.com/hurricanes-insurance-know-policy-hurricane-010037718.html
1060071300	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	-4.03422982885085	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825020000	http://www.msn.com/en-us/news/us/uvalde-school-board-fires-police-chief-after-mass-shooting/ar-AA1143vD
1060071301	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	6	1	6	0.19455252918288	0								3	Dade School, Florida, United States	US	USFL		25.7395	-80.252	281256	3	Dade School, Florida, United States	US	USFL		25.7395	-80.252	281256	20220825020000	https://www.nbcmiami.com/decision-2022/change-coming-to-school-boards-as-grand-jury-report-looms/2843401/
1060071302	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	4	1	4	0.19455252918288	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220825020000	https://www.nbcmiami.com/decision-2022/change-coming-to-school-boards-as-grand-jury-report-looms/2843401/
1060071303	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	4	1	3	1.85022026431718	0								3	University Center, Illinois, United States	US	USIL		38.7923	-89.9979	1812370	3	University Center, Illinois, United States	US	USIL		38.7923	-89.9979	1812370	20220825020000	http://www.msn.com/en-us/travel/tripideas/behind-the-scenes-of-the-out-of-chicago-photo-conference/ar-AA114ekW
1060071304	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	5	1	5	-1.92743764172335	0								3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	3	Baton Rouge, Louisiana, United States	US	USLA		30.4507	-91.1545	1629914	20220825020000	https://www.lsureveille.com/news/students-police-recommend-caution-around-local-gas-stations-following-suspicious-activity/article_b2ded1ba-23f7-11ed-979b-136034c1ec36.html
1060071305	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	10	1	10	-2.7831094049904	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825020000	https://www.nextgov.com/technology-news/2022/08/oversight-chair-maloneys-primary-loss-kicks-leadership-campaign/376284/
1060071306	20220825	202208	2022	2022.6438											GOV	MAYOR						GOV			0	040	040	04	1	1.0	10	1	10	0.89020771513353	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825020000	https://www.smn-news.com/index.php/st-maarten-st-martin-news/41126-deadline-for-study-financing-students-to-submit-study-results.html
1060071307	20220825	202208	2022	2022.6438											GOV	OFFICIAL SOURCE						GOV			1	043	043	04	1	2.8	6	1	6	-2.50417362270451	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825020000	https://www.dailyexcelsior.com/shah-calls-high-level-meet-on-j-security-development-works-to-be-reviewed/
1060071308	20220825	202208	2022	2022.6438											GOV	OFFICIAL SOURCE						GOV			1	043	043	04	1	2.8	4	1	4	-2.50417362270451	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825020000	https://www.dailyexcelsior.com/shah-calls-high-level-meet-on-j-security-development-works-to-be-reviewed/
1060071309	20220825	202208	2022	2022.6438											GRD	GRENADA	GRD								1	042	042	04	1	1.9	5	1	5	5.76923076923077	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220825020000	https://www.bangkokpost.com/business/2374141/medical-studies-in-grenada-west-indies-stepping-stone-to-a-rewarding-career
1060071310	20220825	202208	2022	2022.6438											IND	RAJASTHAN	IND								1	057	057	05	1	8.0	10	1	10	1.33333333333333	0								5	State Of Rajasthan, Rajasthan, India	IN	IN24	17855	26	74	-2108695	5	State Of Rajasthan, Rajasthan, India	IN	IN24	17855	26	74	-2108695	20220825020000	https://www.dailyexcelsior.com/nhpc-renewable-energy-limited-signs-mou-with-govt-of-rajasthan/
1060071311	20220825	202208	2022	2022.6438											INDGOV	RAJASTHAN	IND					GOV			1	057	057	05	1	8.0	4	1	4	1.33333333333333	0								5	State Of Rajasthan, Rajasthan, India	IN	IN24	17855	26	74	-2108695	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20220825020000	https://www.dailyexcelsior.com/nhpc-renewable-energy-limited-signs-mou-with-govt-of-rajasthan/
1060071312	20220825	202208	2022	2022.6438											JPN	TOKYO	JPN								1	173	173	17	4	-5.0	10	1	10	3.08641975308642	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220825020000	https://www.fxstreet.com/news/nzd-usd-price-analysis-bulls-eye-a-run-to-06220-202208250109
1060071313	20220825	202208	2022	2022.6438											JUD	LAWYER						JUD			0	112	112	11	3	-2.0	6	1	6	-6.31578947368421	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220825020000	https://www.nbcnews.com/news/us-news/uvalde-schools-police-chief-pete-arredondo-fired-botched-response-shoo-rcna39025
1060071314	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			1	173	173	17	4	-5.0	6	1	6	-14.9425287356322	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20220825020000	https://www.breitbart.com/crime/2022/08/24/report-chicago-convict-out-bail-accused-armed-robbery-shooting/
