1060129668	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	112	112	11	3	-2.0	6	1	6	-3.25732899022801	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20220825113000	https://www.iol.co.za/capetimes/news/bheki-cele-lifts-lid-on-staged-kidnappings-3c77864b-fae3-4ee0-9e85-80030ea0c148
1060129669	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			1	033	033	03	1	5.2	10	1	10	-0.40760869565217	0								0								0								20220825113000	https://www.durangoherald.com/articles/more-affordable-housing-is-coming-to-silverton/
1060129670	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	3	1	3	-1.55210643015521	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220825113000	https://www.iol.co.za/capeargus/news/100-law-enforcement-officers-deployed-for-24-hour-policing-in-cape-town-cbd-657a9484-8888-44a0-892a-8fc34821844b
1060129671	20220825	202208	2022	2022.6438											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	3	1	3	5.56701030927835	0								4	New Glasgow, Nova Scotia, Canada	CA	CA07	12632	45.5833	-62.6333	-570106	4	New Glasgow, Nova Scotia, Canada	CA	CA07	12632	45.5833	-62.6333	-570106	20220825113000	https://www.cbc.ca/news/canada/nova-scotia/he-was-really-fearless-trailblazing-lgbtq-activist-remembered-1.5887292
1060129672	20220825	202208	2022	2022.6438											CVL	TRAVELLER						CVL			0	130	130	13	3	-4.4	10	1	10	-1.69491525423729	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825113000	https://www.derbytelegraph.co.uk/news/uk-world-news/travel-warning-issued-airport-staff-7507059
1060129673	20220825	202208	2022	2022.6438											CVL	CIVILIAN						CVL			1	194	194	19	4	-10.0	2	1	2	-6.2111801242236	0								4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825113000	https://www.ecr.co.za/news/news/russia-says-killed-over-200-ukraine-troops-in-rail-strike/
1060129674	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-3.25732899022801	0								4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	4	Khayelitsha, Western Cape, South Africa	SF	SF11	77317	-34.0393	18.6792	-1243454	20220825113000	https://www.iol.co.za/capetimes/news/bheki-cele-lifts-lid-on-staged-kidnappings-3c77864b-fae3-4ee0-9e85-80030ea0c148
1060129675	20220825	202208	2022	2022.6438											EDU	SCHOLAR						EDU			0	043	043	04	1	2.8	10	1	10	1.42276422764227	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825113000	https://www.jpost.com/israel-news/culture/article-715570
1060129676	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			0	052	052	05	1	3.5	3	1	3	4.70487596236099	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220825113000	https://www.wrexham.com/news/hundreds-of-secondary-school-students-across-wrexham-receive-their-2022-gcse-results-223403.html
1060129677	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	057	057	05	1	8.0	4	1	4	8.48806366047745	0								3	Cedarville, Michigan, United States	US	USMI	MI097	45.9981	-84.3631	1617481	3	Cedarville, Michigan, United States	US	USMI	MI097	45.9981	-84.3631	1617481	20220825113000	https://www.petoskeynews.com/story/news/education/2022/08/25/ncmc-signs-agreement-with-great-lakes-boat-building-school/65417840007/
