1060070252	20120827	201208	2012	2012.6493	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	10	1	10	-1.31578947368421	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220825014500	https://www.electronicsweekly.com/blogs/mannerisms/manufacturing-mannerisms/re-shoring-on-shoring-2022-08/
1060070253	20120827	201208	2012	2012.6493	MYS	MALAYSIA	MYS								GOV	AUTHORITIES						GOV			0	051	051	05	1	3.4	2	1	2	-0.77881619937695	1	Malaysia	MY	MY		2.5	112.5	MY	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825014500	http://www.voxy.co.nz/national/5/406394
1060070254	20120827	201208	2012	2012.6493	MYS	MALAYSIA	MYS								GOV	AUTHORITIES						GOV			0	120	120	12	3	-4.0	2	1	2	-0.77881619937695	1	Malaysia	MY	MY		2.5	112.5	MY	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825014500	http://www.voxy.co.nz/national/5/406394
1060070255	20120827	201208	2012	2012.6493	SAS	SOUTH ASIA	SAS								GOV	AUTHORITIES						GOV			0	051	051	05	1	3.4	2	1	2	-0.77881619937695	1	Malaysia	MY	MY		2.5	112.5	MY	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825014500	http://www.voxy.co.nz/national/5/406394
1060070256	20120827	201208	2012	2012.6493	SAS	SOUTH ASIA	SAS								GOV	AUTHORITIES						GOV			0	051	051	05	1	3.4	6	1	6	-0.77881619937695	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825014500	http://www.voxy.co.nz/national/5/406394
1060070257	20120827	201208	2012	2012.6493	SAS	SOUTH ASIA	SAS								GOV	AUTHORITIES						GOV			0	120	120	12	3	-4.0	2	1	2	-0.77881619937695	1	Malaysia	MY	MY		2.5	112.5	MY	1	New Zealand	NZ	NZ		-42	174	NZ	1	Malaysia	MY	MY		2.5	112.5	MY	20220825014500	http://www.voxy.co.nz/national/5/406394
1060070258	20120827	201208	2012	2012.6493	SAS	SOUTH ASIA	SAS								GOV	AUTHORITIES						GOV			0	120	120	12	3	-4.0	6	1	6	-0.77881619937695	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825014500	http://www.voxy.co.nz/national/5/406394
1060070259	20120827	201208	2012	2012.6493	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	043	043	04	1	2.8	10	1	10	-1.31578947368421	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20220825014500	https://www.electronicsweekly.com/blogs/mannerisms/manufacturing-mannerisms/re-shoring-on-shoring-2022-08/
1060070260	20210825	202108	2021	2021.6438											COP	LAW ENFORCEMENT OFFICER						COP			1	042	042	04	1	1.9	6	1	6	-2.32558139534884	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220825014500	https://bismarcktribune.com/news/state-and-regional/govt-and-politics/jackley-readies-to-take-ags-office-looking-for-top-deputy/article_3f6537b6-cc6d-5834-9c21-4367a9c86bde.html
1060070261	20210825	202108	2021	2021.6438	CHN	BEIJING	CHN																		0	020	020	02	1	3.0	6	1	6	4.63137996219281	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220825014500	http://europe.chinadaily.com.cn/a/202208/25/WS630613a9a310fd2b29e740b1.html
