1060088561	20120827	201208	2012	2012.6493	NZL	KIWI	NZL																		0	0841	084	08	2	7.0	5	1	5	-2.44897959183673	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20220825051500	https://www.newstalkzb.co.nz/news/politics/minister-sends-warning-to-unruly-freedom-campers-through-new-bill/
1060088562	20210825	202108	2021	2021.6438	GBR	UNITED KINGDOM	GBR								BUS	BANK						BUS			1	060	060	06	2	6.0	2	1	2	0.88888888888889	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20220825051500	https://www.theguardian.com/politics/2022/aug/25/philip-hammonds-consultancy-firm-almost-1m-in-profit-chancellor-saudi
1060088563	20210825	202108	2021	2021.6438	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	0.88888888888889	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20220825051500	https://www.theguardian.com/politics/2022/aug/25/philip-hammonds-consultancy-firm-almost-1m-in-profit-chancellor-saudi
1060088564	20210825	202108	2021	2021.6438	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	2	1	2	0.88888888888889	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20220825051500	https://www.theguardian.com/politics/2022/aug/25/philip-hammonds-consultancy-firm-almost-1m-in-profit-chancellor-saudi
1060088565	20210825	202108	2021	2021.6438	UKR	UKRAINIAN	UKR																		0	010	010	01	1	0.0	1	1	1	1.85676392572944	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								1	Germany	GM	GM		51.5	10.5	GM	20220825051500	https://www.ctvnews.ca/politics/it-s-important-there-be-no-war-fatigue-canada-s-foreign-affairs-minister-says-on-anniversary-of-russia-s-invasion-of-ukraine-1.6040561
1060088566	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	4	1	4	1.18483412322275	3	New Bedford, Massachusetts, United States	US	USMA	MA005	41.6362	-70.9342	613714	0								3	New Bedford, Massachusetts, United States	US	USMA		41.6362	-70.9342	613714	20220825051500	https://wbsm.com/new-bedford-whales-tooth-south-coast-rail/
1060088567	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			0	013	013	01	1	0.4	4	1	4	-1.9115890083632	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825051500	http://www.timberjay.com/stories/twin-metals-sues-to-reinstate-leases,19328
1060088568	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			NZL	AOTEAROA	NZL								0	0234	023	02	1	3.4	10	1	10	-2.44897959183673	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825051500	https://www.newstalkzb.co.nz/news/politics/minister-sends-warning-to-unruly-freedom-campers-through-new-bill/
1060088569	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			NZL	AOTEAROA	NZL								0	042	042	04	1	1.9	10	1	10	-2.44897959183673	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825051500	https://www.newstalkzb.co.nz/news/politics/minister-sends-warning-to-unruly-freedom-campers-through-new-bill/
1060088570	20220726	202207	2022	2022.5644	MNCSGP	SINGTEL	SGP					MNC													1	020	020	02	1	3.0	2	1	2	1.83150183150183	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825051500	https://www.forbes.com/sites/jonathanburgos/2022/08/25/singtel-to-sell-16-billion-shares-in-indias-airtel-to-jv-firm-backed-by-billionaire-partner-sunil-mittal/
1060088571	20220726	202207	2022	2022.5644	MNCSGP	SINGTEL	SGP					MNC													1	020	020	02	1	3.0	3	1	3	1.83150183150183	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20220825051500	https://www.forbes.com/sites/jonathanburgos/2022/08/25/singtel-to-sell-16-billion-shares-in-indias-airtel-to-jv-firm-backed-by-billionaire-partner-sunil-mittal/
1060088572	20220726	202207	2022	2022.5644	NZL	AOTEAROA	NZL								GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	10	1	10	-2.44897959183673	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825051500	https://www.newstalkzb.co.nz/news/politics/minister-sends-warning-to-unruly-freedom-campers-through-new-bill/
1060088573	20220818	202208	2022	2022.6247	AUS	AUSTRALIA	AUS																		1	042	042	04	1	1.9	2	1	2	-3.56435643564357	4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	0								4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	20220825051500	https://www.dailymail.co.uk/tvshowbiz/article-11144099/Arrest-warrant-celebrity-stalker-claimed-married-news-reader-Peter-Hitchener.html
1060088574	20220818	202208	2022	2022.6247	AUS	MELBOURNE	AUS								AUSREL	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-3.56435643564357	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825051500	https://www.dailymail.co.uk/tvshowbiz/article-11144099/Arrest-warrant-celebrity-stalker-claimed-married-news-reader-Peter-Hitchener.html
1060088575	20220818	202208	2022	2022.6247	AUS	MELBOURNE	AUS								REL	BISHOP									1	043	043	04	1	2.8	6	1	6	-3.56435643564357	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825051500	https://www.dailymail.co.uk/tvshowbiz/article-11144099/Arrest-warrant-celebrity-stalker-claimed-married-news-reader-Peter-Hitchener.html
1060088576	20220818	202208	2022	2022.6247	AUSREL	AUSTRALIA	AUS								AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	2	1	2	-3.56435643564357	4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	20220825051500	https://www.dailymail.co.uk/tvshowbiz/article-11144099/Arrest-warrant-celebrity-stalker-claimed-married-news-reader-Peter-Hitchener.html
1060088577	20220818	202208	2022	2022.6247	REL	BISHOP									AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	6	1	6	-3.56435643564357	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220825051500	https://www.dailymail.co.uk/tvshowbiz/article-11144099/Arrest-warrant-celebrity-stalker-claimed-married-news-reader-Peter-Hitchener.html
1060088578	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	130	130	13	3	-4.4	4	1	4	2.322206095791	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220825051500	https://www.rockymounttelegram.com/opinion/editorials/editorial-trumps-candidates-look-to-mcconnell-for-help/article_2ba61f9f-2070-550d-a3f1-89b4569e3827.html
1060088579	20220818	202208	2022	2022.6247	USA	LOUISVILLE	USA								USACVL	PORTLAND	USA					CVL			1	193	193	19	4	-10.0	10	1	10	-11.4035087719298	0								0								0								20220825051500	https://www.wdrb.com/news/crime-reports/coroner-identifies-52-year-old-man-who-was-fatally-shot-in-portland-neighborhood/article_7b8fbd8c-2410-11ed-b6d1-8f2fb8d7b44f.html
1060088580	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	5.01567398119122	0								4	Stone Town, Zanzibar Urban/West, Tanzania	TZ	TZ25	48511	-6.16667	39.1833	-2573775	4	Stone Town, Zanzibar Urban/West, Tanzania	TZ	TZ25	48511	-6.16667	39.1833	-2573775	20220825051500	https://gulfnews.com/games/play/word-search-discover-the-real-africa-full-of-natural-and-cultural-marvels-1.1661278363783
1060088581	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	10	1	10	1.70542635658915	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220825051500	https://www.miragenews.com/payments-system-board-update-august-2022-842983/
1060088582	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	042	042	04	1	1.9	10	1	10	0.26917900403768	0								3	Rocky Mount, Tennessee, United States	US	USTN		36.4065	-82.3357	1299912	3	Rocky Mount, Tennessee, United States	US	USTN		36.4065	-82.3357	1299912	20220825051500	https://www.rockymounttelegram.com/news/local/councilman-questions-lending-policies-of-banks/article_9f89a841-e86c-5d25-9fa1-e1587f47a004.html
1060088583	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	3	1	3	0.57636887608069	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220825051500	https://www.newscentermaine.com/article/money/business/office-of-cannabis-policy-hosts-town-hall-discussion-on-industry-maine-business-money/97-1aee8598-d0c5-4e5b-bb30-ffd20ec609b6
1060088584	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	1.7283950617284	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825051500	http://www.timberjay.com/stories/deed-program-to-provide-grants-for-tower-ely-business-improvements,19332
1060088585	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	050	050	05	1	3.5	6	1	6	0.0899685110211497	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825051500	https://www.businessoffashion.com/articles/retail/inside-gap-incs-20-year-struggle-to-revive-its-namesake-brand/
1060088586	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	3	1	3	-4.41176470588235	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825051500	https://www.asiaone.com/digital/twitter-staff-exodus-accelerates-amid-musk-battle-whistleblower-complaint
1060088587	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	5	1	5	-7.91505791505791	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220825051500	https://www.newstalkzb.co.nz/news/national/police-spent-37m-responding-to-parliament-occupation-that-saw-more-than-150-cops-injured/
1060088588	20220825	202208	2022	2022.6438											COP	POLICE CHIEF						COP			0	036	036	03	1	4.0	6	2	6	-4.84288118748636	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220825051500	https://www.aljazeera.com/news/2022/8/25/uvalde-school-board-fires-police-chief-after-mass-shooting
1060088589	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	040	040	04	1	1.0	3	1	3	-3.45394736842105	0								3	Millersville, Maryland, United States	US	USMD	MD003	39.0596	-76.648	590805	3	Millersville, Maryland, United States	US	USMD	MD003	39.0596	-76.648	590805	20220825051500	http://www.capitalgazette.com/maryland-gazette/ph-ac-cn-katherine-morris-0506-20160505-story.html
1060088590	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	040	040	04	1	1.0	1	1	1	-3.45394736842105	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20220825051500	http://www.capitalgazette.com/maryland-gazette/ph-ac-cn-katherine-morris-0506-20160505-story.html
1060088591	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-4.71161657189277	0								3	Essex, Washington, United States	US	USWA	WA067	46.804	-123.007	1510949	3	Essex, Washington, United States	US	USWA	WA067	46.804	-123.007	1510949	20220825051500	https://www.salemnews.com/news/area-police-logs/article_1b7640a0-240c-11ed-ad5a-a3d9fbcd9e21.html
1060088592	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	0841	084	08	2	7.0	10	1	10	-0.91324200913242	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220825051500	https://www.prokerala.com/news/articles/a1338615.html
1060088593	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	190	190	19	4	-10.0	10	1	10	-7.91505791505791	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220825051500	https://www.newstalkzb.co.nz/news/national/police-spent-37m-responding-to-parliament-occupation-that-saw-more-than-150-cops-injured/
1060088594	20220825	202208	2022	2022.6438											COPGOVHLH	DEPUTY						COP	GOV	HLH	1	040	040	04	1	1.0	3	1	3	-0.70093457943925	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20220825051500	https://www.miragenews.com/preventing-silent-pandemic-government-of-842975/
1060088595	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	6	1	6	1.83776932826363	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825051500	http://www.birminghamtimes.com/2022/08/global-scholar-samantha-williams-and-the-birmingham-promise/
1060088596	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	4	1	4	1.83776932826363	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220825051500	http://www.birminghamtimes.com/2022/08/global-scholar-samantha-williams-and-the-birmingham-promise/
1060088597	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	6	1	6	-4.08163265306123	0								5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20220825051500	https://www.postonline.co.uk/regulation/7950931/trade-voice-mass-chair-sue-brown-on-the-need-for-e-scooter-regulation-before-injuries-and-deaths-rise-even-higher
