1060097204	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA																		1	100	100	10	3	-5.0	2	1	2	-3.43053173241852	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220825064500	https://www.santafenewmexican.com/news/local_news/prominent-new-mexico-lawmaker-pushes-for-action-on-alcohol-deaths/article_22dc0516-2333-11ed-a011-abc08706c4a0.html
1060097205	20210825	202108	2021	2021.6438	USA	UNITED STATES	USA																		1	100	100	10	3	-5.0	4	1	4	-3.43053173241852	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220825064500	https://www.santafenewmexican.com/news/local_news/prominent-new-mexico-lawmaker-pushes-for-action-on-alcohol-deaths/article_22dc0516-2333-11ed-a011-abc08706c4a0.html
1060097206	20210825	202108	2021	2021.6438	USA	THE US	USA								AFGLEG	AFGHAN	AFG					LEG			0	043	043	04	1	2.8	6	1	6	-2.97435897435897	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220825064500	https://www.theguardian.com/global-development/2022/aug/25/afghan-women-exile-taliban-global-policy
1060097207	20220726	202207	2022	2022.5644	KAZ	KAZAKHSTAN	KAZ								RUS	RUSSIAN	RUS								0	036	036	03	1	4.0	3	1	3	-6.72043010752688	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20220825064500	https://www.shorenewsnetwork.com/2022/08/25/ukraine-and-russia-what-21/
1060097208	20220726	202207	2022	2022.5644	RUS	RUSSIAN	RUS								KAZ	KAZAKHSTAN	KAZ								0	036	036	03	1	4.0	3	1	3	-6.72043010752688	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20220825064500	https://www.shorenewsnetwork.com/2022/08/25/ukraine-and-russia-what-21/
1060097209	20220726	202207	2022	2022.5644	RUS	RUSSIAN	RUS								KAZ	KAZAKHSTAN	KAZ								0	160	160	16	4	-4.0	3	1	3	-6.72043010752688	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Kazakhstan	KZ	KZ		48	68	KZ	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20220825064500	https://www.shorenewsnetwork.com/2022/08/25/ukraine-and-russia-what-21/
1060097210	20220824	202208	2022	2022.6411	BGDJUD	BANGLADESH	BGD					JUD													0	010	010	01	1	0.0	2	1	2	-5.97826086956521	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20220825064500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/no-permission-needed-arrest-govt-officials-criminal-cases-hc-3102791
1060097211	20220824	202208	2022	2022.6411	EDU	SCHOLAR						EDU													1	010	010	01	1	0.0	5	1	5	-0.44563279857398	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825064500	http://www.baltimoresun.com/news/bs-xpm-2007-04-21-0704210064-story.html
1060097212	20220824	202208	2022	2022.6411	EDU	SCHOLAR						EDU													1	010	010	01	1	0.0	5	1	5	-0.44563279857398	3	Georgetown University, District of Columbia, United States	US	USDC	DC001	38.9073	-77.0726	531568	0								3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	20220825064500	http://www.baltimoresun.com/news/bs-xpm-2007-04-21-0704210064-story.html
1060097213	20220824	202208	2022	2022.6411	EDU	SCHOLAR						EDU													1	020	020	02	1	3.0	5	1	5	-0.44563279857398	3	Georgetown University, District of Columbia, United States	US	USDC	DC001	38.9073	-77.0726	531568	0								3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	20220825064500	http://www.baltimoresun.com/news/bs-xpm-2007-04-21-0704210064-story.html
1060097214	20220824	202208	2022	2022.6411	GOVHLH	MINIST OF HEALTH						GOV	HLH		GOV	MINISTRY						GOV			1	010	010	01	1	0.0	10	1	10	-2.27272727272727	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20220825064500	https://www.stabroeknews.com/2022/08/25/news/guyana/monkeypox-vaccines-expected-by-end-of-september/
1060097215	20220824	202208	2022	2022.6411	JUD	LAWYER						JUD													0	010	010	01	1	0.0	6	1	6	-5.97826086956521	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20220825064500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/no-permission-needed-arrest-govt-officials-criminal-cases-hc-3102791
1060097216	20220824	202208	2022	2022.6411	JUD	LAWYER						JUD			BGD	BANGLADESH	BGD								0	010	010	01	1	0.0	2	1	2	-5.97826086956521	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825064500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/no-permission-needed-arrest-govt-officials-criminal-cases-hc-3102791
1060097217	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								COP	TROOPER						COP			0	193	193	19	4	-10.0	4	1	4	-5.99489795918367	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	20220825064500	https://www.news24.com/news24/world/news/texas-shooting-uvalde-police-chief-pete-arredondo-fired-for-botched-response-to-school-shooting-20220825
1060097218	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	2	1	2	-5.99489795918367	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825064500	https://www.news24.com/news24/world/news/texas-shooting-uvalde-police-chief-pete-arredondo-fired-for-botched-response-to-school-shooting-20220825
1060097219	20220825	202208	2022	2022.6438											AFR	AFRICA	AFR								0	010	010	01	1	0.0	10	1	10	1.40845070422535	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220825064500	https://techcabal.com/2022/08/25/techcabal-daily-5g-is-in-nigeria/
1060097220	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			1	031	031	03	1	5.2	5	1	5	2.08333333333334	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825064500	https://www.messenger-inquirer.com/mclean_county/best-practices-murphys-farming-background-provides-edge-with-soil-conservation-job/article_b0376942-9c71-5d36-b5ab-d2f8a12bd706.html
1060097221	20220825	202208	2022	2022.6438											AGR	FARMER						AGR			1	172	172	17	4	-5.0	5	1	5	2.08333333333334	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825064500	https://www.messenger-inquirer.com/mclean_county/best-practices-murphys-farming-background-provides-edge-with-soil-conservation-job/article_b0376942-9c71-5d36-b5ab-d2f8a12bd706.html
1060097222	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	5	1	5	-7.77604976671851	0								4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20220825064500	https://www.aljazeera.com/news/2022/8/25/rohingya-exodus-explained-in-maps-and-charts
1060097223	20220825	202208	2022	2022.6438											BGDREF	BANGLADESH	BGD					REF			0	130	130	13	3	-4.4	4	1	4	-7.77604976671851	0								4	Nayapara, Bangladesh (general), Bangladesh	BG	BG00	5775	23.15	90.8167	-2729874	4	Nayapara, Bangladesh (general), Bangladesh	BG	BG00	5775	23.15	90.8167	-2729874	20220825064500	https://www.aljazeera.com/news/2022/8/25/rohingya-exodus-explained-in-maps-and-charts
1060097224	20220825	202208	2022	2022.6438											BLZ	BELIZE	BLZ								1	043	043	04	1	2.8	4	1	4	-9.375	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20220825064500	http://7newsbelize.com/sstory.php?nid=63209
1060097225	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	0.21660649819494	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220825064500	https://www.reseller.co.nz/article/700937/dia-banks-encryption-protect-kiwi-data-microsoft-cloud/
1060097226	20220825	202208	2022	2022.6438											BUS	BANK						BUS			1	031	031	03	1	5.2	10	1	10	4.44964871194379	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825064500	https://www.business-standard.com/article/news-cm/wipro-m-m-nhpc-bharat-electronics-macrotech-developers-in-focus-122082500164_1.html
1060097227	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	3.80952380952381	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825064500	https://www.business-standard.com/article/news-cm/psp-projects-soars-on-bagging-orders-worth-rs-247-crore-122082500235_1.html
1060097228	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	10	1	10	-0.35971223021582	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825064500	https://www.wiredprnews.com/haun-ventures-coinbase-ventures-shopify-join-24-million-round-for-thirdweb/
1060097229	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	043	043	04	1	2.8	10	1	10	1.89959294436906	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825064500	https://www.miragenews.com/shareholder-agm-engagement-reaches-record-high-843062/
1060097230	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	6	1	6	0.74626865671642	0								3	Ohio River, Kentucky, United States	US	USKY		36.9867	-89.1306	425264	3	Ohio River, Kentucky, United States	US	USKY		36.9867	-89.1306	425264	20220825064500	https://www.messenger-inquirer.com/news/a-look-at-the-first-railroad-in-the-west/article_2ba8cb87-6bce-572f-9342-adaf0dd239ae.html
1060097231	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	4	1	4	0.74626865671642	0								3	Daviess County, Kentucky, United States	US	USKY		37.7	-87.1167	516876	3	Daviess County, Kentucky, United States	US	USKY		37.7	-87.1167	516876	20220825064500	https://www.messenger-inquirer.com/news/a-look-at-the-first-railroad-in-the-west/article_2ba8cb87-6bce-572f-9342-adaf0dd239ae.html
1060097232	20220825	202208	2022	2022.6438											BUSCRM	BANK						BUS	CRM		1	042	042	04	1	1.9	5	1	5	-4.77178423236514	0								0								0								20220825064500	https://www.galvnews.com/entertainment/free/article_c55ae070-2989-5ce2-b6e7-fd50d74c17ac.html
1060097233	20220825	202208	2022	2022.6438											CAN	TORONTO	CAN								1	190	190	19	4	-10.0	10	1	10	-9.75609756097566	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825064500	https://gnnliberia.com/2022/08/25/toronto-officer-who-gunned-down-bill-horace-a-liberian-at-his-home-to-be-sentenced-in-london-soon/
1060097234	20220825	202208	2022	2022.6438											CAN	CANADA	CAN								0	190	190	19	4	-10.0	2	1	2	-9.75609756097566	0								1	Liberia	LI	LI		6.5	-9.5	LI	1	Liberia	LI	LI		6.5	-9.5	LI	20220825064500	https://gnnliberia.com/2022/08/25/toronto-officer-who-gunned-down-bill-horace-a-liberian-at-his-home-to-be-sentenced-in-london-soon/
1060097235	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	4	1	4	-9.76253298153038	0								4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	4	Kakamega, Western, Kenya	KE	KE09	18585	0.284219	34.7523	-2247498	20220825064500	https://www.standardmedia.co.ke/sports/national/2001453951/didmus-barasa-granted-sh10m-bond-warned-against-setting-foot-in-bungoma
1060097236	20220825	202208	2022	2022.6438											COP	POLICE CHIEF						COP			0	036	036	03	1	4.0	1	1	1	-5.99489795918367	0								3	Robb Elementary School, Texas, United States	US	USTX		29.2005	-99.7881	2009051	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825064500	https://www.news24.com/news24/world/news/texas-shooting-uvalde-police-chief-pete-arredondo-fired-for-botched-response-to-school-shooting-20220825
1060097237	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	0874	087	08	2	10.0	10	1	10	-5.52995391705069	0								0								0								20220825064500	https://www.iomtoday.co.im/news/courts/teenager-who-kicked-policewoman-in-the-face-is-sentenced-560539
1060097238	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-4.8076923076923	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220825064500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/man-found-dead-after-police-24847962
1060097239	20220825	202208	2022	2022.6438											COPMIL	POLICE						COP	MIL		0	043	043	04	1	2.8	10	1	10	1.98412698412699	0								4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	20220825064500	https://www.capitalfm.co.ke/news/2022/08/gachagua-to-attend-kahigas-swearing-in-as-nyeri-governor/
1060097240	20220825	202208	2022	2022.6438											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	10	1	10	2.46045694200352	0								4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20220825064500	https://www.phnompenhpost.com/business/bamboo-airways-makes-cambodia-debut-siem-reap-route
1060097241	20220825	202208	2022	2022.6438											DEU	GERMAN	DEU								0	036	036	03	1	4.0	2	1	2	1.54337413517828	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20220825064500	https://markets.businessinsider.com/news/stocks/dgap-news-marinomed-biotech-ag-continues-its-growth-path-and-reports-strong-financials-in-h1-2022-1031704790
1060097242	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	030	030	03	1	4.0	10	1	10	5.4368932038835	0								4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	20220825064500	http://bizenglish.adaderana.lk/huawei-signs-memorandum-of-understanding-with-university-of-sri-jayewardenepura-to-strengthen-digital-talent-building-and-setup-joint-innovation-lab/
1060097243	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-4.4	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220825064500	https://www.santafenewmexican.com/opinion/editorials/getting-kids-in-school-every-day-is-key-to-success/article_f9f8ac86-23ef-11ed-ae52-330fc448d713.html
1060097244	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	057	057	05	1	8.0	10	1	10	5.4368932038835	0								4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	20220825064500	http://bizenglish.adaderana.lk/huawei-signs-memorandum-of-understanding-with-university-of-sri-jayewardenepura-to-strengthen-digital-talent-building-and-setup-joint-innovation-lab/
1060097245	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			1	070	070	07	2	7.0	10	1	10	5.4368932038835	0								4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	4	Moratuwa, Western, Sri Lanka	CE	CE36	25851	6.7857	79.8855	10883349	20220825064500	http://bizenglish.adaderana.lk/huawei-signs-memorandum-of-understanding-with-university-of-sri-jayewardenepura-to-strengthen-digital-talent-building-and-setup-joint-innovation-lab/
1060097246	20220825	202208	2022	2022.6438											ETH	ETHIOPIAN	ETH								1	042	042	04	1	1.9	7	1	7	-5.00000000000003	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825064500	https://www.panapress.com/Ethiopian-crisis-US-concerned-ab-a_630729200-lang2.html
1060097247	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	4	1	4	0.18461538461539	0								4	Drakes Island, Plymouth, United Kingdom	UK	UKK4	40104	50.3583	-4.15556	43417	4	Torpoint, Cornwall, United Kingdom	UK	UKC6	40104	50.375	-4.20083	-2610006	20220825064500	https://www.plymouthherald.co.uk/news/plymouth-news/woman-afraid-water-kayak-mount-7499299
1060097248	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	4	1	4	0.18461538461539	0								4	Drakes Island, Plymouth, United Kingdom	UK	UKK4	40104	50.3583	-4.15556	43417	4	Drakes Island, Plymouth, United Kingdom	UK	UKK4	40104	50.3583	-4.15556	43417	20220825064500	https://www.plymouthherald.co.uk/news/plymouth-news/woman-afraid-water-kayak-mount-7499299
1060097249	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	3.31491712707182	0								5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	20220825064500	https://www.theguardian.com/tv-and-radio/2022/aug/25/tv-tonight-katherine-ryan-is-golden-in-this-jewellery-making-competition
1060097250	20220825	202208	2022	2022.6438											GBR	MANCHESTER	GBR								0	051	051	05	1	3.4	10	1	10	-4.8076923076923	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20220825064500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/man-found-dead-after-police-24847962
1060097251	20220825	202208	2022	2022.6438											GHA	GHANA	GHA								1	042	042	04	1	1.9	10	1	10	6.4327485380117	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220825064500	https://guardian.ng/life/youtube-marks-world-jollof-day-celebrates-african-delicacies/
1060097252	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	10	1	10	0.570342205323191	0								4	Veraguas, Veraguas, Panama	PM	PM10	23761	8.86667	-80.9	-171304	4	Veraguas, Veraguas, Panama	PM	PM10	23761	8.86667	-80.9	-171304	20220825064500	https://menafn.com/1104752740/Staving-Off-Return-To-Streets-As-New-Alliance-Demands-Representation
1060097253	20220825	202208	2022	2022.6438											GOV	CONSTITUENT ASSEMBLY						GOV			0	100	100	10	3	-5.0	10	1	10	-2.20082530949106	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825064500	https://www.philstar.com/headlines/2022/08/25/2205066/constitution-framer-monsod-dont-blame-charter-countrys-ills
1060097254	20220825	202208	2022	2022.6438											GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	5	1	5	-6.36663007683864	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220825064500	https://www.theguardian.com/global-development/2022/aug/25/ten-years-on-first-full-report-records-syrian-regimes-massacre-at-daraya-assad
1060097255	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	10	1	10	-6.36663007683864	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220825064500	https://www.theguardian.com/global-development/2022/aug/25/ten-years-on-first-full-report-records-syrian-regimes-massacre-at-daraya-assad
1060097256	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-7.44680851063829	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220825064500	https://www.parentherald.com/articles/108164/20220824/disabled-mom-grows-molds-body-dies-neglect-adult-children.htm
1060097257	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-7.44680851063829	0								3	Bexar County, Texas, United States	US	USTX		29.4502	-98.517	1383800	3	Bexar County, Texas, United States	US	USTX		29.4502	-98.517	1383800	20220825064500	https://www.parentherald.com/articles/108164/20220824/disabled-mom-grows-molds-body-dies-neglect-adult-children.htm
1060097258	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-7.44680851063829	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825064500	https://www.parentherald.com/articles/108164/20220824/disabled-mom-grows-molds-body-dies-neglect-adult-children.htm
1060097259	20220825	202208	2022	2022.6438											HLH	DOCTOR						HLH			0	043	043	04	1	2.8	10	1	10	-4.77941176470588	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220825064500	https://www.parentherald.com/articles/108166/20220824/widow-man-who-died-rare-cancer-newborn-daughter-keeps-young.htm
1060097260	20220825	202208	2022	2022.6438											JPN	SAGA	JPN								1	036	036	03	1	4.0	6	1	6	5.85683297180043	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825064500	https://www.journalgazette.net/living/entertainment/tv/british-girlfriends-share-everything-i-know-about-love/article_1f5449e6-23b8-11ed-bcc5-af56d1a0e086.html
