1060179425	20220726	202207	2022	2022.5644											USA	WASHINGTON	USA								0	043	043	04	1	2.8	8	1	8	-8.10313075506446	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	West Seattle, Washington, United States	US	USWA		47.5709	-122.387	1512795	20220825174500	https://mynorthwest.com/3607804/kiro-newsradio-headlines-nurses-rally-against-staffing-shortage-patients-risk/
1060179426	20220726	202207	2022	2022.5644											USA	UNITED STATES	USA								0	1712	171	17	4	-9.2	6	1	6	-3.80267214799589	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825174500	https://www.moultrieobserver.com/news/transgender-connection-to-marjorie-taylor-greene-swatting-call-unclear-as-police-investigate/article_0ec0f230-bbb9-52bc-abaa-9d0c28365abb.html
1060179427	20220726	202207	2022	2022.5644	AUS	VICTORIA	AUS																		1	051	051	05	1	3.4	1	1	1	1.47058823529412	4	Ballarat, Victoria, Australia	AS	AS07	5377	-37.5627	143.863	-1557125	0								4	Goulburn River, Victoria, Australia	AS	AS07	5400	-36.1	144.833	-1576142	20220825174500	https://www.miragenews.com/more-rainbow-trout-stocked-across-greater-843366/
1060179428	20220726	202207	2022	2022.5644	AUS	VICTORIA	AUS																		1	051	051	05	1	3.4	7	1	7	1.47058823529412	4	Goulburn River, Victoria, Australia	AS	AS07	5400	-36.1	144.833	-1576142	0								4	Goulburn River, Victoria, Australia	AS	AS07	5400	-36.1	144.833	-1576142	20220825174500	https://www.miragenews.com/more-rainbow-trout-stocked-across-greater-843366/
1060179429	20220726	202207	2022	2022.5644	EDU	STUDENT						EDU													0	051	051	05	1	3.4	5	1	5	6.2049062049062	1	Tanzania	TZ	TZ		-6	35	TZ	0								1	Tanzania	TZ	TZ		-6	35	TZ	20220825174500	https://www.leaderlive.co.uk/news/20759399.wrexham-gcse-results-2022-school-by-school-roundup/
1060179430	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			LEG	PARLIAMENT						LEG			0	010	010	01	1	0.0	10	1	10	-8.52017937219731	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20220825174500	http://tehelka.com/home-minister-amit-shah-reviews-situation-in-jk/
1060179431	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			SIK	SIKH				SIK					0	190	190	19	4	-10.0	4	1	4	-8.52017937219731	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmiri, Punjab, Pakistan	PK	PK04	23677	32.0387	73.751	6104745	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20220825174500	http://tehelka.com/home-minister-amit-shah-reviews-situation-in-jk/
1060179432	20220726	202207	2022	2022.5644	GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		BUS	COMPANY						BUS			1	112	112	11	3	-2.0	5	1	5	-14.7540983606557	0								0								0								20220825174500	https://finans.dk/global/washingtonpost/ECE14339391/twitter-whistleblower-won-hacker-acclaim-for-exposing-software-flaws/
1060179433	20220726	202207	2022	2022.5644	GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		BUS	COMPANY						BUS			1	114	114	11	3	-2.0	5	1	5	-14.7540983606557	0								0								0								20220825174500	https://finans.dk/global/washingtonpost/ECE14339391/twitter-whistleblower-won-hacker-acclaim-for-exposing-software-flaws/
1060179434	20220726	202207	2022	2022.5644	IND	JAMMU AND KASHMIR	IND								SIK	SIKH				SIK					0	190	190	19	4	-10.0	1	1	1	-8.52017937219731	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20220825174500	http://tehelka.com/home-minister-amit-shah-reviews-situation-in-jk/
