1060165922	20220726	202207	2022	2022.5644	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	3.43347639484978	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825160000	https://wtop.com/loudoun-county/2022/08/amid-politics-and-investigations-loudoun-co-school-leader-says-focus-is-on-learning/
1060165923	20220726	202207	2022	2022.5644	EDUEDU	COLLEGE						EDU	EDU		EDU	COLLEGE						EDU			0	193	193	19	4	-10.0	8	1	8	-5.66037735849056	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825160000	https://www.newsweek.com/student-shot-killed-bus-stop-leads-lockdown-schools-1737010
1060165924	20220726	202207	2022	2022.5644	GOV	GOVERNMENT						GOV			GUYGOVMED	FRANK ANTHONY	GUY					GOV	MED		1	010	010	01	1	0.0	8	1	8	-5.35117056856187	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20220825160000	https://caribbean.loopnews.com/content/guyana-government-secure-monkeypox-vaccines-september
1060165925	20220726	202207	2022	2022.5644	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			MMR	MYANMAR	MMR								1	160	160	16	4	-4.0	10	1	10	-3.35051546391752	0								0								0								20220825160000	https://www.just-style.com/news/ilo-warns-of-threat-to-trade-union-existence-in-myanmar/
1060165926	20220726	202207	2022	2022.5644	LAB	UNIONS						LAB			IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	027	027	02	1	4.0	10	1	10	-3.35051546391752	0								0								0								20220825160000	https://www.just-style.com/news/ilo-warns-of-threat-to-trade-union-existence-in-myanmar/
1060165927	20220726	202207	2022	2022.5644	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	4.97076023391813	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825160000	https://www.thegazette.com/local-government/releaf-cedar-rapids-awarded-25000-grant-for-tree-replanting-from-cn-railway-america-in-bloom/
1060165928	20220726	202207	2022	2022.5644	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	2	1	2	-5.66037735849056	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825160000	https://www.newsweek.com/student-shot-killed-bus-stop-leads-lockdown-schools-1737010
1060165929	20220726	202207	2022	2022.5644	USA	UNITED STATES	USA								EDUEDU	COLLEGE						EDU	EDU		0	193	193	19	4	-10.0	6	1	6	-5.66037735849056	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825160000	https://www.newsweek.com/student-shot-killed-bus-stop-leads-lockdown-schools-1737010
1060165930	20220726	202207	2022	2022.5644	USAGOV	VIRGINIA	USA					GOV			JUD	COURT JUDGE						JUD			1	042	042	04	1	1.9	1	1	1	3.43347639484978	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825160000	https://wtop.com/loudoun-county/2022/08/amid-politics-and-investigations-loudoun-co-school-leader-says-focus-is-on-learning/
1060165931	20220726	202207	2022	2022.5644	USAGOV	VIRGINIA	USA					GOV			JUD	COURT JUDGE						JUD			1	042	042	04	1	1.9	1	1	1	3.43347639484978	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825160000	https://wtop.com/loudoun-county/2022/08/amid-politics-and-investigations-loudoun-co-school-leader-says-focus-is-on-learning/
1060165932	20220726	202207	2022	2022.5644	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	3.43347639484978	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	20220825160000	https://wtop.com/loudoun-county/2022/08/amid-politics-and-investigations-loudoun-co-school-leader-says-focus-is-on-learning/
1060165933	20220726	202207	2022	2022.5644	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	3.43347639484978	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825160000	https://wtop.com/loudoun-county/2022/08/amid-politics-and-investigations-loudoun-co-school-leader-says-focus-is-on-learning/
1060165934	20220818	202208	2022	2022.6247											MED	WEBSITE						MED			0	020	020	02	1	3.0	10	1	10	-2.55009107468124	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825160000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/casper-abortion-clinic-offers-free-plan-b/article_643e7676-23e5-11ed-a080-6b9edd5b427f.html
1060165935	20220818	202208	2022	2022.6247	COP	POLICE CHIEF						COP													1	040	040	04	1	1.0	1	1	1	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	0								3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165936	20220818	202208	2022	2022.6247	COP	POLICE CHIEF						COP			GOV	MAYOR						GOV			1	040	040	04	1	1.0	1	1	1	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165937	20220818	202208	2022	2022.6247	GOV	GOVERNMENT						GOV			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	040	040	04	1	1.0	10	1	10	-4.89296636085627	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220825160000	https://allafrica.com/view/group/main/main/id/00083180.html
1060165938	20220818	202208	2022	2022.6247	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165939	20220818	202208	2022	2022.6247	LEG	CONGRESS						LEG													1	051	051	05	1	3.4	12	2	6	-4.58715596330275	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825160000	https://www.nbcchicago.com/news/business/money-report/rep-marjorie-taylor-greene-swatted-for-second-time-in-two-days-police-say/2923480/
1060165940	20220818	202208	2022	2022.6247	MNCUSA	BOEING	USA					MNC			USA	FLORIDA	USA								1	042	042	04	1	1.9	10	1	10	1.66666666666667	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825160000	https://www.space.com/nasa-artemis-1-moon-mission-path-to-the-pad-video
1060165941	20220818	202208	2022	2022.6247	PSE	PALESTINE	PSE								PSEGOV	MAHMOUD ABBAS	PSE					GOV			1	043	043	04	1	2.8	2	1	2	-4.79896238651102	1	Israel	IS	IS		31.5	34.75	IS	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220825160000	https://nationalinterest.org/blog/middle-east-watch/palestine-194-distracts-abbas%E2%80%99-despotism-204441
1060165942	20220818	202208	2022	2022.6247	PSEGOV	MAHMOUD ABBAS	PSE					GOV			PSE	PALESTINE	PSE								1	042	042	04	1	1.9	2	1	2	-4.79896238651102	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825160000	https://nationalinterest.org/blog/middle-east-watch/palestine-194-distracts-abbas%E2%80%99-despotism-204441
1060165943	20220818	202208	2022	2022.6247	PSEGOV	MAHMOUD ABBAS	PSE					GOV			PSE	PALESTINE	PSE								1	051	051	05	1	3.4	2	1	2	-4.79896238651102	1	Germany	GM	GM		51.5	10.5	GM	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825160000	https://nationalinterest.org/blog/middle-east-watch/palestine-194-distracts-abbas%E2%80%99-despotism-204441
1060165944	20220818	202208	2022	2022.6247	PTY	PRESIDENTIAL CANDIDATE																			1	020	020	02	1	3.0	3	1	3	1.2987012987013	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	0								4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20220825160000	https://www.pulse.ng/news/politics/fayoses-brother-donates-ibadan-resort-to-peter-obis-campaign/q2t4dhy
1060165945	20220818	202208	2022	2022.6247	PTY	PRESIDENTIAL CANDIDATE									NGA	NIGERIA	NGA								1	020	020	02	1	3.0	2	1	2	1.2987012987013	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20220825160000	https://www.pulse.ng/news/politics/fayoses-brother-donates-ibadan-resort-to-peter-obis-campaign/q2t4dhy
1060165946	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	-4.58715596330275	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825160000	https://www.nbcchicago.com/news/business/money-report/rep-marjorie-taylor-greene-swatted-for-second-time-in-two-days-police-say/2923480/
1060165947	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	-4.58715596330275	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825160000	https://www.nbcnewyork.com/news/business/money-report/rep-marjorie-taylor-greene-swatted-for-second-time-in-two-days-police-say/3838810/
1060165948	20220818	202208	2022	2022.6247	USA	FLORIDA	USA								MNCUSA	BOEING	USA					MNC			1	043	043	04	1	2.8	10	1	10	1.66666666666667	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825160000	https://www.space.com/nasa-artemis-1-moon-mission-path-to-the-pad-video
1060165949	20220818	202208	2022	2022.6247	USACOP	UNITED STATES	USA					COP													1	040	040	04	1	1.0	2	1	2	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	0								3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165950	20220818	202208	2022	2022.6247	USACOP	UNITED STATES	USA					COP			GOV	MAYOR						GOV			1	040	040	04	1	1.0	2	1	2	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165951	20220818	202208	2022	2022.6247	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165952	20220818	202208	2022	2022.6247	USACOP	UNITED STATES	USA					COP			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165953	20220818	202208	2022	2022.6247	USAGOV	UNITED STATES	USA					GOV													1	040	040	04	1	1.0	1	1	1	-1.15761353517364	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	0								3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220825160000	https://www.govtech.com/public-safety/groups-demand-progress-on-anchorage-police-body-cams
1060165954	20220818	202208	2022	2022.6247	USAGOV	NASA	USA					GOV			USA	FLORIDA	USA								1	042	042	04	1	1.9	10	1	10	1.66666666666667	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825160000	https://www.space.com/nasa-artemis-1-moon-mission-path-to-the-pad-video
1060165955	20220824	202208	2022	2022.6411	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	2.98313878080416	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825160000	https://capitolfax.com/2022/08/25/pritzker-falsely-accuses-bailey-of-lying-about-eminent-domain-provision-in-ceja/
1060165956	20220824	202208	2022	2022.6411	JUDJUD	MAGISTRATE						JUD	JUD		JUD	DISTRICT COURT						JUD			1	042	042	04	1	1.9	2	1	2	-5.42452830188679	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20220825160000	https://www.shorenewsnetwork.com/2022/08/25/two-bowling-green-residents-indicted-by-federal-grand-jury-for-illegal-drug-trafficking/
1060165957	20220824	202208	2022	2022.6411	JUDJUD	MAGISTRATE						JUD	JUD		JUD	DISTRICT COURT						JUD			1	042	042	04	1	1.9	8	1	8	-5.42452830188679	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825160000	https://www.shorenewsnetwork.com/2022/08/25/two-bowling-green-residents-indicted-by-federal-grand-jury-for-illegal-drug-trafficking/
1060165958	20220824	202208	2022	2022.6411	USA	ILLINOIS	USA								GOV	GOVERNOR						GOV			1	112	112	11	3	-2.0	6	1	6	2.98313878080416	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825160000	https://capitolfax.com/2022/08/25/pritzker-falsely-accuses-bailey-of-lying-about-eminent-domain-provision-in-ceja/
1060165959	20220825	202208	2022	2022.6438											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	5	1	5	-0.423728813559322	0								1	Bangladesh	BG	BG		24	90	BG	1	India	IN	IN		20	77	IN	20220825160000	https://www.bssnews.net/news-flash/78894
1060165960	20220825	202208	2022	2022.6438											BGD	BHOLA	BGD								1	0841	084	08	2	7.0	5	1	5	-3.59712230215827	0								4	Daulatkhan, Bangladesh (general), Bangladesh	BG	BG00	5775	22.6333	90.8167	-2737693	4	Daulatkhan, Bangladesh (general), Bangladesh	BG	BG00	5775	22.6333	90.8167	-2737693	20220825160000	https://www.bssnews.net/district/78932
1060165961	20220825	202208	2022	2022.6438											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	-3.37435490273918	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220825160000	https://www.vox.com/recode/2022/8/25/23309517/starbucks-union-contract-bargaining-strikes
1060165962	20220825	202208	2022	2022.6438											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	10	1	10	-1.18030118030118	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825160000	https://www.vox.com/culture/23316541/publishing-antitrust-lawsuit-merger-department-justice-penguin-random-house-simon-schuster
1060165963	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	6	1	6	2.02312138728324	0								4	Goonhilly Downs, Cornwall, United Kingdom	UK	UKC6	40101	50.05	-5.2	-2597301	4	Goonhilly Downs, Cornwall, United Kingdom	UK	UKC6	40101	50.05	-5.2	-2597301	20220825160000	https://www.bbc.co.uk/news/uk-england-cornwall-62673526
1060165964	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	-0.36563071297989	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825160000	http://www.msn.com/en-us/news/politics/dr-oz-swears-mitch-mcconnell-doesn-t-think-he-sucks/ar-AA115R6t
1060165965	20220825	202208	2022	2022.6438											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	6	1	6	2.44648318042813	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825160000	https://www.morningstar.com/articles/1111018/bigger-is-not-better-for-this-boutique-fund-firm
1060165966	20220825	202208	2022	2022.6438											BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	10	1	10	0.86655112651646	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825160000	https://www.iomtoday.co.im/news/karran-hits-out-at-allinsons-policies-560785
1060165967	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-5.66037735849056	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825160000	https://www.newsweek.com/student-shot-killed-bus-stop-leads-lockdown-schools-1737010
1060165968	20220825	202208	2022	2022.6438											COP	POLICE COMMISSIONER						COP			0	051	051	05	1	3.4	3	1	3	-2.07715133531157	0								3	Chester High School, Pennsylvania, United States	US	USPA		39.8493	-75.3702	1207161	3	Chester High School, Pennsylvania, United States	US	USPA		39.8493	-75.3702	1207161	20220825160000	https://www.dailystar.co.uk/news/world-news/school-sent-box-guns-instead-27832324
1060165969	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	073	073	07	2	7.4	3	1	3	-4.52127659574468	0								3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220825160000	https://krdo.com/news/national-world/cnn-national/2022/08/25/a-train-is-derailed-and-roads-washed-away-after-torrential-rain-clobbers-parts-of-mississippi/
1060165970	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	100	100	10	3	-5.0	2	1	2	-5.45454545454545	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20220825160000	https://www.washingtontimes.com/news/2022/aug/25/rep-marjorie-taylor-greenes-home-in-georgia-swatte/
1060165971	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-7.29613733905579	0								3	Saugerties, New York, United States	US	USNY	NY111	42.0776	-73.9529	964502	3	Saugerties, New York, United States	US	USNY	NY111	42.0776	-73.9529	964502	20220825160000	https://wpdh.com/arson-arrest-ny/
1060165972	20220825	202208	2022	2022.6438											CRM	GANG						CRM			0	040	040	04	1	1.0	5	1	5	-0.423728813559322	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825160000	https://www.bssnews.net/news-flash/78894
1060165973	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	5	1	5	-2.88985823336969	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825160000	https://www.medscape.com/viewarticle/979738
1060165974	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	1	1	1	2.84857571214393	0								1	Mexico	MX	MX		23	-102	MX	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825160000	https://www.popsugar.com/beauty/lauren-ridloff-beauty-interview-48927566
1060165975	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	4	1	4	2.84857571214393	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220825160000	https://www.popsugar.com/beauty/lauren-ridloff-beauty-interview-48927566
1060165976	20220825	202208	2022	2022.6438											CVL	POPULATION						CVL			1	051	051	05	1	3.4	4	1	4	-4.81798715203426	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20220825160000	https://www.medscape.com/viewarticle/979730
1060165977	20220825	202208	2022	2022.6438											CVL	VILLAGE						CVL			1	1823	182	18	4	-10.0	5	1	5	-9.44444444444448	0								0								0								20220825160000	https://www.tribuneindia.com/news/haryana/labourer-hacks-wife-her-lover-to-death-in-mahendragarh-village-425292
