1060081054	20220825	202208	2022	2022.6438											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-0.81799591002045	0								4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	20220825034500	https://www.derbytelegraph.co.uk/news/derby-news/jokester-derby-dad-who-died-7502344
1060081055	20220825	202208	2022	2022.6438											COP	PRISON						COP			1	0874	087	08	2	10.0	4	1	4	-4.84927916120577	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825034500	https://www.ypradio.org/2022-08-24/could-air-conditioning-help-prevent-extreme-violence-in-prisons-research-suggests-so
1060081056	20220825	202208	2022	2022.6438											COP	PRISON						COP			1	0874	087	08	2	10.0	1	1	1	-4.84927916120577	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220825034500	https://www.ypradio.org/2022-08-24/could-air-conditioning-help-prevent-extreme-violence-in-prisons-research-suggests-so
1060081057	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	173	173	17	4	-5.0	1	1	1	-6.56455142231948	0								3	Shorewood, Wisconsin, United States	US	USWI	WI079	43.0892	-87.8876	1574071	3	Shorewood, Wisconsin, United States	US	USWI	WI079	43.0892	-87.8876	1574071	20220825034500	https://journaltimes.com/news/local/crime-and-courts/caledonia-police-man-arrested-thought-he-was-in-genoa-city-smoked-cigarette-backwards/article_bcff2df8-23f1-11ed-ae17-d75417e425b7.html
1060081058	20220825	202208	2022	2022.6438											COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-7.27272727272727	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20220825034500	https://www.tribdem.com/news/update-two-dead-in-johnstown-shootout-3-suspects-sought/article_9a8ccf34-23f9-11ed-9424-e7e8afee0b22.html
1060081059	20220825	202208	2022	2022.6438											CRM	WHORE						CRM			0	020	020	02	1	3.0	8	1	8	-0.765794511806	0								3	Pikeville, New York, United States	US	USNY	NY003	42.0542	-78.0458	972942	3	Pikeville, New York, United States	US	USNY	NY003	42.0542	-78.0458	972942	20220825034500	https://www.chronicle.com/article/a-catholic-university-hired-a-dean-with-ties-to-the-vatican-the-problem-he-faked-his-credentials
1060081060	20220825	202208	2022	2022.6438											CRM	CARTEL						CRM			1	020	020	02	1	3.0	5	1	5	-6.2111801242236	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220825034500	https://www.foxnews.com/media/human-trafficker-tells-sara-carter-no-way-back-cartels-grip-us-border
1060081061	20220825	202208	2022	2022.6438											CRM	MAFFIA						CRM			0	043	043	04	1	2.8	6	1	6	1.7156862745098	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220825034500	https://www.irishmirror.ie/showbiz/celebrity-news/idris-elba-proud-bring-beast-27827090
1060081062	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	3.11890838206628	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825034500	https://www.thedaonline.com/culture/photos-wv-vintage-fest-returns-to-star-city/article_2b0cb36c-22fb-11ed-9303-b3fce6667267.html
1060081063	20220825	202208	2022	2022.6438											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	-1.71821305841924	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825034500	https://pamplinmedia.com/pt/9-news/555717-444781-mcso-deceased-person-found-near-trail-in-columbia-river-gorge
1060081064	20220825	202208	2022	2022.6438											CVL	VILLAGER						CVL			1	190	190	19	4	-10.0	10	1	10	-6.41762452107279	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20220825034500	https://www.dawn.com/news/1706704/man-made-catastrophes
1060081065	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			1	0311	031	03	1	5.2	10	1	10	1.02564102564103	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825034500	https://augustafreepress.com/clinewatch-coastal-elites/
1060081066	20220825	202208	2022	2022.6438											EDU	STUDENT						EDU			1	033	033	03	1	5.2	6	1	6	2.89017341040462	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20220825034500	https://kyma.com/news/top-stories/2022/08/24/students-react-to-student-loan-forgiveness-plan/
1060081067	20220825	202208	2022	2022.6438											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	4	1	4	-0.5181347150259	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220825034500	https://timesofindia.indiatimes.com/city/mumbai/at-102-keshavrao-dhondge-is-oldest-living-maharashtra-legislator/articleshow/93763455.cms
1060081068	20220825	202208	2022	2022.6438											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	10	1	10	-4.02476780185758	0								4	Sahiwal, Punjab, Pakistan	PK	PK04	23676	31.9745	72.3309	-2773040	4	Sahiwal, Punjab, Pakistan	PK	PK04	23676	31.9745	72.3309	-2773040	20220825034500	https://www.dawn.com/news/1706631/protest-against-power-bills-40-farmers-booked-for-blocking-motorway
1060081069	20220825	202208	2022	2022.6438											EDU	UNIVERSITY						EDU			0	080	080	08	2	5.0	6	1	6	-0.765794511806	0								3	Fordham University, New York, United States	US	USNY		40.8612	-73.886	950377	3	Fordham University, New York, United States	US	USNY		40.8612	-73.886	950377	20220825034500	https://www.chronicle.com/article/a-catholic-university-hired-a-dean-with-ties-to-the-vatican-the-problem-he-faked-his-credentials
1060081070	20220825	202208	2022	2022.6438											EDUEDU	STUDENT						EDU	EDU		1	1823	182	18	4	-10.0	2	1	2	-6.82926829268298	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825034500	https://www.dawn.com/news/1706711/justice-delayed
1060081071	20220825	202208	2022	2022.6438											EST	ESTONIA	EST								0	080	080	08	2	5.0	1	1	1	-5.3921568627451	0								1	Estonia	EN	EN		59	26	EN	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825034500	https://menafn.com/1104751987/Nearly-9000-Ukrainian-Troops-Killed-So-Far-Says-Kyiv
1060081072	20220825	202208	2022	2022.6438											EST	ESTONIA	EST								0	080	080	08	2	5.0	4	1	4	-5.3921568627451	0								1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20220825034500	https://menafn.com/1104751987/Nearly-9000-Ukrainian-Troops-Killed-So-Far-Says-Kyiv
1060081073	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	4	1	4	1.91780821917808	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220825034500	https://www.wmdt.com/2022/08/cambridge-mayor-race-heads-to-runoff-between-state-senator-addie-eckhardt-and-former-commissioner-stephen-rideout/
1060081074	20220825	202208	2022	2022.6438											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	3	1	3	0.76530612244898	0								1	United Kingdom	UK	UK		54	-4	UK	4	Hooghly, West Bengal, India	IN	IN28	70293	22.8956	88.4025	-2097634	20220825034500	https://www.telegraphindia.com/my-kolkata/news/hooghly-heritage-tour-on-restored-1944-steamer/cid/1882272
1060081075	20220825	202208	2022	2022.6438											GBR	LONDON	GBR								0	100	100	10	3	-5.0	10	1	10	-0.45781556572923	0								4	Great Skellig, Kerry, Ireland	EI	EI11	18290	51.7667	-10.5333	-1503261	4	Great Skellig, Kerry, Ireland	EI	EI11	18290	51.7667	-10.5333	-1503261	20220825034500	https://www.ypradio.org/2022-08-24/the-book-haven-is-a-monastic-retreat-to-an-island-inhabited-only-by-men-and-birds
1060081076	20220825	202208	2022	2022.6438											GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	0.75757575757575	0								4	Le Thanh, Khá HòM, Vietnam, Republic Of	VM	VM54	32389	12.2667	109.017	-3730668	4	Le Thanh, Khá HòM, Vietnam, Republic Of	VM	VM54	32389	12.2667	109.017	-3730668	20220825034500	http://www.akp.gov.kh/post/detail/260676
1060081077	20220825	202208	2022	2022.6438											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	3	1	3	-2.39520958083833	0								3	Edmands Path, New Hampshire, United States	US	USNH		44.2417	-71.3598	871850	3	Edmands Path, New Hampshire, United States	US	USNH		44.2417	-71.3598	871850	20220825034500	https://patch.com/new-hampshire/across-nh/rhode-island-hiker-assisted-white-mountains-trail
1060081078	20220825	202208	2022	2022.6438											IND	KARNATAKA	IND								1	190	190	19	4	-10.0	8	1	8	-11.7647058823529	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220825034500	https://timesofindia.indiatimes.com/city/bengaluru/9-killed-14-injured-after-vehicle-crashes-into-a-lorry-in-karnatakas-tumakuru/articleshow/93765150.cms
1060081079	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	010	010	01	1	0.0	3	1	3	-5.69948186528497	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825034500	https://www.khaleejtimes.com/americas/us-musks-lawyers-seize-on-twitter-whistleblower-revelations
1060081080	20220825	202208	2022	2022.6438											JUD	JUDICIAL SYSTEM						JUD			1	013	013	01	1	0.4	10	1	10	-3.33333333333333	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825034500	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/raj-kundras-lawyer-not-an-iota-of-evidence-against-my-client-in-police-chargesheet-final-arguments-on-september-8-exclusive/articleshow/93762751.cms
1060081081	20220825	202208	2022	2022.6438											JUD	ATTORNEY						JUD			0	0841	084	08	2	7.0	3	1	3	-5.69948186528497	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825034500	https://www.khaleejtimes.com/americas/us-musks-lawyers-seize-on-twitter-whistleblower-revelations
1060081082	20220825	202208	2022	2022.6438											JUD	JUDGE						JUD			0	173	173	17	4	-5.0	6	1	6	-4.21052631578948	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825034500	http://www.msn.com/en-us/money/companies/ghislaine-maxwells-lawyers-sue-her-for-dollar878000-in-unpaid-bills/ar-AA113Q2h
1060081083	20220825	202208	2022	2022.6438											LAB	EMPLOYEE						LAB			0	010	010	01	1	0.0	10	1	10	-6.12244897959184	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825034500	https://www.dawn.com/news/1706701/domestic-inquiries
1060081084	20220825	202208	2022	2022.6438											LAB	EMPLOYEE						LAB			0	112	112	11	3	-2.0	10	1	10	-6.12244897959184	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220825034500	https://www.dawn.com/news/1706701/domestic-inquiries
1060081085	20220825	202208	2022	2022.6438											LEG	SENATE						LEG			1	040	040	04	1	1.0	10	1	10	-6.68789808917197	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825034500	https://timesofindia.indiatimes.com/business/international-business/twitter-whistleblower-to-meet-with-us-senate-panel-september-13/articleshow/93765745.cms
1060081086	20220825	202208	2022	2022.6438											LEG	SENATE						LEG			1	042	042	04	1	1.9	20	2	20	-3.02593659942363	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825034500	https://www.ypradio.org/2022-08-24/florida-democrats-vote-charlie-crist-to-take-on-gov-desantis-in-november
1060081087	20220825	202208	2022	2022.6438											MED	MEDIA						MED			0	020	020	02	1	3.0	4	1	4	1.87265917602996	0								3	Sanpete County, Utah, United States	US	USUT		39.2505	-111.501	1448033	3	Sanpete County, Utah, United States	US	USUT		39.2505	-111.501	1448033	20220825034500	https://www.ksl.com/article/50463310/utah-leaders-share-tips-for-engaging-with-diverse-communities
1060081088	20220825	202208	2022	2022.6438											MED	MEDIA						MED			0	020	020	02	1	3.0	1	1	1	1.87265917602996	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Sanpete County, Utah, United States	US	USUT		39.2505	-111.501	1448033	20220825034500	https://www.ksl.com/article/50463310/utah-leaders-share-tips-for-engaging-with-diverse-communities
1060081089	20220825	202208	2022	2022.6438											MED	NEWSPAPER						MED			1	141	141	14	3	-6.5	10	1	10	-9.2140921409214	0								4	Shorkot, Punjab, Pakistan	PK	PK04	23661	30.8347	72.0777	-2774625	4	Shorkot, Punjab, Pakistan	PK	PK04	23661	30.8347	72.0777	-2774625	20220825034500	https://www.dawn.com/news/1706640/protest-demos-against-inflated-power-bills
1060081090	20220825	202208	2022	2022.6438											OPP	PROTESTER						OPP			1	010	010	01	1	0.0	6	1	6	-5.38116591928251	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825034500	https://www.dawn.com/news/1706622/pti-lawyers-protest-terrorism-case-against-party-chief
1060081091	20220825	202208	2022	2022.6438											PAK	PAKISTAN	PAK								1	014	014	01	1	0.0	4	1	4	-5.38116591928251	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20220825034500	https://www.dawn.com/news/1706622/pti-lawyers-protest-terrorism-case-against-party-chief
1060081092	20220825	202208	2022	2022.6438											RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-5.25164113785558	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825034500	https://www.business-standard.com/article/current-affairs/india-breaks-streak-of-un-abstentions-on-ukraine-votes-against-russia-122082500133_1.html
1060081093	20220825	202208	2022	2022.6438											RUS	RUSSIA	RUS								1	100	100	10	3	-5.0	8	1	8	-4.58015267175572	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825034500	https://www.afr.com/policy/foreign-affairs/what-the-murder-of-darya-dugina-means-for-russia-20220825-p5bcl7
1060081094	20220825	202208	2022	2022.6438											RUS	MOSCOW	RUS								1	163	163	16	4	-8.0	2	1	2	-3.79746835443038	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825034500	https://menafn.com/1104751985/European-Gas-Prices-Soar-On-Planned-Nord-Stream-Closure
1060081095	20220825	202208	2022	2022.6438											RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	8	1	8	-4.58015267175572	0								4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220825034500	https://www.afr.com/policy/foreign-affairs/what-the-murder-of-darya-dugina-means-for-russia-20220825-p5bcl7
1060081096	20220825	202208	2022	2022.6438											SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	4	1	4	-6.06060606060606	0								4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20220825034500	https://timesofindia.indiatimes.com/india/calls-to-behead-suspended-bjp-mla-amid-fresh-hyderabad-protests/articleshow/93764767.cms
1060081097	20220825	202208	2022	2022.6438											TON	TONGA	TON								0	010	010	01	1	0.0	1	1	1	-4.95867768595041	0								4	Porirua, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1333	174.85	-1516396	4	Porirua, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.1333	174.85	-1516396	20220825034500	https://www.stuff.co.nz/national/health/129678724/dangerous-patient-loses-claim-over-seclusionstyle-detention-conditions
1060081098	20220825	202208	2022	2022.6438											UKR	UKRAINIAN	UKR								1	0353	035	03	1	7.0	2	1	2	0	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825034500	https://www.fox61.com/article/news/nation-world/ukraine/we-will-free-ukrainian-community-prays-countrys-independence-day/520-1cacdf25-0327-44b8-8d03-5422fdfde612
1060081099	20220825	202208	2022	2022.6438											UKR	UKRAINE	UKR								0	042	042	04	1	1.9	4	1	4	-1.30434782608695	0								4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220825034500	https://www.ypradio.org/2022-08-24/6-months-into-the-war-in-ukraine-diplomats-havent-made-much-headway-on-peace-talks
1060081100	20220825	202208	2022	2022.6438											UKRCVL	UKRAINIAN	UKR					CVL			1	0353	035	03	1	7.0	6	1	6	0	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825034500	https://www.fox61.com/article/news/nation-world/ukraine/we-will-free-ukrainian-community-prays-countrys-independence-day/520-1cacdf25-0327-44b8-8d03-5422fdfde612
1060081101	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	013	013	01	1	0.4	2	1	2	3.5225048923679	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220825034500	https://www.communitynewspapergroup.com/waverly_newspapers/kneser-named-vice-president-for-student-life-at-wartburg/article_8f6aef8b-b9ef-545a-ac7c-52d2a5b24478.html
1060081102	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	030	030	03	1	4.0	4	1	4	3.28185328185328	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825034500	https://www.newjerseyhills.com/echoes-sentinel/news/watchung-democrats-revise-2022-candidate-slate/article_e6fc3f8e-c42b-58f2-a9a6-44cb65343132.html
1060081103	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	-4.84927916120577	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220825034500	https://www.ypradio.org/2022-08-24/could-air-conditioning-help-prevent-extreme-violence-in-prisons-research-suggests-so
1060081104	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	040	040	04	1	1.0	6	1	6	1.87265917602996	0								3	Sanpete County, Utah, United States	US	USUT		39.2505	-111.501	1448033	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825034500	https://www.ksl.com/article/50463310/utah-leaders-share-tips-for-engaging-with-diverse-communities
1060081105	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	1.87265917602996	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825034500	https://www.ksl.com/article/50463310/utah-leaders-share-tips-for-engaging-with-diverse-communities
1060081106	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.11890838206628	0								3	Morgantown, West Virginia, United States	US	USWV	WV061	39.6295	-79.9559	1555161	3	Morgantown, West Virginia, United States	US	USWV	WV061	39.6295	-79.9559	1555161	20220825034500	https://www.thedaonline.com/culture/photos-wv-vintage-fest-returns-to-star-city/article_2b0cb36c-22fb-11ed-9303-b3fce6667267.html
