1059190712	20220811	202208	2022	2022.6055	COP	PRISON						COP			SAU	SAUDI ARABIA	SAU								1	173	173	17	4	-5.0	6	1	6	-6.25	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220818174500	https://www.oann.com/saudi-woman-sentenced-to-34-years-for-twitter-posts/
1059190713	20220811	202208	2022	2022.6055	EUR	EUROPEAN	EUR																		1	010	010	01	1	0.0	3	1	3	-2.70893371757925	4	Po River, Italy (general), Italy	IT	IT00	18416	44.9747	12.0544	-125040	0								4	Po River, Italy (general), Italy	IT	IT00	18416	44.9747	12.0544	-125040	20220818174500	https://www.oliveoiltimes.com/business/europe-confronts-worst-drought-in-500-years-officials-say/111607
1059190714	20220811	202208	2022	2022.6055	FRA	FRANCE	FRA								EUR	EUROPEAN	EUR								1	010	010	01	1	0.0	2	1	2	-2.70893371757925	4	Po River, Italy (general), Italy	IT	IT00	18416	44.9747	12.0544	-125040	4	Po River, Italy (general), Italy	IT	IT00	18416	44.9747	12.0544	-125040	4	Po River, Italy (general), Italy	IT	IT00	18416	44.9747	12.0544	-125040	20220818174500	https://www.oliveoiltimes.com/business/europe-confronts-worst-drought-in-500-years-officials-say/111607
1059190715	20220811	202208	2022	2022.6055	GBR	EDINBURGH	GBR																		1	173	173	17	4	-5.0	3	1	3	-10.2040816326531	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220818174500	https://www.aol.co.uk/two-men-court-charged-murder-162554262.html
1059190716	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-3.04709141274238	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818174500	https://newrepublic.com/article/167462/help-wanted-trump-legal-team
1059190717	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-3.04709141274238	1	United Kingdom	UK	UK		54	-4	UK	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818174500	https://newrepublic.com/article/167462/help-wanted-trump-legal-team
1059190718	20220811	202208	2022	2022.6055	USA	MASSACHUSETTS	USA								USAGOV	JOE BIDEN	USA					GOV			1	043	043	04	1	2.8	10	1	10	-2.48447204968944	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220818174500	https://www.latinpost.com/articles/156426/20220818/next-week-fossil-free-federal-reserve-campaign-take-action-climate.htm
1059190719	20220811	202208	2022	2022.6055	USAGOV	JOE BIDEN	USA					GOV			USA	MASSACHUSETTS	USA								1	042	042	04	1	1.9	6	1	6	-2.48447204968944	3	Jackson Lake Lodge, Wyoming, United States	US	USWY	WY039	43.8774	-110.577	1600578	3	Jackson Lake Lodge, Wyoming, United States	US	USWY		43.8774	-110.577	1600578	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220818174500	https://www.latinpost.com/articles/156426/20220818/next-week-fossil-free-federal-reserve-campaign-take-action-climate.htm
1059190720	20220811	202208	2022	2022.6055	USAGOV	JOE BIDEN	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-2.48447204968944	3	Jackson Lake Lodge, Wyoming, United States	US	USWY	WY039	43.8774	-110.577	1600578	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	20220818174500	https://www.latinpost.com/articles/156426/20220818/next-week-fossil-free-federal-reserve-campaign-take-action-climate.htm
1059190721	20220811	202208	2022	2022.6055	USAGOV	JOE BIDEN	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-2.48447204968944	3	Jackson Lake Lodge, Wyoming, United States	US	USWY	WY039	43.8774	-110.577	1600578	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220818174500	https://www.latinpost.com/articles/156426/20220818/next-week-fossil-free-federal-reserve-campaign-take-action-climate.htm
1059190722	20220817	202208	2022	2022.6219	COP	DETECTIVE						COP			MNCJPN	TOYOTA	JPN					MNC			1	173	173	17	4	-5.0	6	1	6	-5.46875	4	Nyathi, Zimbabwe (general), Zimbabwe	ZI	ZI00	6323	-18.2667	25.9167	-2319329	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220818174500	https://www.herald.co.zw/masvingo-police-nab-detective-with-240kg-copper-cables/
1059190723	20220817	202208	2022	2022.6219	ZWE	ZIMBABWE	ZWE								COP	DETECTIVE						COP			1	173	173	17	4	-5.0	2	1	2	-5.46875	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Nyathi, Zimbabwe (general), Zimbabwe	ZI	ZI00	6323	-18.2667	25.9167	-2319329	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220818174500	https://www.herald.co.zw/masvingo-police-nab-detective-with-240kg-copper-cables/
1059190724	20220817	202208	2022	2022.6219	ZWECOP	ZIMBABWE	ZWE					COP			ZWE	ZIMBABWE	ZWE								1	173	173	17	4	-5.0	2	1	2	-5.46875	4	Nyathi, Zimbabwe (general), Zimbabwe	ZI	ZI00	6323	-18.2667	25.9167	-2319329	4	Nyathi, Zimbabwe (general), Zimbabwe	ZI	ZI00	6323	-18.2667	25.9167	-2319329	4	Nyathi, Zimbabwe (general), Zimbabwe	ZI	ZI00	6323	-18.2667	25.9167	-2319329	20220818174500	https://www.herald.co.zw/masvingo-police-nab-detective-with-240kg-copper-cables/
1059190725	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	051	051	05	1	3.4	2	1	2	0.80645161290322	0								4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Kilifi, Coast, Kenya	KE	KE02	18585	-3.63045	39.8499	-2250716	20220818174500	https://www.kenyans.co.ke/news/78623-five-things-ruto-promised-election
1059190726	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	051	051	05	1	3.4	6	1	6	0.80645161290322	0								4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos, Eastern, Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	20220818174500	https://www.kenyans.co.ke/news/78623-five-things-ruto-promised-election
1059190727	20220818	202208	2022	2022.6247											AGR	FARMER						AGR			0	051	051	05	1	3.4	2	1	2	0.80645161290322	0								4	Msabaha, Coast, Kenya	KE	KE02	18585	-3.26375	40.0485	-2256672	4	Msabaha, Coast, Kenya	KE	KE02	18585	-3.26375	40.0485	-2256672	20220818174500	https://www.kenyans.co.ke/news/78623-five-things-ruto-promised-election
1059190728	20220818	202208	2022	2022.6247											AUS	MURRAY	AUS								1	173	173	17	4	-5.0	1	1	1	-16.0130718954249	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220818174500	https://www.dailycitizen.news/news/local_news/area-arrests-for-aug-19/article_e632aa98-1efa-11ed-948e-3f4a714f5a7c.html
1059190729	20220818	202208	2022	2022.6247											AUS	MURRAY	AUS								1	173	173	17	4	-5.0	4	1	4	-16.0130718954249	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Lakemont, Florida, United States	US	USFL	FL055	27.5431	-81.4537	295398	20220818174500	https://www.dailycitizen.news/news/local_news/area-arrests-for-aug-19/article_e632aa98-1efa-11ed-948e-3f4a714f5a7c.html
1059190730	20220818	202208	2022	2022.6247											AUT	AUSTRIA	AUT								0	036	036	03	1	4.0	2	1	2	-0.80500894454383	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818174500	https://www.thelocal.de/20220818/a-disaster-how-did-train-travel-in-germany-get-so-bad/
1059190731	20220818	202208	2022	2022.6247											AUT	AUSTRIA	AUT								0	036	036	03	1	4.0	8	1	8	-0.80500894454383	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220818174500	https://www.thelocal.de/20220818/a-disaster-how-did-train-travel-in-germany-get-so-bad/
1059190732	20220818	202208	2022	2022.6247											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	2	1	2	-0.80500894454383	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220818174500	https://www.thelocal.de/20220818/a-disaster-how-did-train-travel-in-germany-get-so-bad/
1059190733	20220818	202208	2022	2022.6247											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	8	1	8	-0.80500894454383	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20220818174500	https://www.thelocal.de/20220818/a-disaster-how-did-train-travel-in-germany-get-so-bad/
1059190734	20220818	202208	2022	2022.6247											BEL	ANTWERP	BEL								0	042	042	04	1	1.9	4	1	4	-2.9593094944513	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220818174500	https://www.heritagefl.com/story/2022/08/19/features/once-buried-in-europe-a-hitler-puppet-stashed-in-frank-ozs-oakland-attic-tells-his-familys-holocaust-story/17040.html
1059190735	20220818	202208	2022	2022.6247											BGD	BANGLADESH	BGD								1	062	062	06	2	7.4	5	1	5	11.2359550561798	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220818174500	https://www.fibre2fashion.com/news/apparel-news/ilo-fbcci-team-up-to-enhance-workplace-safety-in-bangladesh-282564-newsdetails.htm
1059190736	20220818	202208	2022	2022.6247											BUDMAH223	SOTO				BUD					0	040	040	04	1	1.0	3	1	3	-5.18672199170124	0								3	Bayview District, California, United States	US	USCA		37.7341	-122.391	1658010	3	Bayview District, California, United States	US	USCA		37.7341	-122.391	1658010	20220818174500	https://www.ktvu.com/news/sf-man-charged-with-killing-his-father-and-stepmother-in-their-home
1059190737	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	2	1	2	4.28769017980636	0								3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	20220818174500	https://www.kpvi.com/news/national_news/two-area-artists-team-up-for-ranch-themed-exhibit-at-the-art-center/article_1129902a-6a48-5709-95c6-44b98fd6a2f6.html
1059190738	20220818	202208	2022	2022.6247											BUS	CORPORATION						BUS			0	100	100	10	3	-5.0	10	1	10	-4.43425076452599	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220818174500	https://townhall.com/tipsheet/madelineleesman/2022/08/18/google-employees-demand-it-expand-abortion-benefits-n2611936
1059190739	20220818	202208	2022	2022.6247											CAN	ONTARIO	CAN								0	040	040	04	1	1.0	10	1	10	1.52477763659466	0								4	Sunnybrook, Alberta, Canada	CA	CA01	154724	53.2	-114.183	-574363	4	Sunnybrook, Alberta, Canada	CA	CA01	154724	53.2	-114.183	-574363	20220818174500	https://www.toronto.com/news/doug-ford-tories-unveil-health-care-changes-to-free-up-hospitals-but-stress-ontarians-will/article_cd3392c2-f5b1-598d-b7ec-f35e51ee807f.html
1059190740	20220818	202208	2022	2022.6247											CHN	CHINESE	CHN								1	0211	021	02	1	3.4	2	1	2	3.4375	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818174500	https://www.pharmiweb.com/press-release/2022-08-18/herbal-medicinal-products-market-is-anticipated-to-reach-us-36035-billion-by-the-end-of-2031
1059190741	20220818	202208	2022	2022.6247											CHN	CHINESE	CHN								1	0211	021	02	1	3.4	3	1	3	3.4375	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818174500	https://www.pharmiweb.com/press-release/2022-08-18/herbal-medicinal-products-market-is-anticipated-to-reach-us-36035-billion-by-the-end-of-2031
1059190742	20220818	202208	2022	2022.6247											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	5	1	5	6.77966101694915	0								0								0								20220818174500	https://www.pal-item.com/story/news/local/2022/08/18/happy-birthday-everyone-at-senior-adult-ministrys-august-meeting/65406811007/
1059190743	20220818	202208	2022	2022.6247											COP	POLICE OFFICER						COP			0	042	042	04	1	1.9	6	1	6	-3.74531835205993	0								4	Borrowdale, Harare, Zimbabwe	ZI	ZI10	40197	-17.7567	31.1036	-2307681	4	Borrowdale, Harare, Zimbabwe	ZI	ZI10	40197	-17.7567	31.1036	-2307681	20220818174500	https://www.herald.co.zw/tobaiwa-mudedes-son-in-court/
1059190744	20220818	202208	2022	2022.6247											COP	POLICE						COP			1	043	043	04	1	2.8	5	1	5	-4.99168053244592	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20220818174500	https://www.thesouthafrican.com/lifestyle/breaking-dumbest-criminals-saps-pollsmoor-bethal-crime-august-2022-latest/
1059190745	20220818	202208	2022	2022.6247											CVL	TRAVELLER						CVL			1	033	033	03	1	5.2	10	1	10	3.50467289719627	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818174500	https://www.bgr.in/news/indians-will-now-be-able-to-use-upi-in-the-united-kingdom-1312819/
1059190746	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	2	1	2	-0.31055900621118	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20220818174500	https://www.smdp.com/drought-conscious-santa-monica-again-cuts-water-use-in-july/220484
1059190747	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			1	051	051	05	1	3.4	10	1	10	3.04182509505703	0								3	Park Rapids, Minnesota, United States	US	USMN		46.9222	-95.0586	649151	3	Park Rapids, Minnesota, United States	US	USMN		46.9222	-95.0586	649151	20220818174500	https://www.parkrapidsenterprise.com/lifestyle/arts-and-entertainment/books-etc-check-out-what-the-library-has-to-offer
1059190748	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			1	090	090	09	2	-2.0	10	1	10	3.04182509505703	0								3	Park Rapids, Minnesota, United States	US	USMN		46.9222	-95.0586	649151	3	Park Rapids, Minnesota, United States	US	USMN		46.9222	-95.0586	649151	20220818174500	https://www.parkrapidsenterprise.com/lifestyle/arts-and-entertainment/books-etc-check-out-what-the-library-has-to-offer
1059190749	20220818	202208	2022	2022.6247											CVL	RESIDENTS						CVL			1	120	120	12	3	-4.0	2	1	2	-0.31055900621118	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20220818174500	https://www.smdp.com/drought-conscious-santa-monica-again-cuts-water-use-in-july/220484
1059190750	20220818	202208	2022	2022.6247											CVL	CITIZEN						CVL			1	173	173	17	4	-5.0	1	1	1	-11.1413043478261	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20220818174500	https://www.newswest9.com/article/news/crime/two-men-arrested-for-conspiracy/513-83e1ec3f-1f72-47a8-9a74-9a5d88b28b41
1059190751	20220818	202208	2022	2022.6247											CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	3	1	3	-4.56081081081081	0								3	Chicago Fire Department, Illinois, United States	US	USIL		41.9526	-87.6727	2681967	3	Chicago Fire Department, Illinois, United States	US	USIL		41.9526	-87.6727	2681967	20220818174500	http://www.chicagotribune.com/news/breaking/ct-chicago-shootings-violence-boy-14-shot-7-kids-4-hours-20220818-lddugakvszel3kpaiep3s7rwu4-story.html
1059190752	20220818	202208	2022	2022.6247											DEU	GERMANY	DEU								0	046	046	04	1	7.0	2	1	2	-1.95652173913044	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220818174500	https://www.huffpost.com/entry/jonah-hill-promoting-mental-health_n_62fe41fde4b0f48a0204f268
1059190753	20220818	202208	2022	2022.6247											DEULEG	GERMAN	DEU					LEG			1	043	043	04	1	2.8	6	1	6	-3.66300366300366	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220818174500	https://www.thelocal.de/20220818/germanys-highest-court-upholds-mandatory-measles-jabs-for-children/
1059190754	20220818	202208	2022	2022.6247											EDU	SCHOOL						EDU			1	020	020	02	1	3.0	5	1	5	-2.80701754385965	0								3	Walnut Grove, Texas, United States	US	USTX		32.1765	-95.2558	1379228	3	Walnut Grove, Texas, United States	US	USTX		32.1765	-95.2558	1379228	20220818174500	https://www.kagstv.com/article/news/local/stay-away-crews-battling-large-structure-fire-in-southlake/287-b68398ba-2258-43f2-a588-255ceefa12ec
