1059211333	20210818	202108	2021	2021.6247	EDU	SCHOOL						EDU													0	071	071	07	2	7.4	10	1	10	1.79104477611941	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220818203000	https://www.arlnow.com/2019/05/13/county-board-to-vote-on-600-student-expansion-at-w-l/
1059211334	20210818	202108	2021	2021.6247	GOV	PRESIDENT						GOV			HTI	HAITI	HTI								1	186	186	18	4	-10.0	2	1	2	-5.80204778156997	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	20220818203000	https://thecaribbeancamera.com/former-haitian-senator-nephew-assassinated/
1059211335	20210818	202108	2021	2021.6247	HTI	HAITI	HTI								GOV	PRESIDENT						GOV			1	186	186	18	4	-10.0	2	1	2	-5.80204778156997	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	20220818203000	https://thecaribbeancamera.com/former-haitian-senator-nephew-assassinated/
1059211336	20210818	202108	2021	2021.6247	HTI	HAITI	HTI								HTIGOV	HAITI	HTI					GOV			1	186	186	18	4	-10.0	2	1	2	-5.80204778156997	4	Laboule, Centre, Haiti	HA	HA07	17194	18.8	-72.2667	-65377	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	4	Pelerin, Ouest, Haiti	HA	HA11	17198	18.4833	-72.3	-69600	20220818203000	https://thecaribbeancamera.com/former-haitian-senator-nephew-assassinated/
1059211337	20210818	202108	2021	2021.6247	NZL	NEW ZEALAND	NZL																		0	043	043	04	1	2.8	4	1	4	-4.7008547008547	4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	0								4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	20220818203000	http://www.msn.com/en-nz/news/national/live-over-60-nelson-homes-uninhabitable-residents-urged-to-conserve-water-as-region-wakes-to-fourth-day-of-heavy-rain/ar-AA10OqHx
1059211338	20210818	202108	2021	2021.6247	RUS	RUSSIA	RUS								IGOBUSOPC	OPEC		OPC				IGO	BUS		0	051	051	05	1	3.4	2	1	2	-2.17917675544794	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	20220818203000	https://news.am/eng/news/716585.html
1059211339	20210818	202108	2021	2021.6247	RUS	RUSSIA	RUS								IGOBUSOPC	OPEC		OPC				IGO	BUS		0	051	051	05	1	3.4	2	1	2	-2.17917675544794	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818203000	https://news.am/eng/news/716585.html
1059211340	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	-7.64790764790764	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220818203000	https://www.palestineherald.com/news/protesters-host-vigil-during-texas-execution/article_373ffe36-1f2d-11ed-aa18-1fee8817e4ac.html
1059211341	20220719	202207	2022	2022.5452											HRV	CROATIA	HRV								0	043	043	04	1	2.8	2	1	2	-3.01065308012969	0								4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	1	Croatia	HR	HR		45.166667	15.5	HR	20220818203000	https://www.politico.com/newsletters/national-security-daily/2022/08/18/state-shares-fears-about-russia-terrorism-bill-with-congress-00052626
1059211342	20220719	202207	2022	2022.5452											ISR	ISRAEL	ISR								1	060	060	06	2	6.0	10	1	10	-0.323624595469255	0								4	Karmiel, Ha?afon, Israel	IS	IS03	18314	32.9167	35.2992	-780343	4	Karmiel, Ha?afon, Israel	IS	IS03	18314	32.9167	35.2992	-780343	20220818203000	https://www.timesofisrael.com/housing-snapshot-9-apartments-and-houses-recently-sold-across-israel-august-2022/
1059211343	20220719	202207	2022	2022.5452	AFR	AFRICA	AFR								LEG	GENERAL ASSEMBLY						LEG			1	010	010	01	1	0.0	2	1	2	4.44915254237288	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220818203000	http://www.msn.com/en-us/travel/news/why-prince-harry-is-on-a-solo-trip-to-africa/ar-AA10OyC5
1059211344	20220719	202207	2022	2022.5452	BUS	CARGO SHIP						BUS			SLE	SIERRA LEONE	SLE								0	043	043	04	1	2.8	2	1	2	-4.77272727272727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818203000	https://www.timesofisrael.com/erdogan-warns-of-another-chernobyl-after-talks-with-zelensky-guterres-in-ukraine/
1059211345	20220719	202207	2022	2022.5452	BUS	CARGO SHIP						BUS			SLE	SIERRA LEONE	SLE								0	043	043	04	1	2.8	8	1	8	-4.77272727272727	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20220818203000	https://www.timesofisrael.com/erdogan-warns-of-another-chernobyl-after-talks-with-zelensky-guterres-in-ukraine/
1059211346	20220719	202207	2022	2022.5452	GOV	PRINCE						GOV			LEG	GENERAL ASSEMBLY						LEG			1	010	010	01	1	0.0	8	1	8	4.44915254237288	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220818203000	http://www.msn.com/en-us/travel/news/why-prince-harry-is-on-a-solo-trip-to-africa/ar-AA10OyC5
1059211347	20220719	202207	2022	2022.5452	GOVPTY	RULING PARTY						GOV			SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	10	1	10	-2.73037542662116	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220818203000	https://www.ndtv.com/world-news/sri-lankas-ruling-party-urges-new-president-to-help-with-gotabaya-rajapaksas-return-3267180
1059211348	20220719	202207	2022	2022.5452	HRV	CROATIA	HRV																		0	042	042	04	1	1.9	2	1	2	-3.01065308012969	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	0								1	Croatia	HR	HR		45.166667	15.5	HR	20220818203000	https://www.politico.com/newsletters/national-security-daily/2022/08/18/state-shares-fears-about-russia-terrorism-bill-with-congress-00052626
1059211349	20220719	202207	2022	2022.5452	RUS	MOSCOW	RUS								UKR	KYIV	UKR								0	057	057	05	1	8.0	6	1	6	-4.77272727272727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818203000	https://www.timesofisrael.com/erdogan-warns-of-another-chernobyl-after-talks-with-zelensky-guterres-in-ukraine/
1059211350	20220719	202207	2022	2022.5452	SGP	SINGAPORE	SGP								GOVPTY	RULING PARTY						GOV			1	043	043	04	1	2.8	2	1	2	-2.73037542662116	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220818203000	https://www.ndtv.com/world-news/sri-lankas-ruling-party-urges-new-president-to-help-with-gotabaya-rajapaksas-return-3267180
1059211351	20220719	202207	2022	2022.5452	SGP	SINGAPORE	SGP								GOVPTY	RULING PARTY						GOV			1	043	043	04	1	2.8	8	1	8	-2.73037542662116	1	Singapore	SN	SN		1.366667	103.8	SN	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Singapore	SN	SN		1.366667	103.8	SN	20220818203000	https://www.ndtv.com/world-news/sri-lankas-ruling-party-urges-new-president-to-help-with-gotabaya-rajapaksas-return-3267180
1059211352	20220719	202207	2022	2022.5452	SLE	SIERRA LEONE	SLE								BUS	CARGO SHIP						BUS			0	042	042	04	1	1.9	2	1	2	-4.77272727272727	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818203000	https://www.timesofisrael.com/erdogan-warns-of-another-chernobyl-after-talks-with-zelensky-guterres-in-ukraine/
1059211353	20220719	202207	2022	2022.5452	SLE	SIERRA LEONE	SLE								BUS	CARGO SHIP						BUS			0	042	042	04	1	1.9	8	1	8	-4.77272727272727	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20220818203000	https://www.timesofisrael.com/erdogan-warns-of-another-chernobyl-after-talks-with-zelensky-guterres-in-ukraine/
1059211354	20220719	202207	2022	2022.5452	UKR	KYIV	UKR								RUS	MOSCOW	RUS								0	057	057	05	1	8.0	6	1	6	-4.77272727272727	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220818203000	https://www.timesofisrael.com/erdogan-warns-of-another-chernobyl-after-talks-with-zelensky-guterres-in-ukraine/
1059211355	20220811	202208	2022	2022.6055											CUB	CUBA	CUB								0	042	042	04	1	1.9	2	1	2	-3.69003690036901	0								1	Cuba	CU	CU		22	-79.5	CU	1	Colombia	CO	CO		4	-72	CO	20220818203000	https://abcnews.go.com/International/wireStory/colombian-rebels-freed-soldiers-ahead-talks-88553523
1059211356	20220811	202208	2022	2022.6055											JUD	SUPREME COURT						JUD			1	040	040	04	1	1.0	1	1	1	-1.97585071350164	0								3	Lake Thunderbird, Oklahoma, United States	US	USOK		35.2209	-97.2192	1100127	3	Lake Thunderbird, Oklahoma, United States	US	USOK		35.2209	-97.2192	1100127	20220818203000	https://www.normantranscript.com/edmond/news/city-of-norman-to-sue-ota/article_70d83b72-1f28-11ed-af9e-2fedea02b0e8.html
1059211357	20220811	202208	2022	2022.6055											JUD	SUPREME COURT						JUD			1	040	040	04	1	1.0	1	1	1	-1.97585071350164	0								3	Lake Thunderbird, Oklahoma, United States	US	USOK		35.2209	-97.2192	1100127	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220818203000	https://www.normantranscript.com/edmond/news/city-of-norman-to-sue-ota/article_70d83b72-1f28-11ed-af9e-2fedea02b0e8.html
1059211358	20220811	202208	2022	2022.6055											JUD	SUPREME COURT						JUD			1	040	040	04	1	1.0	3	1	3	-1.97585071350164	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220818203000	https://www.normantranscript.com/edmond/news/city-of-norman-to-sue-ota/article_70d83b72-1f28-11ed-af9e-2fedea02b0e8.html
1059211359	20220811	202208	2022	2022.6055											USA	UNITED STATES	USA								0	042	042	04	1	1.9	8	1	8	-1.56739811912226	0								3	Sweetwater County, Wyoming, United States	US	USWY		41.6666	-108.917	1609192	3	Sweetwater County, Wyoming, United States	US	USWY		41.6666	-108.917	1609192	20220818203000	https://www.greenriverstar.com/story/2022/08/18/county/county-tempers-admin-talks-three-new-commissioners-to-join-board/9650.html
1059211360	20220811	202208	2022	2022.6055	CHN	CHINA	CHN																		1	057	057	05	1	8.0	2	1	2	2.49110320284698	1	Guyana	GY	GY		5	-59	GY	0								1	Guyana	GY	GY		5	-59	GY	20220818203000	https://newsroom.gy/2022/08/18/guyana-china-private-sectors-to-ink-mou-major-potential-exists-to-increase-trade/
1059211361	20220811	202208	2022	2022.6055	CHN	CHINA	CHN								GUYGOV	GUYANA	GUY					GOV			1	057	057	05	1	8.0	4	1	4	2.49110320284698	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Guyana	GY	GY		5	-59	GY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818203000	https://newsroom.gy/2022/08/18/guyana-china-private-sectors-to-ink-mou-major-potential-exists-to-increase-trade/
1059211362	20220811	202208	2022	2022.6055	CHN	CHINA	CHN								GUYGOV	GUYANA	GUY					GOV			1	057	057	05	1	8.0	1	1	1	2.49110320284698	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818203000	https://newsroom.gy/2022/08/18/guyana-china-private-sectors-to-ink-mou-major-potential-exists-to-increase-trade/
1059211363	20220811	202208	2022	2022.6055	COP	POLICE						COP			AFG	AFGHAN	AFG								1	173	173	17	4	-5.0	2	1	2	-10.7558139534884	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20220818203000	https://www.fijitimes.com/in-new-mexico-muslims-reject-sectarian-label-for-killings/
1059211364	20220811	202208	2022	2022.6055	COP	POLICE						COP			AFGREF	AFGHAN	AFG					REF			1	173	173	17	4	-5.0	3	1	3	-7.50307503075031	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220818203000	https://www.middleeasteye.net/news/muslims-new-mexico-say-recent-killings-were-personal-reject-sectarian-label
1059211365	20220811	202208	2022	2022.6055	CUB	CUBA	CUB																		0	043	043	04	1	2.8	2	1	2	-3.69003690036901	1	Cuba	CU	CU		22	-79.5	CU	0								1	Colombia	CO	CO		4	-72	CO	20220818203000	https://abcnews.go.com/International/wireStory/colombian-rebels-freed-soldiers-ahead-talks-88553523
1059211366	20220811	202208	2022	2022.6055	GOV	MINIST						GOV			TWN	TAIWAN	TWN								1	042	042	04	1	1.9	1	1	1	-1.20967741935484	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20220818203000	https://www.baltictimes.com/china_s_reaction_to_lithuanian_vicemin_s_taiwan_visit__regrettable____adviser/
1059211367	20220811	202208	2022	2022.6055	GUYGOV	GUYANA	GUY					GOV			CHN	CHINA	CHN								1	013	013	01	1	0.4	4	1	4	2.49110320284698	1	Guyana	GY	GY		5	-59	GY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818203000	https://newsroom.gy/2022/08/18/guyana-china-private-sectors-to-ink-mou-major-potential-exists-to-increase-trade/
1059211368	20220811	202208	2022	2022.6055	GUYGOV	GUYANA	GUY					GOV			CHN	CHINA	CHN								1	013	013	01	1	0.4	1	1	1	2.49110320284698	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818203000	https://newsroom.gy/2022/08/18/guyana-china-private-sectors-to-ink-mou-major-potential-exists-to-increase-trade/
1059211369	20220811	202208	2022	2022.6055	GUYGOV	GUYANA	GUY					GOV			CHN	CHINA	CHN								1	057	057	05	1	8.0	5	1	5	2.49110320284698	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20220818203000	https://newsroom.gy/2022/08/18/guyana-china-private-sectors-to-ink-mou-major-potential-exists-to-increase-trade/
1059211370	20220811	202208	2022	2022.6055	JUD	SUPREME COURT						JUD													1	040	040	04	1	1.0	5	1	5	-1.97585071350164	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220818203000	https://www.normantranscript.com/edmond/news/city-of-norman-to-sue-ota/article_70d83b72-1f28-11ed-af9e-2fedea02b0e8.html
1059211371	20220811	202208	2022	2022.6055	LTU	LITHUANIAN	LTU								TWN	TAIWAN	TWN								1	042	042	04	1	1.9	1	1	1	-1.20967741935484	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220818203000	https://www.baltictimes.com/china_s_reaction_to_lithuanian_vicemin_s_taiwan_visit__regrettable____adviser/
1059211372	20220811	202208	2022	2022.6055	MOS	MUSLIM				MOS					MOSSHI	SHIA				MOS	SHI				0	010	010	01	1	0.0	2	1	2	-7.50307503075031	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220818203000	https://www.middleeasteye.net/news/muslims-new-mexico-say-recent-killings-were-personal-reject-sectarian-label
1059211373	20220811	202208	2022	2022.6055	MOS	MUSLIM				MOS					USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	3	1	3	-7.50307503075031	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220818203000	https://www.middleeasteye.net/news/muslims-new-mexico-say-recent-killings-were-personal-reject-sectarian-label
1059211374	20220811	202208	2022	2022.6055	MOSCVL	MUSLIM				MOS		CVL			MOSSHI	SHIA				MOS	SHI				0	010	010	01	1	0.0	6	1	6	-7.50307503075031	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220818203000	https://www.middleeasteye.net/news/muslims-new-mexico-say-recent-killings-were-personal-reject-sectarian-label
1059211375	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	8	1	8	-1.56739811912226	3	Sweetwater County, Wyoming, United States	US	USWY	WY037	41.6666	-108.917	1609192	0								3	Sweetwater County, Wyoming, United States	US	USWY		41.6666	-108.917	1609192	20220818203000	https://www.greenriverstar.com/story/2022/08/18/county/county-tempers-admin-talks-three-new-commissioners-to-join-board/9650.html
1059211376	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	-4.53074433656958	3	Chittenden County, Vermont, United States	US	USVT	VT007	44.4501	-73.0496	1461760	0								3	Chittenden County, Vermont, United States	US	USVT		44.4501	-73.0496	1461760	20220818203000	https://www.vtcng.com/shelburnenews/shelburnenews/news/police_blotter/george-state-police-in-standoff/article_5489a64a-1f0f-11ed-8f1d-5ffef514c182.html
1059211377	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	2	1	2	-3.03687635574837	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818203000	https://www.newsbreak.com/news/2710101309890/u-s-judge-says-he-leans-toward-releasing-some-evidence-for-trump-search
1059211378	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								MED	NEWS ORGANIZATION						MED			1	090	090	09	2	-2.0	2	1	2	-3.03687635574837	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818203000	https://www.newsbreak.com/news/2710101309890/u-s-judge-says-he-leans-toward-releasing-some-evidence-for-trump-search
1059211379	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								MED	NEWS ORGANIZATION						MED			1	112	112	11	3	-2.0	4	1	4	-3.03687635574837	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20220818203000	https://www.newsbreak.com/news/2710101309890/u-s-judge-says-he-leans-toward-releasing-some-evidence-for-trump-search
1059211380	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	051	051	05	1	3.4	4	1	4	3.17460317460317	4	Camranh Bay, Khá HòM, Vietnam, Republic Of	VM	VM54	32386	11.8833	109.167	-3709764	4	Camranh Bay, Khá HòM, Vietnam, Republic Of	VM	VM54	32386	11.8833	109.167	-3709764	4	Camranh Bay, Khá HòM, Vietnam, Republic Of	VM	VM54	32386	11.8833	109.167	-3709764	20220818203000	https://www.maryvilleforum.com/life/recognizing-westfall/article_93707396-1f11-11ed-b9e4-e3c6af56385e.html
1059211381	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	051	051	05	1	3.4	4	1	4	3.17460317460317	3	Maryville, Missouri, United States	US	USMO	MO147	40.3461	-94.8725	721948	3	Maryville, Missouri, United States	US	USMO	MO147	40.3461	-94.8725	721948	3	Maryville, Missouri, United States	US	USMO	MO147	40.3461	-94.8725	721948	20220818203000	https://www.maryvilleforum.com/life/recognizing-westfall/article_93707396-1f11-11ed-b9e4-e3c6af56385e.html
1059211382	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	3	1	3	-7.50307503075031	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220818203000	https://www.middleeasteye.net/news/muslims-new-mexico-say-recent-killings-were-personal-reject-sectarian-label
1059211383	20220811	202208	2022	2022.6055	USACVL	UNITED STATES	USA					CVL			MOSSHI	SHIA				MOS	SHI				0	010	010	01	1	0.0	2	1	2	-7.50307503075031	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220818203000	https://www.middleeasteye.net/news/muslims-new-mexico-say-recent-killings-were-personal-reject-sectarian-label
