1059200431	20210818	202108	2021	2021.6247											IRL	IRELAND	IRL								1	112	112	11	3	-2.0	2	1	2	-6.50095602294455	0								5	County Cork, Cork, Ireland	EI	EI04	18286	51.9667	-8.58333	-1501987	5	County Cork, Cork, Ireland	EI	EI04	18286	51.9667	-8.58333	-1501987	20220818190000	https://www.thesun.ie/news/9273358/man-charged-kerry-held-overnight-stealing-car/
1059200432	20210818	202108	2021	2021.6247											ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	2	1	2	0.66730219256435	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220818190000	https://www.chabad.org/news/article_cdo/aid/5609078/jewish/Jewish-Life-in-Rodeo-Country-Booms-in-Idaho.htm
1059200433	20210818	202108	2021	2021.6247	JUDJUD	DISTRICT COURT						JUD	JUD		JUD	JUDGE						JUD			1	051	051	05	1	3.4	3	1	3	-3.35365853658536	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220818190000	https://ca.investing.com/news/economy/michigan-judge-sides-with-enbrdige-again-in-blow-to-key-biden-ally-gov-whitmer-2751301
1059200434	20210818	202108	2021	2021.6247	JUDJUD	DISTRICT COURT						JUD	JUD		USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-3.35365853658536	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220818190000	https://ca.investing.com/news/economy/michigan-judge-sides-with-enbrdige-again-in-blow-to-key-biden-ally-gov-whitmer-2751301
1059200435	20210818	202108	2021	2021.6247	JUDJUD	DISTRICT COURT						JUD	JUD		USAJUD	UNITED STATES	USA					JUD			1	051	051	05	1	3.4	1	1	1	-3.35365853658536	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818190000	https://ca.investing.com/news/economy/michigan-judge-sides-with-enbrdige-again-in-blow-to-key-biden-ally-gov-whitmer-2751301
1059200436	20210818	202108	2021	2021.6247	MED	MAGAZINE						MED			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	4	1	4	-2.84090909090909	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818190000	https://www.ign.com/articles/owen-wilson-uptight-marvel-scolded-him-multiple-times-loki-spoilers
1059200437	20210818	202108	2021	2021.6247	MMR	RAKHINE STATE	MMR								CVL	VILLAGE						CVL			0	173	173	17	4	-5.0	5	1	5	-4.6448087431694	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20220818190000	https://www.catholicworldreport.com/2022/08/18/australian-anglicans-split-over-same-sex-marriage/
1059200438	20210818	202108	2021	2021.6247	USA	NEW YORK	USA								GOV	GOVERNMENT OFFICIAL						GOV			0	020	020	02	1	3.0	1	1	1	-4.6448087431694	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220818190000	https://www.catholicworldreport.com/2022/08/18/australian-anglicans-split-over-same-sex-marriage/
1059200439	20220719	202207	2022	2022.5452											USA	CHICAGO	USA								1	042	042	04	1	1.9	2	1	2	1.88679245283019	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220818190000	https://www.royalgazette.com/international-business/business/article/20220818/adderley-to-speak-in-chicago/
1059200440	20220719	202207	2022	2022.5452											USA	CHICAGO	USA								1	042	042	04	1	1.9	2	1	2	1.88679245283019	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220818190000	https://www.royalgazette.com/international-business/business/article/20220818/adderley-to-speak-in-chicago/
1059200441	20220719	202207	2022	2022.5452	USA	CHICAGO	USA																		1	043	043	04	1	2.8	2	1	2	1.88679245283019	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20220818190000	https://www.royalgazette.com/international-business/business/article/20220818/adderley-to-speak-in-chicago/
1059200442	20220719	202207	2022	2022.5452	USA	CHICAGO	USA																		1	043	043	04	1	2.8	2	1	2	1.88679245283019	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220818190000	https://www.royalgazette.com/international-business/business/article/20220818/adderley-to-speak-in-chicago/
1059200443	20220719	202207	2022	2022.5452	USA	CHICAGO	USA								BMU	BERMUDA	BMU								1	036	036	03	1	4.0	4	1	4	1.88679245283019	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20220818190000	https://www.royalgazette.com/international-business/business/article/20220818/adderley-to-speak-in-chicago/
1059200444	20220811	202208	2022	2022.6055	GOV	ATTORNEY GENERAL						GOV													1	190	190	19	4	-10.0	6	1	6	-5.48245614035088	3	Palm Beach County, Florida, United States	US	USFL	FL099	26.6503	-80.4498	295761	0								3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20220818190000	https://www.newsweek.com/joe-digenova-attorney-comments-donald-trump-run-president-if-indicted-1734968
1059200445	20220811	202208	2022	2022.6055	GOV	ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-5.48245614035088	3	Palm Beach County, Florida, United States	US	USFL	FL099	26.6503	-80.4498	295761	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20220818190000	https://www.newsweek.com/joe-digenova-attorney-comments-donald-trump-run-president-if-indicted-1734968
1059200446	20220811	202208	2022	2022.6055	USA	UNITED STATES	USA																		1	0253	025	02	1	-0.3	1	1	1	-1.32352941176471	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818190000	https://www.washingtontimes.com/news/2022/aug/18/probe-top-secret-docs-trumps-mar-lago-estate-early/
1059200447	20220818	202208	2022	2022.6247											ALB	ALBANIA	ALB								0	190	190	19	4	-10.0	1	1	1	-3.08370044052863	0								1	Albania	AL	AL		41	20	AL	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20220818190000	https://www.france24.com/en/europe/20220818-eu-mediated-talks-fail-to-quell-kosovo-serbia-standoff
1059200448	20220818	202208	2022	2022.6247											ALB	ALBANIA	ALB								0	190	190	19	4	-10.0	1	1	1	-3.08370044052863	0								1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20220818190000	https://www.france24.com/en/europe/20220818-eu-mediated-talks-fail-to-quell-kosovo-serbia-standoff
1059200449	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	4	1	4	3.125	0								3	Mission Point, Michigan, United States	US	USMI		46.4847	-84.3025	632503	3	Mission Point, Michigan, United States	US	USMI		46.4847	-84.3025	632503	20220818190000	https://mynorth.com/2022/08/plan-your-dream-mackinac-island-wedding-at-mission-point-resort/
1059200450	20220818	202208	2022	2022.6247											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	2	1	2	1.06382978723404	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220818190000	https://www.royalgazette.com/re-insurance/business/article/20220818/chris-killourhy-is-promoted-at-qbe-re/
1059200451	20220818	202208	2022	2022.6247											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	4	1	4	3.125	0								3	Mission Point, Michigan, United States	US	USMI		46.4847	-84.3025	632503	3	Mission Point, Michigan, United States	US	USMI		46.4847	-84.3025	632503	20220818190000	https://mynorth.com/2022/08/plan-your-dream-mackinac-island-wedding-at-mission-point-resort/
1059200452	20220818	202208	2022	2022.6247											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	6	1	6	2.25330225330225	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220818190000	https://www.businessinsider.com/salesforce-organization-chart-under-bret-taylor-and-marc-benioff-2022-8
1059200453	20220818	202208	2022	2022.6247											CAN	CANADA	CAN								1	040	040	04	1	1.0	4	1	4	0.41551246537396	0								4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	4	Kenora, Ontario, Canada	CA	CA08	12660	49.7667	-94.4667	-567171	20220818190000	https://finance.yahoo.com/news/power-play-market-herald-releases-183000888.html
1059200454	20220818	202208	2022	2022.6247											CHL	CHILOE	CHL								0	025	025	02	1	-0.3	6	1	6	-4.44646098003629	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220818190000	https://www.insideedition.com/woman-accused-of-murdering-previous-partner-and-kidnapping-their-children-is-requesting-to-visit
1059200455	20220818	202208	2022	2022.6247											CHL	CHILOE	CHL								0	051	051	05	1	3.4	3	1	3	-4.44646098003629	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220818190000	https://www.insideedition.com/woman-accused-of-murdering-previous-partner-and-kidnapping-their-children-is-requesting-to-visit
1059200456	20220818	202208	2022	2022.6247											CHL	CHILOE	CHL								0	112	112	11	3	-2.0	3	1	3	-4.44646098003629	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220818190000	https://www.insideedition.com/woman-accused-of-murdering-previous-partner-and-kidnapping-their-children-is-requesting-to-visit
1059200457	20220818	202208	2022	2022.6247											CHRPRO161CVL	AMISH				CHR	PRO	CVL			0	013	013	01	1	0.4	8	1	8	-5.01232539030402	0								3	Vernon County, Wisconsin, United States	US	USWI		43.5833	-90.8501	1581121	3	Vernon County, Wisconsin, United States	US	USWI		43.5833	-90.8501	1581121	20220818190000	https://www.wisbar.org/NewsPublications/Pages/General-Article.aspx?ArticleID=29284&source=carousel
1059200458	20220818	202208	2022	2022.6247											CHRPRO161CVL	AMISH				CHR	PRO	CVL			0	013	013	01	1	0.4	2	1	2	-5.01232539030402	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220818190000	https://www.wisbar.org/NewsPublications/Pages/General-Article.aspx?ArticleID=29284&source=carousel
