1059134409	20210818	202108	2021	2021.6247											BUS	CORPORATION						BUS			1	057	057	05	1	8.0	5	1	5	5.12820512820513	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20220818110000	https://www.pv-tech.org/us1-billion-loan-for-round-the-clock-renewable-energy-project-in-india-secured-by-renew-power/
1059134410	20210818	202108	2021	2021.6247	BUS	CORPORATION						BUS													1	057	057	05	1	8.0	5	1	5	5.12820512820513	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20220818110000	https://www.pv-tech.org/us1-billion-loan-for-round-the-clock-renewable-energy-project-in-india-secured-by-renew-power/
1059134411	20210818	202108	2021	2021.6247	EDU	STUDENT						EDU			GBREDU	UNITED KINGDOM	GBR					EDU			1	141	141	14	3	-6.5	2	1	2	-3.43027591349739	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220818110000	https://www.pinknews.co.uk/2022/08/18/kathleen-stock-trans-joanne-harris-jk-rowling-society-authors/
1059134412	20210818	202108	2021	2021.6247	LEG	CONGRESS						LEG			COP	POLICE						COP			0	134	134	13	3	-5.8	5	1	5	-4.25531914893617	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC	DC001	38.899	-77.038	531785	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	20220818110000	http://www.msn.com/en-us/news/politics/u-s-v-donald-trump-what-comes-after-fbi-raid-i-know-one-thing-be-afraid/ar-AA10MTsx
1059134413	20210818	202108	2021	2021.6247	USA	INDIANA	USA																		0	036	036	03	1	4.0	8	1	8	-5.77777777777778	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220818110000	https://www.heraldbulletin.com/news/abortion-pill-an-option-despite-states-looming-ban/article_cc8b7042-1db1-11ed-b50d-733167c10871.html
1059134414	20210818	202108	2021	2021.6247	USA	MISSOURI	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	1	1	1	-3.91534391534392	3	Dekalb County, Missouri, United States	US	USMO	MO063	39.8833	-94.4169	758486	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Dekalb County, Missouri, United States	US	USMO		39.8833	-94.4169	758486	20220818110000	https://www.ktlo.com/2022/08/18/missouri-man-who-shot-at-cops-in-mountain-home-gets-date-for-mental-exams/
1059134415	20210818	202108	2021	2021.6247	USA	MISSOURI	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	1	1	1	-3.91534391534392	3	Mountain Home, Arkansas, United States	US	USAR	AR145	35.3867	-91.809	77765	3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	20220818110000	https://www.ktlo.com/2022/08/18/missouri-man-who-shot-at-cops-in-mountain-home-gets-date-for-mental-exams/
1059134416	20210818	202108	2021	2021.6247	USA	MISSOURI	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	-3.91534391534392	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220818110000	https://www.ktlo.com/2022/08/18/missouri-man-who-shot-at-cops-in-mountain-home-gets-date-for-mental-exams/
1059134417	20210818	202108	2021	2021.6247	USA	MISSOURI	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	6	1	6	-3.91534391534392	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220818110000	https://www.ktlo.com/2022/08/18/missouri-man-who-shot-at-cops-in-mountain-home-gets-date-for-mental-exams/
1059134418	20220719	202207	2022	2022.5452	ARE	DUBAI	ARE								AFR	AFRICA	AFR								1	071	071	07	2	7.4	10	1	10	-4.71380471380471	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220818110000	https://www.gulftoday.ae/news/2022/08/18/emirates-to-suspend-nigeria-flights-from-september-over-trapped-funds
