1059123770	20210818	202108	2021	2021.6247											AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	2	1	2	1.96850393700788	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
1059123771	20210818	202108	2021	2021.6247											EDU	PUPIL						EDU			1	010	010	01	1	0.0	5	1	5	1.61290322580645	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220818094500	https://www.midweekherald.co.uk/news/ottery-a-level-results-2022-9218250
1059123772	20210818	202108	2021	2021.6247	AUT	AUSTRIAN	AUT																		0	046	046	04	1	7.0	2	1	2	1.96850393700788	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
1059123773	20210818	202108	2021	2021.6247	AUT	AUSTRIAN	AUT								USAGOV	JOE BIDEN	USA					GOV			0	046	046	04	1	7.0	3	1	3	1.96850393700788	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
1059123774	20210818	202108	2021	2021.6247	AUT	AUSTRIAN	AUT								USAGOV	JOE BIDEN	USA					GOV			0	046	046	04	1	7.0	2	1	2	1.96850393700788	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
1059123775	20210818	202108	2021	2021.6247	AUT	AUSTRIAN	AUT								USAGOV	JOE BIDEN	USA					GOV			0	090	090	09	2	-2.0	5	1	5	1.96850393700788	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
1059123776	20210818	202108	2021	2021.6247	RUS	RUSSIA	RUS								MMR	MYANMAR	MMR								1	1244	124	12	3	-4.0	10	1	10	-1.55844155844156	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220818094500	https://www.bangkokpost.com/business/2371528/myanmar-ready-to-import-russian-oil
1059123777	20210818	202108	2021	2021.6247	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	2	1	2	0.45871559633028	3	Fairfield Beach, Connecticut, United States	US	USCT	CT001	41.1218	-73.2573	206997	0								3	Fairfield Beach, Connecticut, United States	US	USCT		41.1218	-73.2573	206997	20220818094500	https://www.sfgate.com/fairfield/article/Penfield-lighthouse-off-Fairfield-coast-has-a-new-17379910.php
1059123778	20210818	202108	2021	2021.6247	USAGOV	JOE BIDEN	USA					GOV			AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	3	1	3	1.96850393700788	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
1059123779	20210818	202108	2021	2021.6247	USAGOV	JOE BIDEN	USA					GOV			AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	2	1	2	1.96850393700788	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220818094500	https://www.presstv.ir/Detail/2022/08/18/687587/Iran-nuclear-deal-revival-Russia-Mikhail-Ulyanov--reasonable-proposals-US-reaction
