1059151013	20210818	202108	2021	2021.6247											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	4	1	4	-11.5384615384615	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220818130000	https://www.news24.com/news24/southafrica/news/hawks-arrest-8-more-people-for-allegedly-instigating-july-unrest-20220818
1059151014	20210818	202108	2021	2021.6247											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	1	1	1	0.666666666666663	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818130000	https://www.prokerala.com/news/articles/a1336588.html
1059151015	20210818	202108	2021	2021.6247											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	1	1	1	0.666666666666663	0								1	Bangladesh	BG	BG		24	90	BG	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818130000	https://www.prokerala.com/news/articles/a1336588.html
1059151016	20210818	202108	2021	2021.6247											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	3	1	3	0.666666666666663	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220818130000	https://www.prokerala.com/news/articles/a1336588.html
1059151017	20210818	202108	2021	2021.6247											ZAF	KWAZULU NATAL	ZAF								1	173	173	17	4	-5.0	2	1	2	-11.5384615384615	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220818130000	https://www.news24.com/news24/southafrica/news/hawks-arrest-8-more-people-for-allegedly-instigating-july-unrest-20220818
1059151018	20210818	202108	2021	2021.6247	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	1	1	1	0.666666666666663	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818130000	https://www.prokerala.com/news/articles/a1336588.html
1059151019	20210818	202108	2021	2021.6247	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	1	1	1	0.666666666666663	1	Bangladesh	BG	BG		24	90	BG	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220818130000	https://www.prokerala.com/news/articles/a1336588.html
1059151020	20210818	202108	2021	2021.6247	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	3	1	3	0.666666666666663	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20220818130000	https://www.prokerala.com/news/articles/a1336588.html
1059151021	20210818	202108	2021	2021.6247	AUS	AUSTRALIA	AUS								MMR	MYANMAR	MMR								0	020	020	02	1	3.0	3	1	3	-3.59848484848485	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818130000	https://www.presstv.ir/Detail/2022/08/18/687600/UN-calls-on-Myanmar-military-to-end-violence,-release-political-prisoners
1059151022	20210818	202108	2021	2021.6247	AUS	AUSTRALIA	AUS								SAS	SOUTH ASIA	SAS								0	042	042	04	1	1.9	3	1	3	-3.59848484848485	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220818130000	https://www.presstv.ir/Detail/2022/08/18/687600/UN-calls-on-Myanmar-military-to-end-violence,-release-political-prisoners
